"age_in_years","sex","mu","sigma","nu","tau","C2.5","C5","C25","C50","C75","C95","C97.5","growth_rate"
6.1,"male",2.55556538180468,0.0469289944802457,0.00480785768823541,1.03533727271897,2.46590162832021,2.48005223680229,2.52431827803359,2.55579101054252,2.58735035990492,2.63191575927789,2.64618017541354,-0.0264528279644649
6.2,"male",2.55292011935314,0.0469804197949217,0.00480785768823541,1.03533727271897,2.46315811132926,2.47732422620567,2.52163877465782,2.55314599533746,2.58473992778629,2.6293541624201,2.64363420966178,-0.0264474716404983
6.3,"male",2.55027539400945,0.0470316317421541,0.00480785768823541,1.03533727271897,2.46041553911153,2.47459709604509,2.51895995045804,2.55050151621442,2.58212988826188,2.62679275553541,2.6410883690285,-0.0264421063242159
6.4,"male",2.54763120667424,0.0470826300349218,0.00480785768823541,1.03533727271897,2.45767391311603,2.47187084768302,2.51628180652598,2.54785757407262,2.57952024203791,2.62423153905748,2.63854265386011,-0.0264367320153669
6.5,"male",2.54498755824813,0.0471334143912992,0.00480785768823541,1.03533727271897,2.45493323478204,2.46914548247372,2.51360434394997,2.54521416981134,2.57691098982405,2.62167051342825,2.63599706451289,-0.0264313487137092
6.6,"male",2.54234444963174,0.0471839845344545,0.00480785768823541,1.03533727271897,2.45219350553911,2.46642100176327,2.51092756381497,2.54257130432988,2.57430213233344,2.61910967909798,2.6334516013529,-0.026425956419005
6.7,"male",2.53970188172569,0.0472343401926461,0.00480785768823541,1.03533727271897,2.44945472680706,2.46369740688956,2.50825146720254,2.53992897852754,2.57169367028265,2.61654903652516,2.63090626475609,-0.026420555130997
6.8,"male",2.53705985543062,0.0472844810992205,0.00480785768823541,1.03533727271897,2.44671689999598,2.46097469918226,2.50557605519085,2.53728719330368,2.5690856043917,2.6139885861766,2.62836105510818,-0.0264151448494454
6.9,"male",2.53441837164714,0.0473344069926084,0.00480785768823541,1.03533727271897,2.44398002650627,2.45825287996291,2.50290132885469,2.53464594955765,2.56647793538404,2.61142832852737,2.62581597280475,-0.0264097255741102
7,"male",2.53177743127588,0.0473841176163223,0.00480785768823541,1.03533727271897,2.4412441077286,2.45553195054483,2.50022728926545,2.53200524818886,2.56387066398659,2.60886826406081,2.62327101825117,-0.0264042973047452
7.1,"male",2.52913703521746,0.047433612718952,0.00480785768823541,1.03533727271897,2.43850914504394,2.45281191223319,2.49755393749116,2.5293650900967,2.56126379092969,2.6063083932685,2.62072619186262,-0.0263988600411058
7.2,"male",2.52649718437251,0.0474828920541621,0.00480785768823541,1.03533727271897,2.43577513982358,2.450092766325,2.49488127459647,2.52672547618063,2.55865731694712,2.60374871665031,2.61818149406406,-0.0263934137829458
7.3,"male",2.52385787964165,0.0475319553806873,0.00480785768823541,1.03533727271897,2.4330420934291,2.44737451410908,2.49220930164265,2.52408640734011,2.5560512427761,2.60118923471433,2.61563692529028,-0.0263879585300275
7.4,"male",2.52121912192551,0.0475808024623288,0.00480785768823541,1.03533727271897,2.43031000721241,2.44465715686615,2.48953801968758,2.52144788447463,2.55344556915727,2.5986299479769,2.61309248598582,-0.0263824942820978
7.5,"male",2.5185809121247,0.0476294330679503,0.00480785768823541,1.03533727271897,2.42757888251576,2.44194069586873,2.48686742978579,2.51880990848369,2.5508402968347,2.59607085696262,2.61054817660501,-0.026377021038917
7.6,"male",2.51594325113986,0.0476778469714732,0.00480785768823541,1.03533727271897,2.42484872067172,2.43922513238124,2.48419753298843,2.51617248026685,2.54823542655591,2.59351196220428,2.60800399761193,-0.0263715388002494
7.7,"male",2.5133061398716,0.0477260439518727,0.00480785768823541,1.03533727271897,2.4221195230032,2.43651046765994,2.48152833034331,2.51353560072364,2.54563095907181,2.59095326424292,2.60545994948043,-0.0263660475658489
7.8,"male",2.51066957922056,0.0477740237931727,0.00480785768823541,1.03533727271897,2.4193912908235,2.43379670295299,2.47885982289484,2.51089927075368,2.54302689513675,2.58839476362778,2.60291603269412,-0.0263605473354689
7.9,"male",2.50803357008734,0.047821786284441,0.00480785768823541,1.03533727271897,2.41666402543623,2.43108383950043,2.47619201168409,2.50826349125655,2.54042323550848,2.58583646091632,2.60037224774633,-0.0263550381088628
8,"male",2.50539811337259,0.0478693312197844,0.00480785768823541,1.03533727271897,2.41393772813541,2.42837187853417,2.47352489774879,2.5056282631319,2.53781998094818,2.58327835667419,2.59782859514013,-0.0263495198857978
8.1,"male",2.50276320997692,0.0479166583983437,0.00480785768823541,1.03533727271897,2.41121240020543,2.42566082127804,2.47085848212329,2.50299358727939,2.53521713222044,2.58072045147521,2.5952850753883,-0.0263439926660337
8.2,"male",2.50012886080096,0.047963767624288,0.00480785768823541,1.03533727271897,2.40848804292108,2.42295066894778,2.46819276583862,2.5003594645987,2.53261469009323,2.57816274590142,2.59274168901333,-0.0263384564493195
8.3,"male",2.49749506674533,0.0480106587068094,0.00480785768823541,1.03533727271897,2.40576465754753,2.42024142275103,2.46552774992243,2.49772589598953,2.53001265533795,2.57560524054301,2.59019843654743,-0.0263329112354159
8.4,"male",2.49486182871065,0.0480573314601172,0.00480785768823541,1.03533727271897,2.4030422453404,2.41753308388739,2.46286343539907,2.49509288235161,2.52741102872939,2.57304793599833,2.58765531853248,-0.0263273570240875
8.5,"male",2.49222914759756,0.0481037857034323,0.00480785768823541,1.03533727271897,2.4003208075457,2.41482565354835,2.46019982328953,2.49246042458471,2.52480981104573,2.57049083287388,2.58511233552003,-0.0263217938150896
8.6,"male",2.48959702430666,0.0481500212609809,0.00480785768823541,1.03533727271897,2.3976003453999,2.41211913291739,2.45753691461147,2.4898285235886,2.52220900306855,2.56793393178433,2.58256948807131,-0.0263162216081826
8.7,"male",2.48696545973859,0.0481960379619884,0.00480785768823541,1.03533727271897,2.39488086012991,2.40941352316991,2.45487471037921,2.48719718026307,2.51960860558279,2.56537723335245,2.5800267767572,-0.0263106404031264
8.8,"male",2.48433445479398,0.0482418356406733,0.00480785768823541,1.03533727271897,2.3921623529531,2.40670882547331,2.45221321160377,2.48456639550797,2.51700861937681,2.56282073820916,2.57748420215821,-0.0263050501996819
8.9,"male",2.48170401037344,0.0482874141362405,0.00480785768823541,1.03533727271897,2.38944482507731,2.40400504098693,2.44955241929284,2.48193617022314,2.51440904524231,2.56026444699347,2.57494176486449,-0.0262994509976023
9,"male",2.4790741273776,0.0483327732928746,0.00480785768823541,1.03533727271897,2.38672827770087,2.40130217086213,2.44689233445078,2.47930650530845,2.5118098839744,2.55770836035251,2.5723994654758,-0.0262938427966542
9.1,"male",2.47644480670708,0.0483779129597332,0.00480785768823541,1.03533727271897,2.38401271201261,2.39860021624225,2.44423295807866,2.47667740166381,2.50921113637152,2.55515247894149,2.56985730460151,-0.0262882255966069
9.2,"male",2.47381604926251,0.04842283299094,0.00480785768823541,1.03533727271897,2.38129812919187,2.39589917826264,2.44157429117424,2.47404886018913,2.5066128032355,2.55259680342371,2.56731528286057,-0.0262825993972092
9.3,"male",2.47118785594451,0.0484675332455774,0.00480785768823541,1.03533727271897,2.37858453040851,2.39319905805067,2.43891633473195,2.47142088178436,2.50401488537153,2.55004133447052,2.5647734008815,-0.0262769641982262
9.4,"male",2.4685602276537,0.0485120135876794,0.00480785768823541,1.03533727271897,2.37587191682293,2.39049985672575,2.43625908974297,2.46879346734948,2.50141738358812,2.54748607276134,2.56223165930239,-0.0262713199994225
9.5,"male",2.46593316529072,0.0485562738862244,0.00480785768823541,1.03533727271897,2.3731602895861,2.38780157539933,2.43360255719514,2.46616661778448,2.49882029869718,2.54493101898363,2.55969005877088,-0.026265666800558
9.6,"male",2.46330666975618,0.0486003140151269,0.00480785768823541,1.03533727271897,2.37044964983954,2.38510421517492,2.43094673807306,2.46354033398937,2.49622363151392,2.54237617383288,2.55714859994414,-0.0262600046013995
9.7,"male",2.4606807419507,0.0486441338532306,0.00480785768823541,1.03533727271897,2.36773999871536,2.38240777714809,2.42829163335801,2.4609146168642,2.49362738285691,2.53982153801261,2.55460728348885,-0.026254333401705
9.8,"male",2.45805538277492,0.0486877332842998,0.00480785768823541,1.03533727271897,2.36503133733627,2.3797122624065,2.42563724402801,2.45828946730903,2.49103155354805,2.53726711223433,2.5520661100812,-0.0262486532012395
9.9,"male",2.45543059312945,0.0487311121970118,0.00480785768823541,1.03533727271897,2.36232366681558,2.37701767202991,2.42298357105781,2.45566488622395,2.48843614441256,2.53471289721755,2.54952508040685,-0.026242963999772
10,"male",2.45280637391492,0.0487742704849483,0.00480785768823541,1.03533727271897,2.35961698825724,2.37432400709017,2.42033061541889,2.45304087450908,2.48584115627899,2.53215889368975,2.54698419516095,-0.0262372657970601
10.1,"male",2.45018272603196,0.0488172080465875,0.00480785768823541,1.03533727271897,2.35691130275586,2.37163126865128,2.41767837807947,2.45041743306454,2.4832465899792,2.5296051023864,2.5444434550481,-0.0262315585928686
10.2,"male",2.44755965038118,0.0488599247852952,0.00480785768823541,1.03533727271897,2.35420661139668,2.36893945776933,2.41502686000452,2.4477945627905,2.48065244634837,2.52705152405089,2.54190286078233,-0.0262258423869709
10.3,"male",2.44493714786322,0.0489024206093162,0.00480785768823541,1.03533727271897,2.35150291525564,2.36624857549261,2.41237606215575,2.44517226458715,2.47805872622498,2.52449815943458,2.5393624130871,-0.0262201171791275
10.4,"male",2.44231521937869,0.0489446954317659,0.00480785768823541,1.03533727271897,2.34880021539936,2.36355862286154,2.40972598549164,2.44255053935468,2.47546543045079,2.52194500929673,2.53682211269525,-0.0262143829691031
10.5,"male",2.43969386582822,0.0489867491706206,0.00480785768823541,1.03533727271897,2.3460985128852,2.36086960090872,2.40707663096744,2.43992938799332,2.47287255987089,2.51939207440451,2.53428196034905,-0.026208639756662
10.6,"male",2.43707308811243,0.0490285817487091,0.00480785768823541,1.03533727271897,2.34339780876121,2.35818151065897,2.40442799953514,2.43730881140334,2.47028011533362,2.51683935553301,2.5317419568001,-0.0262028875415755
10.7,"male",2.43445288713195,0.0490701930937032,0.00480785768823541,1.03533727271897,2.34069810406622,2.35549435312928,2.40178009214353,2.43468881048501,2.46768809769063,2.51428685346517,2.52920210280937,-0.0261971263236148
10.8,"male",2.43183326378741,0.0491115831381082,0.00480785768823541,1.03533727271897,2.33799939982979,2.35280812932889,2.39913290973817,2.43206938613862,2.46509650779682,2.51173456899181,2.52666239914716,-0.0261913561025361
10.9,"male",2.42921421897942,0.0491527518192535,0.00480785768823541,1.03533727271897,2.33530169707231,2.35012284025926,2.39648645326142,2.4294505392645,2.46250534651038,2.50918250291158,2.52412284659308,-0.0261855768781173
11,"male",2.42659575360861,0.049193699079283,0.00480785768823541,1.03533727271897,2.33260499680494,2.34743848691411,2.39384072365242,2.426832270763,2.45991461469273,2.50663065603099,2.52158344593605,-0.026179788650127
11.1,"male",2.4239778685756,0.0492344248651449,0.00480785768823541,1.03533727271897,2.32990930002965,2.34475507027943,2.39119572184713,2.42421458153448,2.45732431320857,2.50407902916434,2.51904419797424,-0.026173991418328
11.2,"male",2.42136056478102,0.0492749291285825,0.00480785768823541,1.03533727271897,2.32721460773927,2.3420725913335,2.38855144877829,2.42159747247933,2.45473444292585,2.50152762313376,2.51650510351512,-0.0261681851824956
11.3,"male",2.41874384312549,0.0493152118261232,0.00480785768823541,1.03533727271897,2.3245209209175,2.33939105104688,2.38590790537548,2.41898094449798,2.45214500471573,2.49897643876913,2.51396616337535,-0.0261623699423995
11.4,"male",2.41612770450964,0.0493552729190691,0.00480785768823541,1.03533727271897,2.32182824053889,2.33671045038248,2.38326509256509,2.41636499849085,2.44955599945264,2.49642547690812,2.51142737838084,-0.0261565456978064
11.5,"male",2.41351214983409,0.0493951123734861,0.00480785768823541,1.03533727271897,2.31913656756889,2.33403079029552,2.38062301127033,2.41374963535842,2.44696742801422,2.49387473839615,2.50888874936669,-0.0261507124484917
11.6,"male",2.41089717999946,0.0494347301601936,0.00480785768823541,1.03533727271897,2.31644590296389,2.33135207173358,2.37798166241126,2.41113485600115,2.44437929128132,2.49132422408637,2.50635027717719,-0.0261448701942247
11.7,"male",2.40828279590638,0.0494741262547538,0.00480785768823541,1.03533727271897,2.3137562476712,2.3286742956366,2.37534104690477,2.40852066131957,2.44179159013802,2.48877393483965,2.50381196266576,-0.0261390189347808
11.8,"male",2.40566899845548,0.049513300637461,0.00480785768823541,1.03533727271897,2.3110676026291,2.32599746293692,2.37270116566462,2.4059070522142,2.43920432547159,2.48622387152453,2.50127380669499,-0.0261331586699297
11.9,"male",2.40305578854736,0.0495522532933308,0.00480785768823541,1.03533727271897,2.30837996876684,2.32332157455927,2.3700620196014,2.40329402958559,2.43661749817251,2.48367403501729,2.49873581013656,-0.0261272893994447
12,"male",2.40044316708267,0.0495909842120887,0.00480785768823541,1.03533727271897,2.30569334700468,2.32064663142081,2.36742360962257,2.40068159433431,2.43403110913445,2.48112442620181,2.49619797387126,-0.0261214111230991
12.1,"male",2.39783113496203,0.0496294933881595,0.00480785768823541,1.03533727271897,2.30300773825388,2.31797263443114,2.36478593663247,2.39806974736097,2.43144515925425,2.47857504596965,2.49366029878896,-0.0261155238406686
12.2,"male",2.39521969308605,0.0496677808206555,0.00480785768823541,1.03533727271897,2.30032314341678,2.3152995844923,2.36214900153232,2.39545848956618,2.42885964943194,2.47602589522,2.49112278578854,-0.0261096275519311
12.3,"male",2.39260884235536,0.0497058465133652,0.00480785768823541,1.03533727271897,2.29763956338675,2.31262748249882,2.35951280522022,2.39284782185058,2.4262745805707,2.47347697485964,2.48858543577797,-0.0261037222566583
12.4,"male",2.38999858367059,0.0497436904747422,0.00480785768823541,1.03533727271897,2.29495699904827,2.30995632933774,2.35687734859117,2.39023774511484,2.42368995357689,2.47092828580294,2.48604824967418,-0.026097807954626
12.5,"male",2.38738891793236,0.0497813127178929,0.00480785768823541,1.03533727271897,2.29227545127692,2.30728612588857,2.35424263253705,2.38762826025965,2.42110576936001,2.46837982897187,2.48351122840311,-0.0260918846456116
