-2829423226.3643751144	  inf
-2810871376.4529962540	6.55676e-03
-2810871084.2199606895	1.03965e-07
-2810870745.9571738243	1.20341e-07
-2810870340.4156017303	1.44276e-07
-2810869848.6301369667	1.74958e-07
-2810869245.5337085724	2.14559e-07
-2810868497.2356662750	2.66216e-07
-2810867557.5097198486	3.34319e-07
-2810866362.9597964287	4.24976e-07
-2810864826.1802268028	5.46728e-07
-2810862826.0029726028	7.11588e-07
-2810860193.9341621399	9.36392e-07
-2810856694.8237252235	1.24485e-06
-2810851999.7901725769	1.67032e-06
-2810845648.2869248390	2.25964e-06
-2810836995.0953955650	3.07850e-06
-2810825137.2522449493	4.21862e-06
-2810808814.5492029190	5.80709e-06
-2810786276.9237465858	8.01820e-06
-2810755114.0321769714	1.10869e-05
-2810712047.7933640480	1.53219e-05
-2810652702.8764729500	2.11138e-05
-2810571397.9766945839	2.89274e-05
-2810461045.7391824722	3.92633e-05
-2810313309.9510865211	5.25664e-05
-2810119216.0368089676	6.90649e-05
-2809870391.5468053818	8.85459e-05
-2809560945.6312294006	1.10128e-04
-2809189663.5909681320	1.32149e-04
-2808762257.7683143616	1.52146e-04
-2808291738.4603691101	1.67518e-04
-2807795628.9794774055	1.76659e-04
-2807292974.8700609207	1.79021e-04
-2806801133.5948390961	1.75201e-04
-2806334226.7401270866	1.66348e-04
-2805901882.3900113106	1.54060e-04
-2805509218.1930990219	1.39942e-04
-2805157615.9112997055	1.25326e-04
-2804846947.8353657722	1.10749e-04
-2804575612.5754151344	9.67380e-05
-2804340768.3539037704	8.37361e-05
-2804139183.2723855972	7.18832e-05
-2803967406.0874233246	6.12584e-05
-2803821949.7580857277	5.18752e-05
-2803699399.3885684013	4.37083e-05
-2803596531.4586520195	3.66901e-05
-2803510418.1254706383	3.07153e-05
-2803438478.2871074677	2.56606e-05
-2803378453.0475564003	2.14113e-05
-2803328390.3171734810	1.78580e-05
-2803286640.5932049751	1.48929e-05
-2803251780.4238748550	1.24355e-05
-2803222603.6153297424	1.04082e-05
-2803198108.1136269569	8.73834e-06
-2803177468.1778216362	7.36300e-06
-2803159997.8960275650	6.23231e-06
-2803145137.3995857239	5.30134e-06
-2803132432.1052360535	4.53251e-06
-2803121517.3839039803	3.89376e-06
-2803112109.9327306747	3.35606e-06
-2803103966.1949472427	2.90525e-06
-2803096884.3316307068	2.52644e-06
-2803090698.9696049690	2.20662e-06
-2803085272.2183933258	1.93599e-06
-2803080490.6188511848	1.70583e-06
-2803076263.3794870377	1.50807e-06
-2803072517.9286851883	1.33619e-06
-2803069187.2054858208	1.18824e-06
-2803066214.0751519203	1.06067e-06
-2803063550.8848824501	9.50099e-07
-2803061157.6561884880	8.53790e-07
-2803059000.6080894470	7.69533e-07
-2803057051.0138592720	6.95524e-07
-2803055284.2548394203	6.30297e-07
-2803053679.1293396950	5.72634e-07
-2803052217.3319416046	5.21502e-07
-2803050883.0038914680	4.76027e-07
-2803049662.4391517639	4.35442e-07
-2803048543.7851319313	3.99085e-07
-2803047516.8277511597	3.66372e-07
-2803046573.1445093155	3.36663e-07
-2803045705.7936062813	3.09431e-07
-2803044907.3839883804	2.84836e-07
-2803044171.0695743561	2.62684e-07
-2803043490.8670268059	2.42666e-07
-2803042861.5291585922	2.24519e-07
-2803042278.4277663231	2.08024e-07
-2803041737.4557309151	1.92995e-07
-2803041234.9605622292	1.79268e-07
-2803040767.7155556679	1.66692e-07
-2803040333.1744375229	1.55025e-07
-2803039929.2885828018	1.44088e-07
-2803039553.5426254272	1.34049e-07
-2803039203.5474543571	1.24863e-07
-2803038877.1571235657	1.16442e-07
-2803038572.4577093124	1.08703e-07
-2803038287.7262229919	1.01580e-07
-2803038021.4171781540	9.50073e-08
-2803037772.2305808067	8.88988e-08
-2803037539.0934605598	8.31730e-08
