1.3354
1.1441
1.2944
1.5201
1.1892
1.3042
1.306
1.2164
1.531
1.4632
1.2279
1.4741
1.1965
1.2339
1.2872
1.4381
1.2683
1.2098
1.285
1.5576
1.4339
1.3099
1.447
1.3288
1.1495
1.232
1.2279
1.3618
1.3117
1.2825
1.1741
1.0145
1.6491
1.2273
1.3703
1.1484
1.2938
1.5022
1.1704
1.3155
1.3174
1.2207
1.5424
1.4608
1.2436
1.4936
1.1925
1.2264
1.2746
1.4295
1.2589
1.2064
1.2718
1.5705
1.4325
1.3158
1.4492
1.345
1.144
1.2273
1.2206
1.3576
1.2965
1.2989
1.2083
1.0854
1.6701
1.249
