1,0.489886366,0.664502944,0.538278641,0.243451213,0.544950727,0.664459651,0.646056789,0.46024396,0.518371305,0.528675647,0.574211443,0.381636424,0.7397173,0.366365635,0.403400697,0.714240646,0.538827802,0.666530387,0.614917987,0.656126403,0.48302839,0.699568026,0.557737918,0.419378743,0.612987752,0.678449345,0.631710865,0.763453032,0.697873084,0.253081647,0.130743417,0.613141067,0.619793453,0.672852381,0.567007934,0.585755655,0.517544441,0.301118899,0.56316954,0.527176074,0.559285074,0.444589056,0.467862441,0.490277829,0.574517846,0.306346802,0.61433857,0.0914824495,0.487091284,0.54939055,0.48143807,0.594634092,0.549351995,0.640314873,0.388116054,0.67207181,0.481397537,0.404281396,0.505720658,0.643506138,0.500870528,0.694049628,0.627795076,0.105243355,0.138100363,0.509218661,0.469354425
0.489886366,1,0.583031139,0.496028412,0.150960017,0.414453086,0.559333526,0.508020688,0.455110123,0.566046811,0.47483738,0.501256309,0.228628141,0.557814959,0.275859887,0.50788952,0.623337426,0.448264762,0.602358234,0.606340047,0.568867212,0.518060602,0.703779442,0.574808253,0.413312983,0.662367713,0.683856113,0.611879255,0.548102161,0.690376349,0.189693134,0.073602088,0.592328368,0.625438105,0.446703194,0.659387593,0.608576418,0.502430858,0.280991546,0.43398923,0.558381552,0.552590554,0.468492594,0.527928716,0.467277069,0.503513533,0.235691131,0.529597499,-0.0671111157,0.544045171,0.618691188,0.42681624,0.65008969,0.598963097,0.559398977,0.469436503,0.696227554,0.545905257,0.43427831,0.619587245,0.709067288,0.542608712,0.53390262,0.714945711,0.0938675603,0.00128791769,0.557380719,0.505243132
0.664502944,0.583031139,1,0.542073434,0.219914555,0.507951207,0.895976194,0.716545608,0.64694171,0.732270629,0.629477534,0.574697596,0.427509513,0.825483984,0.396875189,0.438646362,0.752830691,0.748699667,0.737414933,0.674882841,0.634938947,0.631206942,0.7742271,0.809745698,0.520375327,0.873294521,0.892449979,0.734838676,0.675955071,0.737733598,0.32715192,0.137295834,0.579980762,0.588339884,0.595746504,0.675700796,0.830368419,0.521011845,0.361786677,0.553525017,0.808152536,0.723684561,0.643146056,0.73135444,0.598229948,0.545954813,0.382342463,0.759860789,0.0280273058,0.550112889,0.668416782,0.700248832,0.657455092,0.641011927,0.695703619,0.579523545,0.770601382,0.732582016,0.520542361,0.775888681,0.833223036,0.709349595,0.643663154,0.743648502,0.16937575,0.0553435681,0.569428942,0.424924478
0.538278641,0.496028412,0.542073434,1,0.149757543,0.548552881,0.603645305,0.492823344,0.4949344,0.666291948,0.420689588,0.796059208,0.270984542,0.550649277,0.270752088,0.428139114,0.550865955,0.409559638,0.489936505,0.800689667,0.682134837,0.4381211,0.705184726,0.619039458,0.368611817,0.64031104,0.579367845,0.738316268,0.574217956,0.546666626,0.237816173,0.0804053829,0.51078209,0.559090589,0.530121961,0.532915877,0.505753911,0.86175884,0.307921152,0.559239486,0.565603005,0.532784911,0.513484253,0.644066534,0.413769737,0.812204889,0.211231328,0.45607537,-0.0131822681,0.489948583,0.479852258,0.334850183,0.509936473,0.775811583,0.676178424,0.386386024,0.698967693,0.573671291,0.361729525,0.572552992,0.575957449,0.70963963,0.584270507,0.606066454,0.1742894,0.0422402967,0.459134137,0.421876373
0.243451213,0.150960017,0.219914555,0.149757543,1,0.227238875,0.212481244,0.212978669,0.165644631,0.165998507,0.204173455,0.19943819,0.115129293,0.23498349,0.18486284,0.151270572,0.246801653,0.198525107,0.215636158,0.190345611,0.208784824,0.184689055,0.235926414,0.179990322,0.143316941,0.204328895,0.229996214,0.202444799,0.25727808,0.243363465,0.0830792764,0.0929161491,0.226381633,0.206789784,0.203027867,0.198484081,0.214586677,0.139336635,0.113391431,0.190118605,0.168933345,0.18640461,0.137184579,0.146810719,0.186941662,0.159413628,0.140542824,0.192206811,0.051304377,0.157456629,0.203538828,0.167276182,0.191292781,0.171019537,0.207059861,0.138851992,0.223581837,0.132875136,0.147592893,0.166676351,0.215642754,0.15745671,0.234303153,0.215593056,0.0613040748,0.111164831,0.197571225,0.149755423
0.544950727,0.414453086,0.507951207,0.548552881,0.227238875,1,0.528663229,0.55492718,0.359205361,0.556569683,0.392493408,0.587361761,0.251388204,0.530980113,0.354043447,0.334224897,0.522984719,0.37085045,0.474629641,0.555308257,0.502502462,0.363573205,0.560978202,0.471750558,0.308926006,0.521933813,0.505234651,0.592165273,0.564184256,0.525285964,0.172397142,0.133609356,0.477329189,0.485388975,0.49742315,0.451208589,0.472721477,0.48343511,0.233578012,0.57936164,0.461650619,0.494389907,0.360067435,0.512719608,0.36939648,0.528532168,0.203263963,0.427497545,0.0749449041,0.369242497,0.458060791,0.373293584,0.458636758,0.499006775,0.490746525,0.322234492,0.552936294,0.410857745,0.281606945,0.466102949,0.501532391,0.522525882,0.52953827,0.512273052,0.131652947,0.0987254536,0.395916834,0.357627368
0.664459651,0.559333526,0.895976194,0.603645305,0.212481244,0.528663229,1,0.736098001,0.692160776,0.723874128,0.62292798,0.633176585,0.456853828,0.840873906,0.403938064,0.445622393,0.693887615,0.723726803,0.6657609,0.694975544,0.656918729,0.627729132,0.75354818,0.87890089,0.531053821,0.827871589,0.856055857,0.772651156,0.67270232,0.739738502,0.320838109,0.144943432,0.564298944,0.590296503,0.610556126,0.661733774,0.80295626,0.562486666,0.376868162,0.591641628,0.861637839,0.729099162,0.692796726,0.711330217,0.58000807,0.59811763,0.438187661,0.765614477,0.0289672206,0.542662266,0.62907339,0.698830697,0.615578483,0.653009935,0.700017346,0.579727133,0.744384964,0.808011616,0.521189942,0.753601245,0.805000226,0.728215117,0.643895415,0.722944902,0.20064122,0.0868890516,0.532457367,0.394093337
0.646056789,0.508020688,0.716545608,0.492823344,0.212978669,0.55492718,0.736098001,1,0.510319929,0.583842651,0.582272239,0.543471061,0.367053387,0.732952327,0.354023426,0.411559255,0.693708702,0.606458838,0.637636311,0.60199768,0.567060897,0.520453078,0.688754148,0.611355751,0.427727592,0.686977194,0.708970666,0.692695667,0.656173762,0.7395745,0.228027225,0.162484656,0.578729945,0.583907795,0.53762772,0.606825674,0.637364071,0.453227812,0.322063223,0.559943698,0.604653983,0.656619846,0.494908792,0.540932606,0.521649197,0.515439186,0.324875754,0.583744182,0.0615480773,0.4795277,0.603103508,0.553464651,0.604081428,0.535453939,0.561434781,0.452741857,0.662620009,0.534602353,0.40633711,0.562022344,0.66520277,0.57942079,0.589777562,0.656544983,0.131781509,0.115459888,0.495826105,0.438769694
0.46024396,0.455110123,0.64694171,0.4949344,0.165644631,0.359205361,0.692160776,0.510319929,1,0.5394689,0.451502029,0.502812934,0.344140052,0.57922482,0.330184887,0.397361229,0.512683864,0.524233147,0.468514847,0.551503476,0.550154778,0.538446716,0.616305373,0.737219354,0.428593963,0.642077048,0.660469464,0.590775185,0.512621671,0.545504529,0.238733788,0.11060207,0.460166079,0.478138251,0.45528766,0.551483637,0.639754461,0.478799047,0.309097425,0.414232802,0.673606217,0.554762173,0.609704196,0.544168805,0.457027778,0.484273528,0.345283768,0.587202674,0.0386301225,0.467184339,0.500642107,0.510417127,0.490960351,0.541767611,0.573861588,0.513927776,0.612395687,0.694242132,0.439596766,0.608596121,0.662311835,0.578324943,0.494298776,0.601530535,0.129080488,0.0531287479,0.44210606,0.377543231
0.518371305,0.566046811,0.732270629,0.666291948,0.165998507,0.556569683,0.723874128,0.583842651,0.5394689,1,0.457531233,0.615553045,0.24317713,0.628857207,0.275303257,0.432338155,0.605008647,0.512599367,0.568674722,0.711974038,0.582074351,0.514596245,0.712591598,0.728829826,0.377582442,0.793442638,0.698468292,0.779823451,0.528610458,0.610529725,0.284027964,0.076826748,0.465527014,0.515801311,0.47799776,0.594737253,0.704462429,0.645132606,0.298674589,0.532792324,0.71829004,0.64814636,0.561843689,0.932429253,0.478995828,0.601046095,0.189884543,0.579840173,-0.0540139134,0.48945392,0.540170339,0.482220748,0.586016346,0.714189972,0.616246487,0.50113855,0.721211165,0.663868924,0.420649936,0.762642658,0.703077825,0.78417634,0.503331688,0.689126141,0.164998607,-0.0211723384,0.462271706,0.3517704
