-0.124928692,0.639174826,-0.095478386,0.345287122,-0.123461416,0.389986027,-0.170126047,-0.00974011,0.134192428,0.256835676,0.154197852,-0.337834999,0.346953822,-0.339017767,-0.165855263,-0.395455794,0.092302228,-0.077835303,0.197247128,-0.391236161,0.25313073,0.169240078,0.379512092,0.019201667,-0.016381161,0.346403866,-0.172254836,-0.076224162,-0.163310676,-0.110259693,0.014453878,0.121488742,0.579767211,0.226155291,0.00085746,-1.168020352,0.580394782,0.294973601,NaN,-0.058516893,-0.428316416,-0.008064207,-0.307424279,0.333981418,1.0781396,-0.257284724,-0.410331091,-0.242063029,-0.538265792,0.046361983,-0.395455794,0.016351856,-0.242930962,-0.485687044,-0.569399722,0.079627623,0.150926887,0.340416011,0.171683657,-0.111241868,-0.752718932,-0.196024739,0.041817308,0.125418543,0.119130316,0.135530588,-0.215012857,-0.806629439,1.01725458,0.276578699
0.123840603,-0.34147498,0.13570966,-0.01778809,1.154370382,-0.779012087,-0.144457903,0.415795306,-0.362366246,0.354137026,0.725904744,-0.060019296,0.646658786,-0.275662034,-0.553038634,0.136166582,0.631280605,-0.330170487,-0.500278457,-0.273303277,0.670107235,0.293734848,-0.029096189,0.2598844,0.205216244,-0.225405598,-0.112939803,-0.022672913,0.330710292,-0.121617921,0.070236858,-1.273098143,-1.019803612,0.29617908,-0.730809985,-1.803958026,-0.07237735,0.493797466,NaN,0.830191679,0.317178371,-0.472665743,0.176349663,0.055751109,-0.032572841,0.11355337,0.189755348,0.450852228,-0.136612324,-0.328925992,0.136166582,-0.05184859,-0.210445489,0.15569619,-0.29131287,1.094545501,-0.093920221,0.097715504,0.061794168,0.381354636,-0.549553737,0.015904849,-0.011903661,0.104144646,-0.37896922,-0.306488076,0.517983122,-1.282176056,0.532177649,-0.845525759
0.433268614,0.093959891,-0.144110666,0.023223064,-0.205671602,-0.984606305,-0.217022358,0.021067749,-0.128881071,-0.218511006,0.120074812,-0.11395348,0.344176271,-0.47061561,0.208857525,-1.057607412,0.320117703,0.031821082,0.111513991,0.086111807,-0.094493012,0.3510563,0.237771194,0.075739808,0.082815903,-0.778036161,-0.163196278,-0.043638587,0.217605559,-0.096102833,0.056610239,1.629417603,-0.690420289,0.320446596,-0.306812882,1.015973856,-0.611457871,-0.508774482,NaN,0.85725454,-1.211936404,0.0030554,0.277183571,-0.381346071,1.028563681,0.227204418,-0.516161882,0.522439223,-0.462910276,-0.102865362,-1.057607412,0.996566109,-0.322488257,-0.693116555,-0.076375311,0.531637117,0.683920847,-0.544982349,0.260485118,-0.034221482,-0.177687109,-0.174455931,-0.109607531,0.562642993,0.080787249,-0.001806829,-0.561270607,0.157402605,0.334900841,-0.76115479
0.266424001,-0.087629508,-0.219568869,0.543548103,-0.217232135,-0.464943214,-0.301493612,0.282809766,-0.21350839,0.164924163,0.143688009,-0.284675425,-0.048655997,-0.248098217,-0.085515569,-0.755135508,0.172990003,0.203186419,0.112015156,0.055342399,-0.191715598,0.53153047,0.655557465,0.177615359,0.005462053,0.430131639,-0.030721557,-0.142273551,0.245141828,-0.099903897,0.559466693,-1.802529367,0.247784225,0.081871327,-0.020794666,0.677506193,0.793127019,-0.608449838,NaN,1.403671465,-1.267907902,-0.048808795,0.234170611,-0.184430542,0.060365295,0.640665734,-0.199817946,0.157388265,-0.532732974,-0.336846915,-0.755135508,1.132020527,0.219852265,-0.691444362,-0.018303099,-0.262965654,0.234837335,0.174711181,-0.282673242,-0.088645996,0.118653269,-0.312789223,-0.087945127,0.101514382,-0.230869887,0.928278192,0.234772683,-1.01291036,-0.604252992,-0.795789658
-0.243384139,0.41340224,0.359057874,-0.186983165,0.025290051,-0.059811345,0.101513148,-0.214180153,-0.13703659,-0.465284993,-0.023560651,0.133687278,-0.308200418,-0.113703739,-0.004385957,0.562833425,0.019046166,-0.055363132,0.107522065,0.288407552,-0.371415592,-0.123587895,-0.244149298,0.281047836,0.025593475,-0.639244249,0.051786745,0.187307422,-0.163090644,-0.028323352,-0.313608465,1.011957971,-1.061786805,0.489514263,0.086021762,0.625010537,-0.047018534,0.783735684,NaN,0.86893571,-0.18733324,0.014790222,0.062441477,-0.282419613,0.168683505,0.004054273,0.224001773,-0.030101803,-0.201516548,-0.099834646,0.562833425,-0.149687625,-0.607896737,-0.055439701,0.48622653,-0.428061513,0.511036305,-0.338399098,0.495031165,-0.411269402,0.412240505,-0.102872393,0.009128752,-0.343774936,0.338668549,-0.285842007,0.140335339,0.238724141,1.620517525,-0.218491566
0.047719552,-0.646255704,0.341888485,-0.733144052,-0.376924768,0.090057453,0.184560642,-0.164678074,0.130417378,-0.17926362,-0.180700165,0.228234189,-0.634388969,-0.037753855,0.246897179,0.418992359,0.216625063,0.185194003,-0.205877609,0.329694168,-0.347427872,-0.335073818,-0.30641106,-0.099503677,0.181264214,-0.059450201,0.217306515,0.347259487,-0.107502469,0.092646183,0.0771296,-0.469817425,-0.653957552,-0.734185092,0.035952102,-0.795156013,-0.035686912,0.771000974,NaN,-0.464711322,1.095658662,0.326783449,0.260260112,0.140846245,-0.694237252,-0.111001929,0.755365842,-0.510276198,-0.037899195,0.078138013,0.418992359,-0.439349721,0.521038364,-0.526434618,0.585082543,-0.735872433,-0.26585531,-0.378232561,0.247831003,-0.426103252,0.583099195,-0.041815019,0.206372695,-0.426681291,-0.039904018,-0.187685664,0.419875537,0.79396871,0.531995766,0.35571684
-0.219573707,-0.427038763,0.237683323,-0.122218035,-0.212917889,-0.030590613,0.048678652,-0.095707557,0.259580281,-0.128123846,-0.337905268,0.410011083,-0.377818919,0.389279275,0.053105737,1.180080865,-0.187354673,0.504497793,0.376395374,0.708553378,-0.429013472,-0.196284546,0.062688218,-0.082804934,-0.246060005,0.04835102,0.33454509,0.18184788,-0.333762375,0.020815831,0.077914091,0.134519823,0.225327119,-0.50682418,-0.307308223,-1.028145851,-0.47056801,0.568889247,NaN,-0.678645065,-1.761530228,0.112370183,-0.031352485,0.308715406,-0.098952305,-0.208210173,0.187941213,-0.774551047,0.320552594,0.150152537,1.180080865,-0.630623865,-0.229265446,0.348154584,-0.0002794,-0.832210288,-0.225255025,0.226565407,-0.046369791,-0.318782916,0.059195459,0.233229545,-0.197255374,-0.097453084,-0.174359418,0.334364243,0.109543977,-0.328254608,0.456052031,-0.78814137
0.072982998,-1.219203419,0.137332586,-0.675423349,1.156296499,-1.767665752,-0.510879363,0.207877129,-0.455611586,-0.094148351,1.077224457,-0.105905389,1.013561952,-0.35183169,-0.357278898,-0.090113727,0.288616007,-0.137346845,-0.196086258,0.161945624,1.776968854,0.350218262,-0.495844681,0.054468618,0.596059061,-0.633136691,0.184535262,-0.1195022,0.387004834,-0.177418376,-0.034123024,-1.508702726,-1.773404645,0.896387806,-0.393612319,-0.381451888,-0.595364855,0.519283263,NaN,0.951443852,-1.173481556,-0.41698196,0.016484993,-0.473001266,-0.146820235,0.829443025,0.176063411,1.429289825,-0.310438477,-0.428017082,-0.090113727,-0.266950407,-0.144304788,-0.773417308,0.06295128,1.32494616,0.627127386,-0.022983017,0.257892477,0.063743394,-0.586999513,0.003906394,-0.383976894,-0.017034385,0.039858608,0.056447227,0.562681109,-0.92106152,1.806570247,-0.105276178
0.168688881,-0.772286638,0.068930567,-0.288237786,1.569013531,-0.251487501,-0.202678756,0.195162928,-0.231348541,-0.085518565,1.027413169,-0.380504378,0.905251389,-0.285573992,-0.310080156,-0.612253868,0.161733835,-0.617879572,-0.594632311,-0.492741091,1.774959999,0.287390979,-0.309071077,0.189624289,0.230778497,-0.189506736,-0.073572002,-0.090377319,0.416351604,-0.195790013,0.022239966,-1.095300714,-0.286373267,0.352866465,-0.796599339,-0.22209959,-0.310823587,0.166790146,NaN,1.163473338,-0.375413173,-0.270274291,-0.121481792,-0.109499966,-0.338561297,0.684305482,0.171327454,0.867498455,-0.235778882,-0.287827613,-0.612253868,0.296297965,-0.180893325,0.248972079,-0.491330717,1.649934465,0.009149533,-0.475048014,0.334728893,-0.051310419,-1.115771893,0.073802826,-9.35E-05,0.070355184,-0.212967754,-0.550833301,0.662188191,-0.87889564,0.960939377,-0.393754447
0.019001938,-1.207587654,0.217928337,-0.144266809,0.857422355,-1.584603422,-0.483875351,0.328276277,-0.545718689,0.11754114,0.637012526,-0.388421071,0.757623278,-0.713841473,-0.299409478,-0.015496092,0.779651242,-0.089330212,-0.268090249,-0.196978353,1.093776531,0.845769278,-0.008690135,0.809565833,0.290401778,-0.66071496,-0.119172883,0.106473881,0.464250527,-0.366958391,0.058234585,-1.046164522,-1.531453431,0.300145242,-0.979608719,0.223120078,0.015599071,0.559437699,NaN,1.625343843,0.890112328,-0.433915217,0.077376006,-0.375503407,-0.051798578,0.709481961,-0.211739132,0.490755585,-0.66609736,-0.441843722,-0.015496092,0.862751636,0.250408908,-1.094153173,0.219731535,0.746693446,0.411935161,0.146562075,0.837341777,-0.046271585,-1.084790984,-0.082537673,0.176595467,0.243960545,-0.283887458,0.210493898,-0.378846731,-0.771685021,-0.671489986,-0.404446055
