ADAS: Word Recall,ADAS: Commands,ADAS: Construction,ADAS: Del. Recall,ADAS: Nam. MMSE: Lan.,ADAS: Ide. Praxis,ADAS: Orientation,ADAS: Word Recog.,ADAS: Spo. Com.,ADAS: Word Find.,ADAS: Num. Can.,MMSE: Ori. Time,MMSE: Ori. Place,MMSE: Imm. Del. ,MMSE: Attention,MMSE: Repetition,MMSE: Com. Com.,BNT,CFT: Animal,Clock Drawing Test,Clock Copying  Test,LM: Imm. Recall,LM: Del. Recall,RAVLT: Trail 6,RAVLT: 30 min delay,RAVLT: Recognition,TMT: Part A,TMT: Part B
0.047286,0.073922,0.00079252,0.01705,0.10359,0.064213,0.013805,0.02774,0.12758,0.11359,0.0312,0.0069812,0.0034686,0.020369,0.0047909,0.0083606,0.029445,0.066119,0.049292,0.048713,0.0096808,0.021681,0.013329,0.017889,0.010897,0.011801,0.019986,0.03642
