-69088827.9744862765	  inf
-65816781.4666271359	4.73600e-02
-65796335.5427396148	3.10649e-04
-65755324.9984292239	6.23295e-04
-65679310.2629382387	1.15602e-03
-65557941.2669704929	1.84790e-03
-65398045.9462958425	2.43899e-03
-65225973.9974085689	2.63115e-03
-65083649.0031337738	2.18203e-03
-65005323.3356256187	1.20346e-03
-64972100.8574014455	5.11073e-04
-64953413.3122512549	2.87624e-04
-64940881.1841254160	1.92940e-04
-64938241.8416141123	4.06422e-05
-64936913.5059008598	2.04554e-05
-64935725.6165091395	1.82930e-05
-64934590.5600642040	1.74797e-05
-64933487.6336051077	1.69852e-05
-64932417.3933473974	1.64821e-05
-64931389.1571404189	1.58355e-05
-64930414.4754690081	1.50109e-05
-64929506.8519354910	1.39784e-05
-64928680.2852606103	1.27302e-05
-64927952.8748426288	1.12032e-05
-64927336.5545971990	9.49237e-06
-64926821.8709492236	7.92707e-06
-64926406.6585406736	6.39508e-06
-64926066.0310860723	5.24636e-06
-64925766.8412006795	4.60816e-06
-64925495.4958972633	4.17932e-06
-64925242.5098537952	3.89656e-06
-64925048.7379877865	2.98454e-06
-64924905.4289283603	2.20730e-06
-64924894.3447508961	1.70723e-07
-64924894.1092551351	3.62720e-09
-64924893.9791261032	2.00430e-09
-64924893.8965850621	1.27133e-09
-64924893.8395750076	8.78092e-10
-64924893.7978762686	6.42261e-10
-64924893.7659530044	4.91695e-10
-64924893.7408935130	3.85977e-10
-64924893.7205379903	3.13524e-10
-64924893.7037559152	2.58484e-10
-64924893.6896603554	2.17106e-10
-64924893.6776942760	1.84306e-10
-64924893.6673427671	1.59438e-10
-64924893.6583576798	1.38392e-10
-64924893.6504831761	1.21286e-10
-64924893.6434956118	1.07625e-10
-64924893.6372570619	9.60887e-11
-64924893.6316898912	8.57479e-11
-64924893.6266278625	7.79675e-11
-64924893.6220688224	7.02202e-11
-64924893.6178934574	6.43107e-11
-64924893.6141177565	5.81549e-11
-64924893.6106204540	5.38669e-11
-64924893.6074147671	4.93753e-11
-64924893.6044357568	4.58839e-11
-64924893.6017112285	4.19643e-11
-64924893.5991253257	3.98291e-11
-64924893.5967146903	3.71296e-11
-64924893.5944707915	3.45615e-11
-64924893.5923175961	3.31644e-11
-64924893.5903478712	3.03385e-11
-64924893.5885020196	2.84306e-11
-64924893.5867679194	2.67093e-11
-64924893.5851234049	2.53295e-11
-64924893.5835574791	2.41190e-11
-64924893.5820456445	2.32859e-11
-64924893.5806535631	2.14414e-11
-64924893.5793400854	2.02307e-11
-64924893.5780939609	1.91933e-11
-64924893.5768592283	1.90179e-11
-64924893.5756934509	1.79558e-11
-64924893.5746034160	1.67892e-11
-64924893.5735844150	1.56951e-11
-64924893.5726099610	1.50089e-11
-64924893.5716625005	1.45932e-11
-64924893.5707723796	1.37100e-11
-64924893.5699299425	1.29756e-11
-64924893.5691046119	1.27121e-11
-64924893.5683152229	1.21585e-11
-64924893.5675485656	1.18084e-11
-64924893.5667731762	1.19429e-11
-64924893.5660263970	1.15022e-11
-64924893.5653090477	1.10489e-11
-64924893.5646338314	1.04000e-11
-64924893.5639875680	9.95401e-12
-64924893.5633522272	9.78578e-12
-64924893.5626965165	1.00995e-11
-64924893.5620872825	9.38367e-12
-64924893.5615366995	8.48031e-12
-64924893.5609741062	8.66529e-12
-64924893.5604587942	7.93705e-12
-64924893.5599440113	7.92890e-12
-64924893.5594501570	7.60655e-12
-64924893.5589960665	6.99409e-12
-64924893.5585444421	6.95611e-12
-64924893.5581040457	6.78317e-12
-64924893.5576830208	6.48480e-12
-64924893.5572941750	5.98916e-12
