-6505726943.2927227020	  inf
-6415499335.5380811691	1.38690e-02
-6415219193.9875345230	4.36664e-05
-6414898843.3407478333	4.99360e-05
-6414533848.0648279190	5.68981e-05
-6414123145.9210100174	6.40268e-05
-6413667433.9877004623	7.10482e-05
-6413169413.0767583847	7.76499e-05
-6412633911.8594036102	8.35002e-05
-6412067828.3296680450	8.82763e-05
-6411479860.9034986496	9.16970e-05
-6410880062.8537902832	9.35506e-05
-6410279280.7567310333	9.37129e-05
-6409688541.7252178192	9.21550e-05
-6409118436.2905082703	8.89443e-05
-6408578529.6528453827	8.42404e-05
-6408076819.4947252274	7.82873e-05
-6407619285.5064811707	7.13996e-05
-6407209602.8027162552	6.39368e-05
-6406849084.7076282501	5.62676e-05
-6406536879.2921743393	4.87299e-05
-6406270368.0433502197	4.15999e-05
-6406045676.2737112045	3.50737e-05
-6405858189.0197372437	2.92672e-05
-6405703010.1334056854	2.42245e-05
-6405575320.5685310364	1.99337e-05
-6405470628.8489551544	1.63438e-05
-6405384921.9905281067	1.33803e-05
-6405314728.5366191864	1.09585e-05
-6405257119.7790460587	8.99390e-06
-6405209670.0896463394	7.40793e-06
-6405170400.0023660660	6.13096e-06
-6405137711.2564229965	5.10349e-06
-6405110324.0746517181	4.27581e-06
-6405087218.0402517319	3.60744e-06
-6405067582.0471858978	3.06569e-06
-6405050772.3838853836	2.62443e-06
-6405036277.5693635941	2.26303e-06
-6405023690.4879207611	1.96519e-06
-6405012686.1251316071	1.71808e-06
-6405003004.3093852997	1.51160e-06
-6404994435.3353652954	1.33786e-06
-6404986809.6967544556	1.19058e-06
-6404979989.3541126251	1.06485e-06
-6404973861.4491701126	9.56741e-07
-6404968332.8751792908	8.63169e-07
-6404963326.6870574951	7.81610e-07
-6404958778.7076473236	7.10071e-07
-6404954634.9815759659	6.46956e-07
-6404950849.9693326950	5.90951e-07
-6404947384.9536771774	5.40990e-07
-6404944206.8796501160	4.96190e-07
-6404941287.0809793472	4.55866e-07
-6404938600.8519926071	4.19399e-07
-6404936126.6320953369	3.86299e-07
-6404933845.4873027802	3.56154e-07
-6404931740.6948242188	3.28620e-07
-6404929797.4559020996	3.03397e-07
-6404928002.5421447754	2.80239e-07
-6404926344.0768013000	2.58936e-07
-6404924811.3607234955	2.39303e-07
-6404923394.6840162277	2.21186e-07
-6404922085.2125129700	2.04448e-07
-6404920874.8698282242	1.88971e-07
-6404919756.2464113235	1.74651e-07
-6404918722.5211334229	1.61396e-07
-6404917767.3920879364	1.49124e-07
-6404916885.0598688126	1.37759e-07
-6404916070.1425809860	1.27233e-07
-6404915317.6753911972	1.17483e-07
-6404914622.9976520538	1.08460e-07
-6404913981.8052024841	1.00109e-07
-6404913390.1158733368	9.23805e-08
-6404912844.2123470306	8.52320e-08
-6404912340.6480188370	7.86216e-08
-6404911876.2280626297	7.25100e-08
-6404911447.9800710678	6.68624e-08
-6404911053.1363534927	6.16470e-08
-6404910689.1416244507	5.68306e-08
-6404910353.6173887253	5.23855e-08
-6404910044.3624134064	4.82840e-08
-6404909759.3259515762	4.45028e-08
-6404909496.6287641525	4.10150e-08
-6404909254.5209455490	3.78003e-08
-6404909031.3818693161	3.48388e-08
-6404908825.7161188126	3.21106e-08
-6404908636.1444749832	2.95979e-08
-6404908461.3918485641	2.72842e-08
-6404908300.2772006989	2.51549e-08
-6404908151.7152957916	2.31950e-08
-6404908014.7083921432	2.13909e-08
-6404907888.3300361633	1.97315e-08
-6404907771.7324666977	1.82044e-08
-6404907664.1326189041	1.67996e-08
-6404907564.8110113144	1.55071e-08
-6404907473.1025114059	1.43185e-08
-6404907388.4001855850	1.32246e-08
-6404907310.1443233490	1.22181e-08
-6404907237.8170614243	1.12925e-08
-6404907170.9448394775	1.04408e-08
-6404907109.0952358246	9.65660e-09
