ADAS: Word Recall,ADAS: Commands,ADAS: Construction,ADAS: Del. Recall,ADAS: Nam. MMSE: Lan.,ADAS: Ide. Praxis,ADAS: Orientation,ADAS: Word Recog.,ADAS: Spo. Com.,ADAS: Word Find.,ADAS: Num. Can.,MMSE: Ori. Time,MMSE: Ori. Place,MMSE: Imm. Del. ,MMSE: Attention,MMSE: Repetition,MMSE: Com. Com.,BNT,CFT: Animal,Clock Drawing Test,Clock Copying  Test,LM: Imm. Recall,LM: Del. Recall,RAVLT: Trail 6,RAVLT: 30 min delay,RAVLT: Recognition,TMT: Part A,TMT: Part B
0.038544,0.035806,0.04808,0.02884,0.023083,0.048028,0.030391,0.029424,0.041099,0.042995,0.05093,0.025455,0.0045932,0.02164,0.04169,0.007978,0.049706,0.022755,0.036433,0.051506,0.046949,0.034299,0.031131,0.031056,0.027316,0.026185,0.064,0.060088
