ROI Label,ROI Name,R,A,S
1,7networks_LH_Default_FPole_1,-12,68,6
2,7networks_LH_Default_FPole_2,-24,62,10
3,7networks_LH_Default_FPole_3,-28,60,-4
4,7networks_LH_Default_FrMed,-4,34,34
5,7networks_LH_Default_IPL_1,-46,-64,44
6,7networks_LH_Default_IPL_10,-58,-54,30
7,7networks_LH_Default_IPL_11,-62,-52,22
8,7networks_LH_Default_IPL_12,-50,-52,22
9,7networks_LH_Default_IPL_2,-42,-72,40
10,7networks_LH_Default_IPL_3,-38,-82,32
11,7networks_LH_Default_IPL_4,-48,-56,30
12,7networks_LH_Default_IPL_5,-48,-64,26
13,7networks_LH_Default_IPL_6,-44,-72,24
14,7networks_LH_Default_IPL_7,-44,-56,20
15,7networks_LH_Default_IPL_8,-44,-62,18
16,7networks_LH_Default_IPL_9,-62,-48,30
17,7networks_LH_Default_Ins,-30,24,-10
18,7networks_LH_Default_PCC_1,-2,-16,38
19,7networks_LH_Default_PCC_2,-2,-26,38
20,7networks_LH_Default_PCC_3,-4,-36,36
21,7networks_LH_Default_PCC_4,-12,-44,34
22,7networks_LH_Default_PCC_5,-10,-52,32
23,7networks_LH_Default_PCC_6,-2,-34,30
24,7networks_LH_Default_PCC_7,-4,-52,24
25,7networks_LH_Default_PCC_8,-6,-40,24
26,7networks_LH_Default_PFCd_1,-6,14,64
27,7networks_LH_Default_PFCd_10,-16,50,38
28,7networks_LH_Default_PFCd_11,-6,58,34
29,7networks_LH_Default_PFCd_12,-6,52,20
30,7networks_LH_Default_PFCd_13,-14,62,22
31,7networks_LH_Default_PFCd_14,-6,62,14
32,7networks_LH_Default_PFCd_15,-16,14,64
33,7networks_LH_Default_PFCd_16,-28,30,44
34,7networks_LH_Default_PFCd_17,-22,54,26
35,7networks_LH_Default_PFCd_2,-10,28,58
36,7networks_LH_Default_PFCd_3,-22,24,54
37,7networks_LH_Default_PFCd_4,-22,22,42
38,7networks_LH_Default_PFCd_5,-16,38,50
39,7networks_LH_Default_PFCd_6,-4,40,50
40,7networks_LH_Default_PFCd_7,-28,20,52
41,7networks_LH_Default_PFCd_8,-20,40,40
42,7networks_LH_Default_PFCd_9,-4,46,34
43,7networks_LH_Default_PFCl_1,-42,6,48
44,7networks_LH_Default_PFCl_2,-40,18,48
45,7networks_LH_Default_PFCm_1,-6,42,22
46,7networks_LH_Default_PFCm_2,-2,32,16
47,7networks_LH_Default_PFCm_3,-6,42,6
48,7networks_LH_Default_PFCm_4,-8,52,4
49,7networks_LH_Default_PFCm_5,-6,38,-8
50,7networks_LH_Default_PFCm_6,-6,56,-8
51,7networks_LH_Default_PFCm_7,-8,34,22
52,7networks_LH_Default_PFCv_1,-50,28,0
53,7networks_LH_Default_PFCv_10,-48,42,-6
54,7networks_LH_Default_PFCv_11,-40,24,4
55,7networks_LH_Default_PFCv_12,-38,30,-2
56,7networks_LH_Default_PFCv_2,-46,34,-16
57,7networks_LH_Default_PFCv_3,-46,32,-6
58,7networks_LH_Default_PFCv_4,-36,34,-12
59,7networks_LH_Default_PFCv_5,-40,24,-10
60,7networks_LH_Default_PFCv_6,-34,24,-20
61,7networks_LH_Default_PFCv_7,-28,18,-16
62,7networks_LH_Default_PFCv_8,-54,20,12
63,7networks_LH_Default_PFCv_9,-38,50,-12
64,7networks_LH_Default_PHC_1,-18,-28,-18
65,7networks_LH_Default_PHC_2,-24,-36,-14
66,7networks_LH_Default_RSC_1,-6,-48,14
67,7networks_LH_Default_RSC_2,-10,-58,12
68,7networks_LH_Default_RSC_3,-14,-62,22
69,7networks_LH_Default_SPL,-4,-44,48
70,7networks_LH_Default_ST_1,-58,-48,16
71,7networks_LH_Default_ST_2,-62,-28,4
72,7networks_LH_Default_TempPole,-48,6,-36
73,7networks_LH_Default_Temp_1,-52,-56,14
74,7networks_LH_Default_Temp_10,-66,-26,-10
75,7networks_LH_Default_Temp_11,-52,4,-20
76,7networks_LH_Default_Temp_12,-60,-30,-22
77,7networks_LH_Default_Temp_13,-60,-12,-14
78,7networks_LH_Default_Temp_14,-62,-20,-18
79,7networks_LH_Default_Temp_15,-58,-4,-26
80,7networks_LH_Default_Temp_16,-62,-46,-6
81,7networks_LH_Default_Temp_17,-60,-16,-4
82,7networks_LH_Default_Temp_18,-62,-36,-14
83,7networks_LH_Default_Temp_19,-58,-16,-30
84,7networks_LH_Default_Temp_2,-50,-40,4
85,7networks_LH_Default_Temp_3,-58,-46,4
86,7networks_LH_Default_Temp_4,-48,-32,-2
87,7networks_LH_Default_Temp_5,-54,-36,-2
88,7networks_LH_Default_Temp_6,-66,-38,-4
89,7networks_LH_Default_Temp_7,-50,-22,-6
90,7networks_LH_Default_Temp_8,-60,-28,-6
91,7networks_LH_Default_Temp_9,-54,-6,-8
92,7networks_LH_Default_pCun_1,-8,-52,46
93,7networks_LH_Default_pCun_2,-8,-46,40
94,7networks_LH_Default_pCun_3,-4,-62,40
95,7networks_LH_Default_pCun_4,-4,-64,28
96,7networks_LH_Default_pCun_5,-10,-68,32
97,7networks_LH_Cont_Cingm_1,-4,-6,30
98,7networks_LH_Cont_Cingm_2,-4,2,30
99,7networks_LH_Cont_FPole_1,-30,54,12
100,7networks_LH_Cont_FPole_2,-30,56,4
101,7networks_LH_Cont_FrMed_1,-4,24,48
102,7networks_LH_Cont_FrOper,-50,12,16
103,7networks_LH_Cont_IPL_1,-46,-54,52
104,7networks_LH_Cont_IPL_2,-52,-54,42
105,7networks_LH_Cont_IPS_1,-32,-56,40
106,7networks_LH_Cont_IPS_2,-38,-54,44
107,7networks_LH_Cont_IPS_3,-34,-68,50
108,7networks_LH_Cont_IPS_4,-46,-44,50
109,7networks_LH_Cont_IPS_5,-58,-44,44
110,7networks_LH_Cont_Ins_1,-32,22,0
111,7networks_LH_Cont_Ins_2,-34,16,-8
112,7networks_LH_Cont_OFC_1,-28,46,-14
113,7networks_LH_Cont_OFC_2,-24,38,-14
114,7networks_LH_Cont_PCC_1,-4,-14,30
115,7networks_LH_Cont_PCC_2,-4,-26,28
