ROI Label,ROI Name,R,A,S
1,17networks_LH_TempPar_IPL_1,-58,-45,22
2,17networks_LH_TempPar_PFCd,-4,4,65
3,17networks_LH_TempPar_ST_1,-59,-49,15
4,17networks_LH_TempPar_ST_2,-61,-41,9
5,17networks_LH_TempPar_ST_3,-61,-28,3
6,17networks_LH_TempPar_Temp_1,-52,-56,14
7,17networks_LH_TempPar_Temp_2,-49,-47,10
8,17networks_LH_TempPar_Temp_3,-58,-57,9
9,17networks_LH_TempPar_Temp_4,-50,-39,4
10,17networks_LH_TempPar_Temp_5,-58,-47,4
11,17networks_LH_TempPar_Temp_6,-59,-17,-3
12,17networks_LH_TempPar_Temp_7,-54,-6,-9
13,17networks_LH_DefaultC_ExStr,-29,-38,-18
14,17networks_LH_DefaultC_ExStrInf,-12,-49,5
15,17networks_LH_DefaultC_IPL,-39,-81,32
16,17networks_LH_DefaultC_PHC_1,-24,-37,-14
17,17networks_LH_DefaultC_PHC_2,-18,-29,-18
18,17networks_LH_DefaultC_PHC_3,-33,-38,-13
19,17networks_LH_DefaultC_PHC_4,-21,-19,-27
20,17networks_LH_DefaultC_PHC_5,-16,-38,-11
21,17networks_LH_DefaultC_PHC_6,-31,-25,-24
22,17networks_LH_DefaultC_RSC_1,-14,-62,22
23,17networks_LH_DefaultC_RSC_2,-9,-57,12
24,17networks_LH_DefaultB_IPL_1,-48,-56,31
25,17networks_LH_DefaultB_IPL_2,-58,-55,30
26,17networks_LH_DefaultB_IPL_3,-62,-53,22
27,17networks_LH_DefaultB_IPL_4,-51,-52,21
28,17networks_LH_DefaultB_IPL_5,-45,-56,20
29,17networks_LH_DefaultB_IPL_6,-44,-62,17
30,17networks_LH_DefaultB_PFCd_1,-10,28,59
31,17networks_LH_DefaultB_PFCd_10,-6,51,20
32,17networks_LH_DefaultB_PFCd_11,-23,54,25
33,17networks_LH_DefaultB_PFCd_2,-16,39,49
34,17networks_LH_DefaultB_PFCd_3,-4,41,49
35,17networks_LH_DefaultB_PFCd_4,-4,45,34
36,17networks_LH_DefaultB_PFCd_5,-17,51,38
37,17networks_LH_DefaultB_PFCd_6,-6,57,34
38,17networks_LH_DefaultB_PFCd_7,-15,62,22
39,17networks_LH_DefaultB_PFCd_8,-17,14,65
40,17networks_LH_DefaultB_PFCd_9,-6,14,64
41,17networks_LH_DefaultB_PFCl_1,-42,6,49
42,17networks_LH_DefaultB_PFCl_2,-40,18,48
43,17networks_LH_DefaultB_PFCl_3,-50,18,25
44,17networks_LH_DefaultB_PFCl_4,-50,31,14
45,17networks_LH_DefaultB_PFCv_1,-48,41,-7
46,17networks_LH_DefaultB_PFCv_10,-36,35,-12
47,17networks_LH_DefaultB_PFCv_11,-37,31,-1
48,17networks_LH_DefaultB_PFCv_2,-46,34,-15
49,17networks_LH_DefaultB_PFCv_3,-45,32,-6
50,17networks_LH_DefaultB_PFCv_4,-40,23,-11
51,17networks_LH_DefaultB_PFCv_5,-34,25,-20
52,17networks_LH_DefaultB_PFCv_6,-28,18,-16
53,17networks_LH_DefaultB_PFCv_7,-53,21,12
54,17networks_LH_DefaultB_PFCv_8,-51,28,0
55,17networks_LH_DefaultB_PFCv_9,-40,24,4
56,17networks_LH_DefaultB_TempPole_1,-44,17,-27
57,17networks_LH_DefaultB_TempPole_2,-48,7,-36
58,17networks_LH_DefaultB_Temp_1,-55,-36,-3
59,17networks_LH_DefaultB_Temp_10,-60,-30,-22
60,17networks_LH_DefaultB_Temp_11,-59,-11,-13
61,17networks_LH_DefaultB_Temp_12,-63,-20,-19
62,17networks_LH_DefaultB_Temp_2,-65,-38,-3
63,17networks_LH_DefaultB_Temp_3,-60,-27,-6
64,17networks_LH_DefaultB_Temp_4,-67,-26,-11
65,17networks_LH_DefaultB_Temp_5,-53,4,-20
66,17networks_LH_DefaultB_Temp_6,-57,-16,-30
67,17networks_LH_DefaultB_Temp_7,-58,-5,-26
68,17networks_LH_DefaultB_Temp_8,-48,-32,-2
69,17networks_LH_DefaultB_Temp_9,-50,-23,-7
70,17networks_LH_DefaultA_FPole_1,-12,68,6
71,17networks_LH_DefaultA_FPole_2,-23,62,10
72,17networks_LH_DefaultA_IPL_1,-41,-73,41
73,17networks_LH_DefaultA_IPL_2,-48,-64,27
74,17networks_LH_DefaultA_IPL_3,-43,-72,24
75,17networks_LH_DefaultA_IPL_4,-46,-63,44
76,17networks_LH_DefaultA_PCC_1,-2,-15,38
77,17networks_LH_DefaultA_PCC_2,-2,-26,37
78,17networks_LH_DefaultA_PCC_3,-4,-36,37
79,17networks_LH_DefaultA_PCC_4,-11,-43,33
80,17networks_LH_DefaultA_PCC_5,-10,-52,33
81,17networks_LH_DefaultA_PCC_6,-2,-34,29
82,17networks_LH_DefaultA_PCC_7,-4,-51,24
83,17networks_LH_DefaultA_PFCd_1,-21,23,55
84,17networks_LH_DefaultA_PFCd_2,-22,21,42
85,17networks_LH_DefaultA_PFCd_3,-21,39,39
86,17networks_LH_DefaultA_PFCd_4,-28,31,44
87,17networks_LH_DefaultA_PFCd_5,-5,61,13
88,17networks_LH_DefaultA_PFCd_6,-28,20,52
89,17networks_LH_DefaultA_PFCm_1,-6,41,22
90,17networks_LH_DefaultA_PFCm_2,-3,31,17
91,17networks_LH_DefaultA_PFCm_3,-5,42,6
92,17networks_LH_DefaultA_PFCm_4,-8,51,3
93,17networks_LH_DefaultA_PFCm_5,-6,39,-7
94,17networks_LH_DefaultA_PFCm_6,-5,57,-8
95,17networks_LH_DefaultA_PFCm_7,-8,34,22
96,17networks_LH_DefaultA_RSC,-6,-47,13
97,17networks_LH_DefaultA_pCun_1,-8,-46,41
98,17networks_LH_DefaultA_pCun_2,-4,-61,39
99,17networks_LH_DefaultA_pCun_3,-3,-64,27
100,17networks_LH_DefaultA_pCun_4,-8,-52,46
101,17networks_LH_ContC_PCC_1,-4,-14,30
102,17networks_LH_ContC_PCC_2,-5,-25,28
103,17networks_LH_ContC_PCC_3,-6,-40,24
104,17networks_LH_ContC_SPL_1,-4,-45,48
105,17networks_LH_ContC_SPL_2,-8,-40,45
106,17networks_LH_ContC_SPL_3,-8,-35,43
107,17networks_LH_ContC_SPL_4,-4,-50,55
108,17networks_LH_ContC_SPL_5,-4,-60,56
109,17networks_LH_ContC_pCun_1,-4,-59,49
110,17networks_LH_ContC_pCun_2,-4,-70,51
111,17networks_LH_ContC_pCun_3,-9,-76,42
112,17networks_LH_ContC_pCun_4,-10,-68,31
113,17networks_LH_ContB_Cingm,-4,-6,31
114,17networks_LH_ContB_FPole_1,-29,53,12
115,17networks_LH_ContB_FPole_2,-31,57,3
116,17networks_LH_ContB_FPole_3,-27,60,-4
117,17networks_LH_ContB_FrMed_1,-4,25,49
118,17networks_LH_ContB_FrMed_2,-4,34,35
119,17networks_LH_ContB_IPL_1,-46,-54,52
120,17networks_LH_ContB_IPL_2,-53,-54,42
121,17networks_LH_ContB_IPS_1,-35,-67,50
122,17networks_LH_ContB_IPS_2,-38,-54,45
123,17networks_LH_ContB_PFCd_1,-32,7,60
124,17networks_LH_ContB_PFCl_1,-45,14,36
125,17networks_LH_ContB_PFCl_2,-39,51,9
126,17networks_LH_ContB_PFCv_1,-40,50,-1
127,17networks_LH_ContB_PFCv_2,-38,50,-12
128,17networks_LH_ContB_Temp_1,-62,-46,-7
129,17networks_LH_ContB_Temp_2,-57,-45,-21
130,17networks_LH_ContB_Temp_3,-61,-36,-13
131,17networks_LH_ContA_Cingm,-4,3,29
132,17networks_LH_ContA_FrOper,-50,12,17
133,17networks_LH_ContA_IPS_1,-29,-49,39
134,17networks_LH_ContA_IPS_2,-37,-44,41
135,17networks_LH_ContA_IPS_3,-31,-57,41
136,17networks_LH_ContA_IPS_4,-46,-44,50
137,17networks_LH_ContA_IPS_5,-54,-36,51
138,17networks_LH_ContA_PFCd_1,-22,5,61
139,17networks_LH_ContA_PFCd_2,-27,-1,52
140,17networks_LH_ContA_PFCd_3,-23,10,49
141,17networks_LH_ContA_PFCl_1,-37,2,35
142,17networks_LH_ContA_PFCl_2,-35,11,30
143,17networks_LH_ContA_PFCl_3,-43,37,26
144,17networks_LH_ContA_PFCl_4,-37,16,25
145,17networks_LH_ContA_PFCl_5,-40,28,21
146,17networks_LH_ContA_PFCl_6,-40,37,14
147,17networks_LH_ContA_PFCl_7,-46,24,30
148,17networks_LH_ContA_PFCl_8,-46,41,5
149,17networks_LH_ContA_PrCv_1,-47,1,42
150,17networks_LH_ContA_PrCv_2,-40,6,25
151,17networks_LH_ContA_SPL_1,-27,-66,47
152,17networks_LH_ContA_SPL_2,-29,-76,37
153,17networks_LH_ContA_TempOcc_1,-57,-60,-5
154,17networks_LH_ContA_TempOcc_2,-51,-54,-19
155,17networks_LH_ContA_Temp_1,-62,-54,2
156,17networks_LH_ContA_Temp_2,-59,-53,-13
157,17networks_LH_LimbicA_ExStr,-35,-30,-26
158,17networks_LH_LimbicA_Ins,-39,9,-23
159,17networks_LH_LimbicA_ST,-46,6,-14
160,17networks_LH_LimbicA_TempOcc_1,-41,-30,-21
161,17networks_LH_LimbicA_TempOcc_2,-44,-36,-20
162,17networks_LH_LimbicA_TempPole_1,-19,-4,-31
163,17networks_LH_LimbicA_TempPole_2,-24,3,-27
164,17networks_LH_LimbicA_TempPole_3,-32,6,-25
165,17networks_LH_LimbicA_TempPole_4,-29,-11,-34
166,17networks_LH_LimbicA_TempPole_5,-24,9,-39
167,17networks_LH_LimbicA_TempPole_6,-31,16,-33
168,17networks_LH_LimbicA_TempPole_7,-31,-2,-44
169,17networks_LH_LimbicA_TempPole_8,-37,8,-40
170,17networks_LH_LimbicA_Temp_1,-38,-17,-29
171,17networks_LH_LimbicA_Temp_2,-51,-31,-27
172,17networks_LH_LimbicA_Temp_3,-46,-9,-39
173,17networks_LH_LimbicB_FPole_1,-13,65,-6
174,17networks_LH_LimbicB_FPole_2,-22,60,-13
175,17networks_LH_LimbicB_OFC_1,-4,44,-18
176,17networks_LH_LimbicB_OFC_2,-9,57,-20
177,17networks_LH_LimbicB_OFC_3,-9,41,-23
178,17networks_LH_LimbicB_OFC_4,-18,39,-20
179,17networks_LH_LimbicB_OFC_5,-12,23,-19
180,17networks_LH_LimbicB_OFC_6,-23,26,-18
181,17networks_LH_LimbicB_OFC_7,-17,13,-22
182,17networks_LH_LimbicB_OFC_8,-26,14,-24
183,17networks_LH_LimbicB_PFCm_1,-5,26,-11
184,17networks_LH_LimbicB_PFCm_2,-4,32,-24
185,17networks_LH_LimbicB_PFCm_3,-4,17,-19
186,17networks_LH_SalVentAttnB_FrMed_1,-5,23,37
187,17networks_LH_SalVentAttnB_FrMed_2,-10,21,29
188,17networks_LH_SalVentAttnB_FrMed_3,-5,11,49
189,17networks_LH_SalVentAttnB_FrOper,-52,15,2
