ROI Label,ROI Name,R,A,S
1,7networks_LH_Default_FPole_1,-20,65,8
2,7networks_LH_Default_FPole_2,-29,58,-1
3,7networks_LH_Default_IPL_1,-41,-73,42
4,7networks_LH_Default_IPL_2,-40,-80,28
5,7networks_LH_Default_IPL_3,-48,-65,28
6,7networks_LH_Default_IPL_4,-49,-56,30
7,7networks_LH_Default_IPL_5,-46,-58,19
8,7networks_LH_Default_IPL_6,-46,-63,46
9,7networks_LH_Default_IPL_7,-59,-53,31
10,7networks_LH_Default_IPL_8,-57,-52,19
11,7networks_LH_Default_PCC_1,-3,-25,38
12,7networks_LH_Default_PCC_2,-4,-36,37
13,7networks_LH_Default_PCC_3,-12,-44,35
14,7networks_LH_Default_PCC_4,-6,-48,28
15,7networks_LH_Default_PCC_5,-4,-62,24
16,7networks_LH_Default_PCC_6,-5,-49,17
17,7networks_LH_Default_PCC_7,-2,-12,38
18,7networks_LH_Default_PFCd_1,-9,14,65
19,7networks_LH_Default_PFCd_10,-6,58,9
20,7networks_LH_Default_PFCd_11,-29,12,57
21,7networks_LH_Default_PFCd_12,-23,52,26
22,7networks_LH_Default_PFCd_2,-21,22,55
23,7networks_LH_Default_PFCd_3,-12,34,55
24,7networks_LH_Default_PFCd_4,-3,43,40
25,7networks_LH_Default_PFCd_5,-26,28,44
26,7networks_LH_Default_PFCd_6,-21,39,40
27,7networks_LH_Default_PFCd_7,-14,51,40
28,7networks_LH_Default_PFCd_8,-5,54,25
29,7networks_LH_Default_PFCd_9,-15,62,23
30,7networks_LH_Default_PFCl_1,-41,6,50
31,7networks_LH_Default_PFCl_2,-40,19,48
32,7networks_LH_Default_PFCm_1,-8,38,22
33,7networks_LH_Default_PFCm_2,-3,31,17
34,7networks_LH_Default_PFCm_3,-6,44,6
35,7networks_LH_Default_PFCm_4,-6,39,-7
36,7networks_LH_Default_PFCm_5,-6,54,-9
37,7networks_LH_Default_PFCv_1,-51,23,8
38,7networks_LH_Default_PFCv_2,-47,32,-6
39,7networks_LH_Default_PFCv_3,-37,35,-13
40,7networks_LH_Default_PFCv_4,-36,23,-15
41,7networks_LH_Default_PHC,-20,-25,-23
42,7networks_LH_Default_RSC_1,-12,-60,18
43,7networks_LH_Default_RSC_2,-9,-53,8
44,7networks_LH_Default_SPL,-6,-55,51
45,7networks_LH_Default_ST,-62,-29,4
46,7networks_LH_Default_TempOcc,-42,-65,17
47,7networks_LH_Default_Temp_1,-62,-48,3
48,7networks_LH_Default_Temp_10,-58,-7,-26
49,7networks_LH_Default_Temp_11,-48,-50,14
50,7networks_LH_Default_Temp_2,-50,-39,1
51,7networks_LH_Default_Temp_3,-51,-23,-6
52,7networks_LH_Default_Temp_4,-62,-33,-4
53,7networks_LH_Default_Temp_5,-53,-7,-9
54,7networks_LH_Default_Temp_6,-63,-33,-13
55,7networks_LH_Default_Temp_7,-52,6,-21
56,7networks_LH_Default_Temp_8,-61,-13,-14
57,7networks_LH_Default_Temp_9,-60,-26,-22
58,7networks_LH_Default_pCun_1,-6,-49,43
59,7networks_LH_Default_pCun_2,-8,-55,34
60,7networks_LH_Default_pCun_3,-2,-66,37
61,7networks_LH_Default_pCun_4,-12,-67,29
62,7networks_LH_Cont_Cingm,-3,0,31
63,7networks_LH_Cont_FPole_1,-30,55,12
64,7networks_LH_Cont_FrMed_1,-4,25,48
65,7networks_LH_Cont_IPL_1,-52,-54,45
66,7networks_LH_Cont_IPS_1,-35,-64,49
67,7networks_LH_Cont_IPS_2,-46,-42,49
68,7networks_LH_Cont_IPS_3,-40,-53,46
69,7networks_LH_Cont_IPS_4,-57,-43,45
70,7networks_LH_Cont_IPS_5,-30,-51,39
71,7networks_LH_Cont_Ins,-34,16,-8
72,7networks_LH_Cont_OFC,-27,49,-14
73,7networks_LH_Cont_PCC,-5,-29,28
74,7networks_LH_Cont_PFCl_1,-39,32,36
75,7networks_LH_Cont_PFCl_2,-44,15,35
76,7networks_LH_Cont_PFCl_3,-37,4,34
77,7networks_LH_Cont_PFCl_4,-36,11,26
78,7networks_LH_Cont_PFCl_5,-43,27,26
79,7networks_LH_Cont_PFCl_6,-40,45,16
80,7networks_LH_Cont_PFCl_7,-49,19,24
81,7networks_LH_Cont_PFCl_8,-47,35,10
82,7networks_LH_Cont_PFCv,-42,49,-5
83,7networks_LH_Cont_SPL,-29,-74,41
84,7networks_LH_Cont_Temp_1,-61,-48,-10
85,7networks_LH_Cont_Temp_2,-57,-46,-20
86,7networks_LH_Cont_pCun_1,-4,-65,48
87,7networks_LH_Cont_pCun_2,-8,-75,41
88,7networks_LH_Limbic_FPole,-14,65,-7
89,7networks_LH_Limbic_Ins,-38,8,-23
90,7networks_LH_Limbic_OFC_1,-9,55,-21
91,7networks_LH_Limbic_OFC_2,-7,40,-23
92,7networks_LH_Limbic_OFC_3,-12,21,-19
93,7networks_LH_Limbic_OFC_4,-22,29,-19
94,7networks_LH_Limbic_OFC_5,-23,14,-23
95,7networks_LH_Limbic_PFCm_1,-5,26,-12
96,7networks_LH_Limbic_PFCm_2,-4,22,-21
97,7networks_LH_Limbic_PHC_1,-20,-13,-30
98,7networks_LH_Limbic_PHC_2,-32,-24,-26
99,7networks_LH_Limbic_ST,-45,6,-14
100,7networks_LH_Limbic_TempPole_1,-22,3,-33
101,7networks_LH_Limbic_TempPole_2,-30,10,-30
102,7networks_LH_Limbic_TempPole_3,-30,-5,-41
103,7networks_LH_Limbic_TempPole_4,-31,12,-40
104,7networks_LH_Limbic_TempPole_5,-41,18,-30
105,7networks_LH_Limbic_TempPole_6,-45,5,-38
106,7networks_LH_Limbic_Temp_1,-41,-28,-22
107,7networks_LH_Limbic_Temp_2,-37,-15,-31
108,7networks_LH_Limbic_Temp_3,-51,-32,-26
109,7networks_LH_Limbic_Temp_4,-49,-12,-37
110,7networks_LH_SalVentAttn_FrMed_1,-7,-5,67
111,7networks_LH_SalVentAttn_FrMed_2,-5,7,54
112,7networks_LH_SalVentAttn_FrMed_3,-7,8,39
113,7networks_LH_SalVentAttn_FrMed_4,-7,26,32
114,7networks_LH_SalVentAttn_FrOper_1,-51,12,11
115,7networks_LH_SalVentAttn_FrOper_2,-49,1,5
116,7networks_LH_SalVentAttn_IPL_1,-59,-29,22
117,7networks_LH_SalVentAttn_IPL_2,-60,-38,33
118,7networks_LH_SalVentAttn_IPL_3,-59,-45,22
119,7networks_LH_SalVentAttn_IPL_4,-61,-23,33
120,7networks_LH_SalVentAttn_Ins_1,-41,13,5
121,7networks_LH_SalVentAttn_Ins_2,-33,21,9
122,7networks_LH_SalVentAttn_Ins_3,-32,25,0
123,7networks_LH_SalVentAttn_Ins_4,-37,2,5
124,7networks_LH_SalVentAttn_Ins_5,-39,-14,-1
125,7networks_LH_SalVentAttn_Ins_6,-39,2,-7
126,7networks_LH_SalVentAttn_Ins_7,-37,-4,13
127,7networks_LH_SalVentAttn_PFCl,-30,43,30
128,7networks_LH_SalVentAttn_PFCm,-3,18,26
129,7networks_LH_SalVentAttn_PrCv_1,-53,6,18
130,7networks_LH_SalVentAttn_SPL_1,-13,-41,47
131,7networks_LH_SalVentAttn_SPL_2,-6,-48,55
132,7networks_LH_SalVentAttn_SPL_3,-11,-29,39
133,7networks_LH_SalVentAttn_Temp_1,-54,-57,11
134,7networks_LH_DorsAttn_IPL_1,-55,-31,45
135,7networks_LH_DorsAttn_IPS_1,-36,-50,53
136,7networks_LH_DorsAttn_IPS_2,-29,-60,48
137,7networks_LH_DorsAttn_IPS_3,-36,-43,41
138,7networks_LH_DorsAttn_PFCd_1,-21,1,65
139,7networks_LH_DorsAttn_PFCd_2,-27,1,53
140,7networks_LH_DorsAttn_PostC_1,-35,-37,46
141,7networks_LH_DorsAttn_PostC_2,-42,-32,39
142,7networks_LH_DorsAttn_PrCd_1,-23,-8,50
143,7networks_LH_DorsAttn_PrCd_2,-31,-9,57
144,7networks_LH_DorsAttn_PrCd_3,-39,-4,51
145,7networks_LH_DorsAttn_PrCv_1,-50,5,32
146,7networks_LH_DorsAttn_PrCv_2,-50,0,44
