ROI Label,ROI Name,R,A,S
44,7networks_LH_Default_PFCd_4,-22,24,52
45,7networks_LH_Default_PFCd_5,-20,30,44
46,7networks_LH_Default_PFCd_6,-28,20,52
47,7networks_LH_Default_PFCd_7,-4,44,48
48,7networks_LH_Default_PFCd_8,-16,40,48
49,7networks_LH_Default_PFCd_9,-24,26,42
50,7networks_LH_Default_PFCl_1,-40,8,52
51,7networks_LH_Default_PFCl_2,-42,18,46
52,7networks_LH_Default_PFCl_3,-32,30,46
53,7networks_LH_Default_PFCl_4,-42,10,38
54,7networks_LH_Default_PFCl_5,-52,32,8
55,7networks_LH_Default_PFCm_1,-8,40,20
56,7networks_LH_Default_PFCm_2,-2,34,14
57,7networks_LH_Default_PFCm_3,-6,44,6
58,7networks_LH_Default_PFCm_4,-6,42,-4
59,7networks_LH_Default_PFCm_5,-6,54,-10
60,7networks_LH_Default_PFCm_6,-8,38,-14
61,7networks_LH_Default_PFCv_1,-46,24,2
62,7networks_LH_Default_PFCv_10,-40,52,-8
63,7networks_LH_Default_PFCv_11,-54,20,14
64,7networks_LH_Default_PFCv_2,-46,36,-12
65,7networks_LH_Default_PFCv_3,-36,38,-12
66,7networks_LH_Default_PFCv_4,-46,32,-4
67,7networks_LH_Default_PFCv_5,-42,30,-12
68,7networks_LH_Default_PFCv_6,-34,28,-18
69,7networks_LH_Default_PFCv_7,-40,24,-8
70,7networks_LH_Default_PFCv_8,-34,20,-16
71,7networks_LH_Default_PFCv_9,-26,16,-16
72,7networks_LH_Default_PHC,-18,-30,-18
73,7networks_LH_Default_RSC_1,-6,-46,14
74,7networks_LH_Default_RSC_2,-12,-60,18
75,7networks_LH_Default_RSC_3,-10,-52,6
76,7networks_LH_Default_ST_1,-52,14,-14
77,7networks_LH_Default_ST_2,-60,-26,0
78,7networks_LH_Default_ST_3,-60,-16,-4
79,7networks_LH_Default_TempOcc,-40,-66,18
80,7networks_LH_Default_TempPole,-46,8,-36
81,7networks_LH_Default_Temp_1,-50,-44,4
82,7networks_LH_Default_Temp_10,-62,-32,-14
83,7networks_LH_Default_Temp_11,-66,-26,-8
84,7networks_LH_Default_Temp_12,-50,-8,-12
85,7networks_LH_Default_Temp_13,-50,6,-22
86,7networks_LH_Default_Temp_14,-60,-14,-12
87,7networks_LH_Default_Temp_15,-54,-4,-18
88,7networks_LH_Default_Temp_16,-62,-20,-20
89,7networks_LH_Default_Temp_17,-54,2,-24
90,7networks_LH_Default_Temp_18,-62,-4,-20
91,7networks_LH_Default_Temp_19,-56,0,-30
92,7networks_LH_Default_Temp_2,-62,-44,2
93,7networks_LH_Default_Temp_20,-54,-10,-28
94,7networks_LH_Default_Temp_21,-60,-42,-12
95,7networks_LH_Default_Temp_22,-58,-6,-6
96,7networks_LH_Default_Temp_23,-60,-30,-20
97,7networks_LH_Default_Temp_24,-58,-22,-28
98,7networks_LH_Default_Temp_3,-48,-34,0
99,7networks_LH_Default_Temp_4,-52,-34,-4
100,7networks_LH_Default_Temp_5,-64,-38,-4
101,7networks_LH_Default_Temp_6,-48,-26,-6
102,7networks_LH_Default_Temp_7,-58,-28,-6
103,7networks_LH_Default_Temp_8,-50,-18,-6
104,7networks_LH_Default_Temp_9,-54,-22,-10
105,7networks_LH_Default_pCun_1,-8,-48,42
106,7networks_LH_Default_pCun_2,-4,-60,42
107,7networks_LH_Default_pCun_3,-2,-62,30
108,7networks_LH_Default_pCun_4,-2,-72,32
109,7networks_LH_Default_pCun_5,-14,-66,26
110,7networks_LH_Cont_Cingm_1,-4,-2,30
111,7networks_LH_Cont_Cingm_2,-4,10,28
112,7networks_LH_Cont_FPole_1,-30,56,10
113,7networks_LH_Cont_FrMed_1,-4,18,48
114,7networks_LH_Cont_FrMed_2,-4,32,46
115,7networks_LH_Cont_FrMed_3,-4,26,40
116,7networks_LH_Cont_IPL_1,-46,-56,50
117,7networks_LH_Cont_IPL_2,-54,-52,42
118,7networks_LH_Cont_IPS_1,-32,-54,38
119,7networks_LH_Cont_IPS_2,-38,-58,46
120,7networks_LH_Cont_IPS_3,-32,-72,48
121,7networks_LH_Cont_IPS_4,-46,-46,52
122,7networks_LH_Cont_IPS_5,-58,-42,46
123,7networks_LH_Cont_IPS_6,-30,-60,46
124,7networks_LH_Cont_Ins_1,-32,20,-6
125,7networks_LH_Cont_Ins_2,-30,24,2
126,7networks_LH_Cont_OFC,-26,48,-14
127,7networks_LH_Cont_PCC_1,-4,-20,30
128,7networks_LH_Cont_PCC_2,-6,-40,24
129,7networks_LH_Cont_PFCd_1,-22,10,64
130,7networks_LH_Cont_PFCd_2,-22,8,48
131,7networks_LH_Cont_PFCd_3,-30,6,58
132,7networks_LH_Cont_PFCl_1,-28,36,40
133,7networks_LH_Cont_PFCl_10,-38,50,18
134,7networks_LH_Cont_PFCl_11,-40,40,18
135,7networks_LH_Cont_PFCl_12,-42,12,26
136,7networks_LH_Cont_PFCl_13,-48,18,26
137,7networks_LH_Cont_PFCl_14,-46,30,18
138,7networks_LH_Cont_PFCl_15,-40,50,8
139,7networks_LH_Cont_PFCl_16,-42,38,8
140,7networks_LH_Cont_PFCl_17,-46,42,0
141,7networks_LH_Cont_PFCl_18,-48,4,44
142,7networks_LH_Cont_PFCl_19,-30,50,24
143,7networks_LH_Cont_PFCl_2,-36,32,36
144,7networks_LH_Cont_PFCl_3,-38,2,38
145,7networks_LH_Cont_PFCl_4,-44,26,38
146,7networks_LH_Cont_PFCl_5,-44,16,32
147,7networks_LH_Cont_PFCl_6,-34,6,30
148,7networks_LH_Cont_PFCl_7,-44,36,28
149,7networks_LH_Cont_PFCl_8,-36,16,26
150,7networks_LH_Cont_PFCl_9,-44,26,26
151,7networks_LH_Cont_PFCm_1,-6,30,32
152,7networks_LH_Cont_PFCm_2,-6,32,22
153,7networks_LH_Cont_PFCm_3,-2,22,22
154,7networks_LH_Cont_PFCv_1,-26,36,-10
155,7networks_LH_Cont_Temp_1,-62,-54,2
156,7networks_LH_Cont_Temp_2,-60,-52,-8
157,7networks_LH_Cont_Temp_3,-56,-54,-18
158,7networks_LH_Cont_Temp_4,-58,-44,-20
159,7networks_LH_Cont_pCun_1,-10,-70,34
160,7networks_LH_Cont_pCun_2,-4,-70,52
161,7networks_LH_Cont_pCun_3,-8,-76,44
162,7networks_LH_Limbic_ExStr,-34,-32,-26
163,7networks_LH_Limbic_FPole_1,-8,64,-10
164,7networks_LH_Limbic_FPole_2,-16,60,-14
165,7networks_LH_Limbic_Ins_1,-36,6,-22
166,7networks_LH_Limbic_Ins_2,-40,8,-22
167,7networks_LH_Limbic_OFC_1,-6,54,-22
168,7networks_LH_Limbic_OFC_2,-4,42,-22
169,7networks_LH_Limbic_OFC_3,-10,40,-24
170,7networks_LH_Limbic_OFC_4,-10,28,-20
171,7networks_LH_Limbic_OFC_5,-12,20,-20
172,7networks_LH_Limbic_OFC_6,-22,28,-20
173,7networks_LH_Limbic_OFC_7,-16,14,-18
174,7networks_LH_Limbic_OFC_8,-20,12,-22
175,7networks_LH_Limbic_OFC_9,-28,14,-24
176,7networks_LH_Limbic_PFCm_1,-4,26,-10
177,7networks_LH_Limbic_PFCm_2,-4,16,-12
178,7networks_LH_Limbic_PFCm_3,-4,32,-24
179,7networks_LH_Limbic_PFCm_4,-4,20,-20
180,7networks_LH_Limbic_PHC_1,-22,-22,-26
181,7networks_LH_Limbic_PHC_2,-32,-26,-22
182,7networks_LH_Limbic_PHC_3,-18,-12,-30
183,7networks_LH_Limbic_ST,-44,12,-18
184,7networks_LH_Limbic_TempOcc,-42,-34,-20
185,7networks_LH_Limbic_TempPole_1,-18,-2,-32
186,7networks_LH_Limbic_TempPole_10,-42,18,-30
187,7networks_LH_Limbic_TempPole_11,-36,12,-40
188,7networks_LH_Limbic_TempPole_12,-40,2,-42
189,7networks_LH_Limbic_TempPole_2,-32,4,-24
190,7networks_LH_Limbic_TempPole_3,-24,6,-32
191,7networks_LH_Limbic_TempPole_4,-28,-8,-34
192,7networks_LH_Limbic_TempPole_5,-34,12,-28
193,7networks_LH_Limbic_TempPole_6,-26,2,-42
194,7networks_LH_Limbic_TempPole_7,-30,18,-36
195,7networks_LH_Limbic_TempPole_8,-30,10,-42
196,7networks_LH_Limbic_TempPole_9,-32,-6,-44
197,7networks_LH_Limbic_Temp_1,-32,-20,-30
198,7networks_LH_Limbic_Temp_2,-40,-22,-24
199,7networks_LH_Limbic_Temp_3,-38,-14,-34
200,7networks_LH_Limbic_Temp_4,-52,-38,-26
201,7networks_LH_Limbic_Temp_5,-46,-26,-26
202,7networks_LH_Limbic_Temp_6,-50,-16,-34
203,7networks_LH_Limbic_Temp_7,-46,-6,-40
204,7networks_LH_SalVentAttn_FrMed_1,-10,-6,68
205,7networks_LH_SalVentAttn_FrMed_2,-4,2,56
206,7networks_LH_SalVentAttn_FrMed_3,-8,4,46
207,7networks_LH_SalVentAttn_FrMed_4,-6,16,40
208,7networks_LH_SalVentAttn_FrMed_5,-6,10,34
209,7networks_LH_SalVentAttn_FrMed_6,-2,-2,36
210,7networks_LH_SalVentAttn_FrMed_7,-8,22,28
211,7networks_LH_SalVentAttn_FrOper_1,-50,12,14
212,7networks_LH_SalVentAttn_FrOper_2,-56,8,4
213,7networks_LH_SalVentAttn_FrOper_3,-50,-2,6
214,7networks_LH_SalVentAttn_FrOper_4,-46,8,0
215,7networks_LH_SalVentAttn_IPL_1,-60,-22,28
216,7networks_LH_SalVentAttn_IPL_2,-60,-38,34
217,7networks_LH_SalVentAttn_IPL_3,-60,-30,22
218,7networks_LH_SalVentAttn_IPL_4,-52,-42,28
219,7networks_LH_SalVentAttn_IPL_5,-60,-46,24
220,7networks_LH_SalVentAttn_IPL_6,-54,-40,20
221,7networks_LH_SalVentAttn_IPL_7,-62,-26,36
222,7networks_LH_SalVentAttn_Ins_1,-44,16,2
223,7networks_LH_SalVentAttn_Ins_10,-40,-6,-4
224,7networks_LH_SalVentAttn_Ins_11,-40,-14,-2
225,7networks_LH_SalVentAttn_Ins_12,-36,4,-14
226,7networks_LH_SalVentAttn_Ins_13,-40,2,-8
227,7networks_LH_SalVentAttn_Ins_14,-40,-8,-12
228,7networks_LH_SalVentAttn_Ins_15,-42,-12,-10
229,7networks_LH_SalVentAttn_Ins_16,-44,2,-18
230,7networks_LH_SalVentAttn_Ins_17,-40,-2,14
231,7networks_LH_SalVentAttn_Ins_2,-38,20,8
232,7networks_LH_SalVentAttn_Ins_3,-38,10,8
233,7networks_LH_SalVentAttn_Ins_4,-34,30,2
234,7networks_LH_SalVentAttn_Ins_5,-30,20,8
235,7networks_LH_SalVentAttn_Ins_6,-32,10,12
236,7networks_LH_SalVentAttn_Ins_7,-38,-4,8
237,7networks_LH_SalVentAttn_Ins_8,-36,8,2
238,7networks_LH_SalVentAttn_Ins_9,-36,12,-10
239,7networks_LH_SalVentAttn_PFCd_1,-14,2,70
240,7networks_LH_SalVentAttn_PFCl_1,-22,44,28
241,7networks_LH_SalVentAttn_PFCl_2,-28,42,32
242,7networks_LH_SalVentAttn_PFCl_3,-36,42,30
243,7networks_LH_SalVentAttn_PrCd,-46,-4,52
244,7networks_LH_SalVentAttn_PrCv_1,-54,6,18
245,7networks_LH_SalVentAttn_SPL_1,-10,-46,54
246,7networks_LH_SalVentAttn_SPL_2,-14,-38,44
247,7networks_LH_SalVentAttn_SPL_3,-14,-26,38
248,7networks_LH_SalVentAttn_SPL_4,-10,-32,40
249,7networks_LH_SalVentAttn_SPL_5,-8,-24,38
250,7networks_LH_SalVentAttn_SPL_6,-4,-44,48
251,7networks_LH_SalVentAttn_SPL_7,-8,-40,44
252,7networks_LH_SalVentAttn_ST_1,-46,0,-10
253,7networks_LH_SalVentAttn_Temp_1,-52,-54,12
254,7networks_LH_SalVentAttn_Temp_2,-58,-54,8
255,7networks_LH_DorsAttn_IPL_1,-54,-32,46
256,7networks_LH_DorsAttn_IPL_2,-42,-80,22
257,7networks_LH_DorsAttn_IPS_1,-36,-52,54
258,7networks_LH_DorsAttn_IPS_2,-34,-46,46
259,7networks_LH_DorsAttn_IPS_3,-30,-48,40
260,7networks_LH_DorsAttn_IPS_4,-38,-44,40
261,7networks_LH_DorsAttn_IPS_5,-46,-40,46
262,7networks_LH_DorsAttn_PFCd_1,-20,4,56
263,7networks_LH_DorsAttn_PFCd_2,-22,-4,64
264,7networks_LH_DorsAttn_PostC_1,-36,-36,42
265,7networks_LH_DorsAttn_PostC_2,-42,-32,38
266,7networks_LH_DorsAttn_PostC_3,-34,-40,50
267,7networks_LH_DorsAttn_PostC_4,-50,-26,36
268,7networks_LH_DorsAttn_PostC_5,-54,-20,38
269,7networks_LH_DorsAttn_PrCd_1,-22,-8,54
270,7networks_LH_DorsAttn_PrCd_2,-30,-10,56
271,7networks_LH_DorsAttn_PrCd_3,-26,0,50
272,7networks_LH_DorsAttn_PrCd_4,-28,-8,46
273,7networks_LH_DorsAttn_PrCd_5,-32,-2,52
274,7networks_LH_DorsAttn_PrCd_6,-38,-4,50
275,7networks_LH_DorsAttn_PrCv_1,-48,0,38
276,7networks_LH_DorsAttn_PrCv_2,-50,6,30
277,7networks_LH_DorsAttn_PrCv_3,-40,6,24
278,7networks_LH_DorsAttn_SPL_1,-4,-52,62
279,7networks_LH_DorsAttn_SPL_10,-28,-60,58
280,7networks_LH_DorsAttn_SPL_11,-16,-74,50
281,7networks_LH_DorsAttn_SPL_12,-30,-56,52
282,7networks_LH_DorsAttn_SPL_13,-22,-64,46
283,7networks_LH_DorsAttn_SPL_14,-26,-66,42
284,7networks_LH_DorsAttn_SPL_15,-26,-68,30
285,7networks_LH_DorsAttn_SPL_16,-10,-48,70
286,7networks_LH_DorsAttn_SPL_17,-28,-76,36
287,7networks_LH_DorsAttn_SPL_2,-18,-50,70
288,7networks_LH_DorsAttn_SPL_3,-4,-52,52
289,7networks_LH_DorsAttn_SPL_4,-12,-60,66
290,7networks_LH_DorsAttn_SPL_5,-22,-58,68
291,7networks_LH_DorsAttn_SPL_6,-6,-62,58
292,7networks_LH_DorsAttn_SPL_7,-32,-52,66
293,7networks_LH_DorsAttn_SPL_8,-20,-64,64
294,7networks_LH_DorsAttn_SPL_9,-18,-70,60
295,7networks_LH_DorsAttn_TempOcc_1,-46,-72,20
296,7networks_LH_DorsAttn_TempOcc_10,-44,-44,-20
297,7networks_LH_DorsAttn_TempOcc_11,-50,-52,-20
298,7networks_LH_DorsAttn_TempOcc_2,-46,-68,10
299,7networks_LH_DorsAttn_TempOcc_3,-48,-62,10
300,7networks_LH_DorsAttn_TempOcc_4,-54,-66,6
301,7networks_LH_DorsAttn_TempOcc_5,-46,-64,0
302,7networks_LH_DorsAttn_TempOcc_6,-56,-62,0
303,7networks_LH_DorsAttn_TempOcc_7,-54,-64,-6
304,7networks_LH_DorsAttn_TempOcc_8,-50,-60,-12
305,7networks_LH_DorsAttn_TempOcc_9,-44,-56,-14
306,7networks_LH_SomMot_1,-4,-14,70
307,7networks_LH_SomMot_10,-2,-34,58
308,7networks_LH_SomMot_11,-18,-10,62
309,7networks_LH_SomMot_12,-10,-34,70
310,7networks_LH_SomMot_13,-24,-18,72
311,7networks_LH_SomMot_14,-20,-24,64
312,7networks_LH_SomMot_15,-24,-14,64
313,7networks_LH_SomMot_16,-8,-42,62
314,7networks_LH_SomMot_17,-8,-36,52
315,7networks_LH_SomMot_18,-10,-40,76
316,7networks_LH_SomMot_19,-4,-10,50
317,7networks_LH_SomMot_2,-10,-18,76
318,7networks_LH_SomMot_20,-16,-32,76
319,7networks_LH_SomMot_21,-10,-20,46
320,7networks_LH_SomMot_22,-22,-30,66
321,7networks_LH_SomMot_23,-26,-28,64
322,7networks_LH_SomMot_24,-32,-12,66
323,7networks_LH_SomMot_25,-32,-22,66
324,7networks_LH_SomMot_26,-20,-42,68
325,7networks_LH_SomMot_27,-10,-8,44
326,7networks_LH_SomMot_28,-30,-28,58
327,7networks_LH_SomMot_29,-26,-36,70
328,7networks_LH_SomMot_3,-14,-8,72
329,7networks_LH_SomMot_30,-34,-30,66
330,7networks_LH_SomMot_31,-38,-18,58
331,7networks_LH_SomMot_32,-36,-28,50
332,7networks_LH_SomMot_33,-40,-8,60
333,7networks_LH_SomMot_34,-28,-40,60
334,7networks_LH_SomMot_35,-6,-2,40
335,7networks_LH_SomMot_36,-32,-44,60
336,7networks_LH_SomMot_37,-34,-20,48
337,7networks_LH_SomMot_38,-42,-26,62
338,7networks_LH_SomMot_39,-38,-24,46
339,7networks_LH_SomMot_4,-8,-28,74
340,7networks_LH_SomMot_40,-30,-38,54
341,7networks_LH_SomMot_41,-42,-38,60
342,7networks_LH_SomMot_42,-42,-12,50
343,7networks_LH_SomMot_43,-36,-20,42
344,7networks_LH_SomMot_44,-40,-20,40
345,7networks_LH_SomMot_45,-48,-16,52
346,7networks_LH_SomMot_46,-52,-6,46
347,7networks_LH_SomMot_47,-50,-28,56
348,7networks_LH_SomMot_48,-42,-32,48
349,7networks_LH_SomMot_49,-46,-12,36
350,7networks_LH_SomMot_5,-2,-28,66
351,7networks_LH_SomMot_50,-56,-20,48
352,7networks_LH_SomMot_51,-56,-2,38
353,7networks_LH_SomMot_52,-46,-26,42
354,7networks_LH_SomMot_53,-52,-14,40
355,7networks_LH_SomMot_54,-50,-8,28
356,7networks_LH_SomMot_55,-58,0,28
357,7networks_LH_SomMot_56,-60,-14,34
358,7networks_LH_SomMot_57,-60,-8,26
359,7networks_LH_SomMot_58,-58,-4,16
360,7networks_LH_SomMot_59,-64,-16,20
361,7networks_LH_SomMot_6,-18,-14,72
362,7networks_LH_SomMot_60,-58,-4,10
363,7networks_LH_SomMot_61,-56,-16,14
364,7networks_LH_SomMot_7,-18,-22,74
365,7networks_LH_SomMot_8,-14,-26,70
366,7networks_LH_SomMot_9,-4,-24,56
367,7networks_LH_SomMot_FrMed,-4,-8,62
368,7networks_LH_SomMot_IPL,-46,-36,24
369,7networks_LH_SomMot_Ins_1,-36,-14,14
370,7networks_LH_SomMot_Ins_2,-34,-24,10
371,7networks_LH_SomMot_Ins_3,-38,-16,8
372,7networks_LH_SomMot_Ins_4,-42,-22,10
373,7networks_LH_SomMot_Ins_5,-38,-24,2
374,7networks_LH_SomMot_Ins_6,-46,-16,4
375,7networks_LH_SomMot_Ins_7,-48,-12,-2
376,7networks_LH_SomMot_ParOper_1,-50,-24,18
377,7networks_LH_SomMot_ParOper_2,-48,-14,14
378,7networks_LH_SomMot_ParOper_3,-40,-24,20
379,7networks_LH_SomMot_ParOper_4,-40,-14,18
380,7networks_LH_SomMot_ParOper_5,-38,-36,16
381,7networks_LH_SomMot_ParOper_6,-34,-22,18
382,7networks_LH_SomMot_ParOper_7,-34,-30,16
383,7networks_LH_SomMot_PrCv,-62,2,16
384,7networks_LH_SomMot_SPL_1,-10,-28,46
385,7networks_LH_SomMot_SPL_2,-10,-16,40
386,7networks_LH_SomMot_ST_1,-48,-36,14
387,7networks_LH_SomMot_ST_10,-50,6,-6
388,7networks_LH_SomMot_ST_11,-58,6,-10
389,7networks_LH_SomMot_ST_12,-62,-48,16
390,7networks_LH_SomMot_ST_13,-50,-46,12
391,7networks_LH_SomMot_ST_2,-62,-36,16
392,7networks_LH_SomMot_ST_3,-42,-32,10
393,7networks_LH_SomMot_ST_4,-60,-38,8
394,7networks_LH_SomMot_ST_5,-58,-28,10
395,7networks_LH_SomMot_ST_6,-48,-24,6
396,7networks_LH_SomMot_ST_7,-66,-20,6
397,7networks_LH_SomMot_ST_8,-58,-14,4
398,7networks_LH_SomMot_ST_9,-56,-4,0
399,7networks_LH_Vis_ExStrInf_1,-16,-58,2
400,7networks_LH_Vis_ExStrInf_2,-14,-44,-2
401,7networks_LH_Vis_ExStrInf_3,-2,-66,6
402,7networks_LH_Vis_ExStrInf_4,-12,-60,-4
403,7networks_LH_Vis_ExStrInf_5,-6,-74,-4
404,7networks_LH_Vis_ExStrInf_6,-20,-54,-8
405,7networks_LH_Vis_ExStrInf_7,-16,-68,-10
406,7networks_LH_Vis_ExStrInf_8,-28,-48,-6
407,7networks_LH_Vis_ExStrInf_9,-26,-62,-8
408,7networks_LH_Vis_ExStrSup_1,-16,-76,38
409,7networks_LH_Vis_ExStrSup_2,-12,-80,34
410,7networks_LH_Vis_ExStrSup_3,-16,-70,20
411,7networks_LH_Vis_ExStrSup_4,-6,-72,20
412,7networks_LH_Vis_ExStrSup_5,-2,-84,24
413,7networks_LH_Vis_ExStr_1,-22,-80,42
414,7networks_LH_Vis_ExStr_10,-30,-92,8
415,7networks_LH_Vis_ExStr_11,-38,-84,16
416,7networks_LH_Vis_ExStr_12,-8,-104,0
417,7networks_LH_Vis_ExStr_13,-22,-98,6
418,7networks_LH_Vis_ExStr_14,-10,-96,-14
419,7networks_LH_Vis_ExStr_15,-40,-86,8
420,7networks_LH_Vis_ExStr_16,-22,-98,-12
421,7networks_LH_Vis_ExStr_17,-34,-92,-2
422,7networks_LH_Vis_ExStr_18,-18,-86,-16
423,7networks_LH_Vis_ExStr_19,-46,-76,4
424,7networks_LH_Vis_ExStr_2,-16,-88,32
425,7networks_LH_Vis_ExStr_20,-46,-82,-4
426,7networks_LH_Vis_ExStr_21,-20,-76,-10
427,7networks_LH_Vis_ExStr_22,-38,-84,-16
428,7networks_LH_Vis_ExStr_23,-30,-78,-16
429,7networks_LH_Vis_ExStr_24,-26,-44,-14
430,7networks_LH_Vis_ExStr_25,-42,-68,-18
431,7networks_LH_Vis_ExStr_26,-32,-62,-16
432,7networks_LH_Vis_ExStr_27,-32,-42,-20
433,7networks_LH_Vis_ExStr_28,-40,-50,-20
434,7networks_LH_Vis_ExStr_3,-26,-78,22
435,7networks_LH_Vis_ExStr_4,-10,-94,24
436,7networks_LH_Vis_ExStr_5,-32,-84,24
437,7networks_LH_Vis_ExStr_6,-20,-92,20
438,7networks_LH_Vis_ExStr_7,-4,-96,12
439,7networks_LH_Vis_ExStr_8,-30,-90,16
440,7networks_LH_Vis_ExStr_9,-14,-100,12
441,7networks_LH_Vis_PHC_1,-18,-40,-10
442,7networks_LH_Vis_PHC_2,-28,-36,-14
443,7networks_LH_Vis_Striate_1,-20,-62,6
444,7networks_LH_Vis_Striate_2,-4,-82,10
445,7networks_LH_Vis_Striate_3,-10,-72,8
446,7networks_LH_Vis_Striate_4,-6,-94,0
447,7networks_LH_Vis_Striate_5,-4,-84,0
448,7networks_LH_Vis_Striate_6,-4,-88,-12
449,7networks_LH_Vis_TempOcc_1,-48,-74,14
450,7networks_LH_Vis_TempOcc_2,-44,-72,-10
451,7networks_RH_Default_FPole_1,18,68,4
452,7networks_RH_Default_FPole_2,8,64,2
453,7networks_RH_Cont_FPole_2,26,62,6
454,7networks_RH_Cont_FPole_3,20,64,-4
455,7networks_RH_Cont_FPole_4,30,58,-4
456,7networks_RH_Default_FrMed_1,6,42,30
457,7networks_RH_Cont_FrMed_4,4,28,54
458,7networks_RH_Default_IPL_1,46,-66,42
459,7networks_RH_Default_IPL_10,50,-52,14
460,7networks_RH_SalVentAttn_IPL_7,62,-40,30
461,7networks_RH_SalVentAttn_IPL_9,56,-40,18
462,7networks_RH_Default_IPL_2,52,-58,44
463,7networks_RH_Default_IPL_3,44,-76,34
464,7networks_RH_Default_IPL_4,56,-52,30
465,7networks_RH_Default_IPL_5,48,-58,28
466,7networks_RH_Default_IPL_6,50,-64,26
467,7networks_RH_Default_IPL_7,56,-46,24
468,7networks_RH_Default_IPL_8,50,-52,20
469,7networks_RH_Default_IPL_9,52,-46,18
470,7networks_RH_Default_PCC_1,10,-42,38
471,7networks_RH_Default_PCC_2,4,-16,38
472,7networks_RH_Default_PCC_3,4,-32,36
473,7networks_RH_Default_PCC_4,10,-52,34
474,7networks_RH_Default_PCC_5,6,-42,32
475,7networks_RH_Default_PCC_6,6,-52,24
476,7networks_RH_Default_PCC_7,8,-64,24
477,7networks_RH_Default_PCC_8,4,-54,16
478,7networks_RH_Default_PFCd_1,10,22,62
479,7networks_RH_Default_PFCd_10,10,54,40
480,7networks_RH_Default_PFCd_11,22,38,36
481,7networks_RH_Default_PFCd_12,16,52,34
482,7networks_RH_Default_PFCd_13,4,50,30
483,7networks_RH_Default_PFCd_14,8,60,28
484,7networks_RH_Default_PFCd_15,18,60,26
485,7networks_RH_Default_PFCd_16,8,54,12
486,7networks_RH_Default_PFCd_17,16,66,16
487,7networks_RH_SalVentAttn_PFCd_3,8,10,66
488,7networks_RH_Cont_PFCd_4,14,14,62
489,7networks_RH_Default_PFCd_2,20,22,60
490,7networks_RH_SalVentAttn_PFCd_4,6,14,56
491,7networks_RH_Cont_PFCd_5,22,52,34
492,7networks_RH_Cont_PFCd_6,26,56,22
493,7networks_RH_Default_PFCd_3,14,34,56
494,7networks_RH_Default_PFCd_4,24,24,52
495,7networks_RH_Default_PFCd_5,24,36,46
496,7networks_RH_Default_PFCd_6,30,22,50
497,7networks_RH_Default_PFCd_7,6,46,48
498,7networks_RH_Default_PFCd_8,18,44,46
499,7networks_RH_Default_PFCd_9,26,28,42
500,7networks_RH_Cont_PFCl_18,40,10,56
501,7networks_RH_Cont_PFCl_19,42,22,46
502,7networks_RH_Cont_PFCl_20,34,32,44
503,7networks_RH_Cont_PFCl_21,44,12,40
504,7networks_RH_Cont_PFCl_23,54,34,10
505,7networks_RH_Default_PFCm_1,10,38,20
506,7networks_RH_Default_PFCm_2,6,32,12
507,7networks_RH_Default_PFCm_3,8,42,6
508,7networks_RH_Default_PFCm_4,6,40,-6
