ROI Label,ROI Name,R,A,S
1,7networks_LH_Default_ExStrSup,-16,-64,22
2,7networks_LH_Default_FPole_1,-18,65,14
3,7networks_LH_Default_FPole_2,-7,67,1
4,7networks_LH_Default_FPole_3,-19,64,0
5,7networks_LH_Default_FPole_4,-29,58,-2
6,7networks_LH_Default_FrMed,-3,34,49
7,7networks_LH_Default_IPL_1,-42,-73,40
8,7networks_LH_Default_IPL_10,-59,-53,20
9,7networks_LH_Default_IPL_2,-49,-58,36
10,7networks_LH_Default_IPL_3,-47,-64,27
11,7networks_LH_Default_IPL_4,-44,-75,24
12,7networks_LH_Default_IPL_5,-47,-54,24
13,7networks_LH_Default_IPL_6,-40,-65,17
14,7networks_LH_Default_IPL_7,-47,-59,17
15,7networks_LH_Default_IPL_8,-45,-63,46
16,7networks_LH_Default_IPL_9,-58,-55,29
17,7networks_LH_Default_OFC,-33,54,-12
18,7networks_LH_Default_PCC_1,-2,-16,38
19,7networks_LH_Default_PCC_2,-3,-29,37
20,7networks_LH_Default_PCC_3,-7,-40,34
21,7networks_LH_Default_PCC_4,-9,-53,34
22,7networks_LH_Default_PCC_5,-5,-51,26
23,7networks_LH_Default_PCC_6,-4,-53,17
24,7networks_LH_Default_PFCd_1,-11,22,62
25,7networks_LH_Default_PFCd_10,-6,56,8
26,7networks_LH_Default_PFCd_11,-29,11,56
27,7networks_LH_Default_PFCd_12,-22,54,26
28,7networks_LH_Default_PFCd_2,-21,24,53
29,7networks_LH_Default_PFCd_3,-13,40,50
30,7networks_LH_Default_PFCd_4,-26,26,45
31,7networks_LH_Default_PFCd_5,-21,38,39
32,7networks_LH_Default_PFCd_6,-4,47,37
33,7networks_LH_Default_PFCd_7,-17,50,39
34,7networks_LH_Default_PFCd_8,-8,60,28
35,7networks_LH_Default_PFCd_9,-6,52,20
36,7networks_LH_Default_PFCl_1,-38,15,53
37,7networks_LH_Default_PFCl_2,-43,5,48
38,7networks_LH_Default_PFCl_3,-46,16,41
39,7networks_LH_Default_PFCl_4,-49,40,-3
40,7networks_LH_Default_PFCm_1,-7,41,22
41,7networks_LH_Default_PFCm_2,-3,31,16
42,7networks_LH_Default_PFCm_3,-6,43,6
43,7networks_LH_Default_PFCm_4,-6,39,-6
44,7networks_LH_Default_PFCm_5,-6,54,-9
45,7networks_LH_Default_PFCm_6,-7,33,-13
46,7networks_LH_Default_PFCv_1,-54,26,14
47,7networks_LH_Default_PFCv_10,-46,20,9
48,7networks_LH_Default_PFCv_11,-31,22,-12
49,7networks_LH_Default_PFCv_2,-50,26,0
50,7networks_LH_Default_PFCv_3,-46,37,-14
51,7networks_LH_Default_PFCv_4,-36,35,-12
52,7networks_LH_Default_PFCv_5,-44,32,-5
53,7networks_LH_Default_PFCv_6,-41,24,-9
54,7networks_LH_Default_PFCv_7,-35,25,-19
55,7networks_LH_Default_PFCv_8,-27,17,-16
56,7networks_LH_Default_PFCv_9,-55,18,10
57,7networks_LH_Default_PHC_1,-19,-26,-21
58,7networks_LH_Default_PHC_2,-31,-29,-20
59,7networks_LH_Default_RSC_1,-6,-46,15
60,7networks_LH_Default_RSC_2,-10,-59,17
61,7networks_LH_Default_RSC_3,-10,-50,6
62,7networks_LH_Default_SPL_1,-4,-46,50
63,7networks_LH_Default_SPL_2,-5,-38,44
64,7networks_LH_Default_ST_1,-61,-27,3
65,7networks_LH_Default_ST_2,-58,-10,-5
66,7networks_LH_Default_TempPole,-52,10,-18
67,7networks_LH_Default_Temp_1,-56,-49,6
68,7networks_LH_Default_Temp_10,-59,-29,-24
69,7networks_LH_Default_Temp_11,-50,-1,-19
70,7networks_LH_Default_Temp_12,-61,-12,-14
71,7networks_LH_Default_Temp_13,-61,-15,-22
72,7networks_LH_Default_Temp_14,-55,2,-29
73,7networks_LH_Default_Temp_15,-48,-50,15
74,7networks_LH_Default_Temp_16,-58,-19,-3
75,7networks_LH_Default_Temp_2,-50,-38,2
76,7networks_LH_Default_Temp_3,-63,-39,-2
77,7networks_LH_Default_Temp_4,-49,-28,-5
78,7networks_LH_Default_Temp_5,-50,-19,-9
79,7networks_LH_Default_Temp_6,-62,-27,-7
80,7networks_LH_Default_Temp_7,-56,-1,-9
81,7networks_LH_Default_Temp_8,-62,-33,-14
82,7networks_LH_Default_Temp_9,-49,-9,-12
83,7networks_LH_Default_pCun_1,-8,-49,42
84,7networks_LH_Default_pCun_2,-3,-65,39
85,7networks_LH_Default_pCun_3,-3,-64,27
86,7networks_LH_Default_pCun_4,-10,-68,31
87,7networks_LH_Cont_Cingm,-4,2,30
88,7networks_LH_Cont_FPole_1,-28,55,9
89,7networks_LH_Cont_FrMed_1,-5,20,48
90,7networks_LH_Cont_FrMed_2,-4,32,35
91,7networks_LH_Cont_IPL_1,-49,-53,50
92,7networks_LH_Cont_IPL_2,-54,-52,39
93,7networks_LH_Cont_IPL_3,-62,-47,34
94,7networks_LH_Cont_IPS_1,-34,-68,49
95,7networks_LH_Cont_IPS_2,-45,-43,49
96,7networks_LH_Cont_IPS_3,-39,-53,44
97,7networks_LH_Cont_IPS_4,-57,-42,47
98,7networks_LH_Cont_Ins,-33,19,-5
99,7networks_LH_Cont_OFC_1,-27,42,-13
100,7networks_LH_Cont_PCC_1,-4,-20,29
101,7networks_LH_Cont_PCC_2,-6,-38,26
102,7networks_LH_Cont_PFCd_1,-21,9,49
103,7networks_LH_Cont_PFCl_1,-29,35,41
104,7networks_LH_Cont_PFCl_10,-39,27,21
105,7networks_LH_Cont_PFCl_11,-40,40,16
106,7networks_LH_Cont_PFCl_12,-38,52,11
107,7networks_LH_Cont_PFCl_13,-49,18,25
108,7networks_LH_Cont_PFCl_14,-46,32,16
109,7networks_LH_Cont_PFCl_15,-43,44,5
110,7networks_LH_Cont_PFCl_16,-48,36,7
111,7networks_LH_Cont_PFCl_2,-39,28,41
