ROI Label,ROI Name,R,A,S
1,7networks_LH_Default_FPole_1,-18,68,7
2,7networks_LH_Default_FPole_2,-7,65,2
3,7networks_LH_Default_FPole_3,-23,60,5
4,7networks_LH_Default_FPole_4,-18,63,-4
5,7networks_LH_Default_FPole_5,-30,59,-2
6,7networks_LH_Default_FrMed_1,-4,41,32
7,7networks_LH_Default_FrMed_2,-3,26,57
8,7networks_LH_Default_IPL_1,-41,-72,42
9,7networks_LH_Default_IPL_10,-49,-59,14
10,7networks_LH_Default_IPL_11,-60,-53,29
11,7networks_LH_Default_IPL_12,-53,-50,19
12,7networks_LH_Default_IPL_2,-46,-64,45
13,7networks_LH_Default_IPL_3,-38,-82,33
14,7networks_LH_Default_IPL_4,-47,-58,34
15,7networks_LH_Default_IPL_5,-48,-66,28
16,7networks_LH_Default_IPL_6,-43,-73,26
17,7networks_LH_Default_IPL_7,-49,-54,25
18,7networks_LH_Default_IPL_8,-46,-60,20
19,7networks_LH_Default_IPL_9,-45,-51,18
20,7networks_LH_Default_PCC_1,-8,-40,38
21,7networks_LH_Default_PCC_2,-2,-14,38
22,7networks_LH_Default_PCC_3,-3,-30,38
23,7networks_LH_Default_PCC_4,-10,-52,34
24,7networks_LH_Default_PCC_5,-4,-42,32
25,7networks_LH_Default_PCC_6,-6,-53,25
26,7networks_LH_Default_PCC_7,-4,-65,22
27,7networks_LH_Default_PCC_8,-4,-53,17
28,7networks_LH_Default_PFCd_1,-9,19,64
29,7networks_LH_Default_PFCd_10,-9,52,43
30,7networks_LH_Default_PFCd_11,-21,39,39
31,7networks_LH_Default_PFCd_12,-17,50,39
32,7networks_LH_Default_PFCd_13,-4,51,33
33,7networks_LH_Default_PFCd_14,-7,60,29
34,7networks_LH_Default_PFCd_15,-16,58,26
35,7networks_LH_Default_PFCd_16,-6,56,13
36,7networks_LH_Default_PFCd_17,-17,65,16
37,7networks_LH_Default_PFCd_18,-6,8,68
38,7networks_LH_Default_PFCd_19,-14,11,64
39,7networks_LH_Default_PFCd_2,-19,20,62
40,7networks_LH_Default_PFCd_20,-4,12,58
41,7networks_LH_Default_PFCd_21,-21,48,34
42,7networks_LH_Default_PFCd_22,-23,56,23
43,7networks_LH_Default_PFCd_3,-11,31,57
44,7networks_LH_Default_PFCd_4,-21,24,52
45,7networks_LH_Default_PFCd_5,-19,31,43
46,7networks_LH_Default_PFCd_6,-29,20,52
47,7networks_LH_Default_PFCd_7,-4,44,49
48,7networks_LH_Default_PFCd_8,-16,40,49
49,7networks_LH_Default_PFCd_9,-24,26,42
50,7networks_LH_Default_PFCl_1,-41,8,52
51,7networks_LH_Default_PFCl_2,-41,19,46
52,7networks_LH_Default_PFCl_3,-33,30,46
53,7networks_LH_Default_PFCl_4,-43,10,38
54,7networks_LH_Default_PFCl_5,-53,31,7
55,7networks_LH_Default_PFCm_1,-8,39,20
56,7networks_LH_Default_PFCm_2,-3,34,13
57,7networks_LH_Default_PFCm_3,-6,43,6
58,7networks_LH_Default_PFCm_4,-6,41,-5
59,7networks_LH_Default_PFCm_5,-6,53,-10
60,7networks_LH_Default_PFCm_6,-7,38,-14
61,7networks_LH_Default_PFCv_1,-46,24,2
62,7networks_LH_Default_PFCv_10,-40,51,-7
63,7networks_LH_Default_PFCv_11,-54,20,13
64,7networks_LH_Default_PFCv_2,-47,36,-13
65,7networks_LH_Default_PFCv_3,-36,37,-12
66,7networks_LH_Default_PFCv_4,-46,32,-3
67,7networks_LH_Default_PFCv_5,-41,29,-13
68,7networks_LH_Default_PFCv_6,-34,29,-18
69,7networks_LH_Default_PFCv_7,-40,24,-8
70,7networks_LH_Default_PFCv_8,-34,20,-16
71,7networks_LH_Default_PFCv_9,-27,17,-15
72,7networks_LH_Default_PHC,-19,-30,-18
73,7networks_LH_Default_RSC_1,-6,-46,15
74,7networks_LH_Default_RSC_2,-12,-59,17
75,7networks_LH_Default_RSC_3,-10,-52,7
76,7networks_LH_Default_ST_1,-52,14,-14
77,7networks_LH_Default_ST_2,-60,-25,1
78,7networks_LH_Default_ST_3,-60,-15,-3
79,7networks_LH_Default_TempOcc,-41,-66,18
80,7networks_LH_Default_TempPole,-47,8,-37
81,7networks_LH_Default_Temp_1,-50,-44,4
82,7networks_LH_Default_Temp_10,-62,-33,-14
83,7networks_LH_Default_Temp_11,-66,-25,-9
84,7networks_LH_Default_Temp_12,-49,-8,-13
85,7networks_LH_Default_Temp_13,-50,7,-22
86,7networks_LH_Default_Temp_14,-61,-13,-12
87,7networks_LH_Default_Temp_15,-54,-5,-18
88,7networks_LH_Default_Temp_16,-62,-20,-20
89,7networks_LH_Default_Temp_17,-53,2,-23
90,7networks_LH_Default_Temp_18,-61,-5,-21
91,7networks_LH_Default_Temp_19,-56,0,-30
92,7networks_LH_Default_Temp_2,-61,-45,3
93,7networks_LH_Default_Temp_20,-54,-10,-28
94,7networks_LH_Default_Temp_21,-60,-42,-12
95,7networks_LH_Default_Temp_22,-57,-5,-7
96,7networks_LH_Default_Temp_23,-60,-31,-21
97,7networks_LH_Default_Temp_24,-59,-22,-28
98,7networks_LH_Default_Temp_3,-48,-33,1
99,7networks_LH_Default_Temp_4,-53,-35,-3
100,7networks_LH_Default_Temp_5,-65,-38,-4
