ROI Label,ROI Name,R,A,S
1,17networks_LH_TempPar_IPL_1,-58,-44,22
2,17networks_LH_TempPar_ST_1,-58,-44,10
3,17networks_LH_TempPar_ST_2,-62,-30,4
4,17networks_LH_TempPar_TempOcc,-42,-64,16
5,17networks_LH_TempPar_Temp_1,-48,-50,14
6,17networks_LH_TempPar_Temp_2,-54,-56,12
7,17networks_LH_DefaultC_ExStrInf,-12,-48,4
8,17networks_LH_DefaultC_IPL,-40,-80,28
9,17networks_LH_DefaultC_PHC_1,-18,-38,-12
10,17networks_LH_DefaultC_PHC_2,-30,-34,-16
11,17networks_LH_DefaultC_PHC_3,-20,-24,-22
12,17networks_LH_DefaultC_RSC_1,-12,-60,18
13,17networks_LH_DefaultC_RSC_2,-10,-54,8
14,17networks_LH_DefaultB_IPL_1,-58,-52,30
15,17networks_LH_DefaultB_IPL_2,-48,-56,30
16,17networks_LH_DefaultB_IPL_3,-46,-58,18
17,17networks_LH_DefaultB_IPL_4,-56,-52,20
18,17networks_LH_DefaultB_PFCd_1,-12,34,54
19,17networks_LH_DefaultB_PFCd_2,-4,42,40
20,17networks_LH_DefaultB_PFCd_3,-14,52,40
21,17networks_LH_DefaultB_PFCd_4,-4,54,26
22,17networks_LH_DefaultB_PFCd_5,-14,62,24
23,17networks_LH_DefaultB_PFCd_6,-8,14,64
24,17networks_LH_DefaultB_PFCd_7,-22,52,26
25,17networks_LH_DefaultB_PFCl_1,-42,6,50
26,17networks_LH_DefaultB_PFCl_2,-40,20,48
27,17networks_LH_DefaultB_PFCv_1,-52,22,8
28,17networks_LH_DefaultB_PFCv_2,-48,32,-6
29,17networks_LH_DefaultB_PFCv_3,-36,22,-16
30,17networks_LH_DefaultB_PFCv_4,-38,34,-14
31,17networks_LH_DefaultB_TempPole,-42,18,-30
32,17networks_LH_DefaultB_Temp_1,-62,-48,4
33,17networks_LH_DefaultB_Temp_10,-60,-26,-22
34,17networks_LH_DefaultB_Temp_2,-62,-32,-4
35,17networks_LH_DefaultB_Temp_3,-52,6,-22
36,17networks_LH_DefaultB_Temp_4,-58,-6,-26
37,17networks_LH_DefaultB_Temp_5,-50,-38,0
38,17networks_LH_DefaultB_Temp_6,-50,-24,-6
39,17networks_LH_DefaultB_Temp_7,-52,-8,-10
40,17networks_LH_DefaultB_Temp_8,-62,-34,-12
41,17networks_LH_DefaultB_Temp_9,-62,-14,-14
42,17networks_LH_DefaultA_FPole,-20,66,8
43,17networks_LH_DefaultA_IPL_1,-40,-72,42
44,17networks_LH_DefaultA_IPL_2,-48,-66,28
45,17networks_LH_DefaultA_IPL_3,-46,-62,46
46,17networks_LH_DefaultA_PCC_1,-2,-26,38
47,17networks_LH_DefaultA_PCC_2,-4,-36,36
48,17networks_LH_DefaultA_PCC_3,-12,-44,36
49,17networks_LH_DefaultA_PCC_4,-6,-48,28
50,17networks_LH_DefaultA_PCC_5,-4,-62,24
51,17networks_LH_DefaultA_PCC_6,-4,-50,16
52,17networks_LH_DefaultA_PCC_7,-2,-12,38
53,17networks_LH_DefaultA_PFCd_1,-26,28,44
54,17networks_LH_DefaultA_PFCd_2,-20,40,40
55,17networks_LH_DefaultA_PFCd_3,-6,58,8
56,17networks_LH_DefaultA_PFCd_4,-22,22,54
57,17networks_LH_DefaultA_PFCm_1,-8,38,22
58,17networks_LH_DefaultA_PFCm_2,-2,32,16
59,17networks_LH_DefaultA_PFCm_3,-6,44,6
60,17networks_LH_DefaultA_PFCm_4,-6,38,-8
61,17networks_LH_DefaultA_PFCm_5,-6,54,-10
62,17networks_LH_DefaultA_pCun_1,-8,-56,34
63,17networks_LH_DefaultA_pCun_2,-6,-50,42
64,17networks_LH_DefaultA_pCun_3,-2,-66,36
65,17networks_LH_ContC_PCC,-4,-28,28
66,17networks_LH_ContC_SPL,-6,-56,50
67,17networks_LH_ContC_pCun_1,-4,-64,48
68,17networks_LH_ContC_pCun_2,-8,-74,42
69,17networks_LH_ContC_pCun_3,-12,-68,30
70,17networks_LH_ContB_FPole_1,-30,56,12
71,17networks_LH_ContB_FPole_2,-30,58,-2
72,17networks_LH_ContB_FrMed,-4,26,48
73,17networks_LH_ContB_IPL_1,-52,-54,44
74,17networks_LH_ContB_IPS_1,-36,-64,50
75,17networks_LH_ContB_IPS_2,-40,-54,46
76,17networks_LH_ContB_PFCd_1,-30,12,56
77,17networks_LH_ContB_PFCl_1,-44,14,34
78,17networks_LH_ContB_PFCv_1,-42,48,-4
79,17networks_LH_ContB_Temp_1,-60,-48,-10
80,17networks_LH_ContB_Temp_2,-56,-46,-20
81,17networks_LH_ContA_Cingm,-4,0,32
82,17networks_LH_ContA_IPS_1,-30,-50,38
83,17networks_LH_ContA_IPS_2,-46,-42,48
84,17networks_LH_ContA_IPS_3,-30,-60,48
85,17networks_LH_ContA_IPS_4,-36,-44,40
86,17networks_LH_ContA_IPS_5,-58,-42,46
87,17networks_LH_ContA_PFCd,-26,2,52
88,17networks_LH_ContA_PFCl_1,-36,4,34
89,17networks_LH_ContA_PFCl_2,-36,10,26
90,17networks_LH_ContA_PFCl_3,-44,26,26
91,17networks_LH_ContA_PFCl_4,-48,20,24
92,17networks_LH_ContA_PFCl_5,-48,34,10
93,17networks_LH_ContA_PFCl_6,-40,44,16
94,17networks_LH_ContA_PrCv_1,-50,0,44
