ROI Label,ROI Name,R,A,S
45,17networks_LH_DefaultB_Temp_2,-54,-36,-2
46,17networks_LH_DefaultB_Temp_3,-60,-28,-6
47,17networks_LH_DefaultB_Temp_4,-66,-38,-4
48,17networks_LH_DefaultB_Temp_5,-50,-22,-6
49,17networks_LH_DefaultB_Temp_6,-52,4,-20
50,17networks_LH_DefaultB_Temp_7,-58,-4,-26
51,17networks_LH_DefaultB_pCun,-8,-46,40
52,17networks_LH_DefaultA_ExStrInf,-12,-48,4
53,17networks_LH_DefaultA_FPole,-12,68,6
54,17networks_LH_DefaultA_IPL_1,-48,-64,26
55,17networks_LH_DefaultA_IPL_2,-44,-72,24
56,17networks_LH_DefaultA_IPL_3,-42,-72,40
57,17networks_LH_DefaultA_IPL_4,-44,-62,18
58,17networks_LH_DefaultA_OFC,-4,44,-18
59,17networks_LH_DefaultA_PCC_1,-4,-36,36
60,17networks_LH_DefaultA_PCC_2,-12,-44,34
61,17networks_LH_DefaultA_PCC_3,-10,-52,32
62,17networks_LH_DefaultA_PCC_4,-4,-52,24
63,17networks_LH_DefaultA_PFCd_1,-22,22,42
64,17networks_LH_DefaultA_PFCd_2,-16,38,50
65,17networks_LH_DefaultA_PFCd_3,-20,40,40
66,17networks_LH_DefaultA_PFCd_4,-6,62,14
67,17networks_LH_DefaultA_PFCd_5,-28,20,52
68,17networks_LH_DefaultA_PFCm_1,-6,42,6
69,17networks_LH_DefaultA_PFCm_2,-8,52,4
70,17networks_LH_DefaultA_PFCm_3,-6,38,-8
71,17networks_LH_DefaultA_PFCm_4,-6,56,-8
72,17networks_LH_DefaultA_PFCm_5,-6,26,-12
73,17networks_LH_DefaultA_PFCm_6,-4,32,-24
74,17networks_LH_DefaultA_PFCm_7,-4,16,-18
75,17networks_LH_DefaultA_PFCv,-36,34,-12
76,17networks_LH_DefaultA_PHC_1,-20,-20,-26
77,17networks_LH_DefaultA_PHC_2,-18,-28,-18
78,17networks_LH_DefaultA_RSC_1,-6,-48,14
79,17networks_LH_DefaultA_RSC_2,-10,-58,12
80,17networks_LH_DefaultA_TempPole_1,-18,-4,-30
81,17networks_LH_DefaultA_TempPole_2,-32,6,-26
82,17networks_LH_DefaultA_TempPole_3,-24,8,-38
83,17networks_LH_DefaultA_Temp_1,-60,-12,-14
84,17networks_LH_DefaultA_Temp_2,-38,-18,-30
85,17networks_LH_DefaultA_Temp_3,-62,-20,-18
86,17networks_LH_DefaultA_pCun_1,-4,-62,40
87,17networks_LH_DefaultA_pCun_2,-4,-64,28
88,17networks_LH_ContC_Cingm,-4,-6,30
89,17networks_LH_ContC_FPole_1,-30,54,12
90,17networks_LH_ContC_FrMed_1,-4,22,38
91,17networks_LH_ContC_IPS,-58,-44,44
92,17networks_LH_ContC_Ins_1,-30,24,-10
93,17networks_LH_ContC_Ins_2,-34,16,-8
94,17networks_LH_ContC_OFC,-28,46,-14
95,17networks_LH_ContC_PCC_1,-4,-14,30
96,17networks_LH_ContC_PCC_2,-4,-26,28
97,17networks_LH_ContC_PCC_3,-6,-40,24
98,17networks_LH_ContC_PFCl_1,-30,50,22
99,17networks_LH_ContC_PFCl_2,-38,50,10
100,17networks_LH_ContC_PFCm_1,-8,34,22
101,17networks_LH_ContC_SPL_1,-8,-40,46
102,17networks_LH_ContC_SPL_2,-8,-34,44
103,17networks_LH_ContC_pCun_1,-8,-76,42
104,17networks_LH_ContC_pCun_2,-10,-68,32
105,17networks_LH_ContB_Cingm,-4,2,30
106,17networks_LH_ContB_FPole_1,-24,62,10
107,17networks_LH_ContB_FPole_2,-30,56,4
108,17networks_LH_ContB_FPole_3,-28,60,-4
109,17networks_LH_ContB_FPole_4,-22,60,-12
110,17networks_LH_ContB_FrMed_1,-4,24,48
111,17networks_LH_ContB_FrMed_2,-4,34,34
112,17networks_LH_ContB_IPL_1,-46,-54,52
113,17networks_LH_ContB_IPL_2,-46,-64,44
114,17networks_LH_ContB_IPL_3,-52,-54,42
115,17networks_LH_ContB_IPS_1,-34,-68,50
116,17networks_LH_ContB_IPS_2,-38,-54,44
117,17networks_LH_ContB_OFC_1,-8,42,-24
118,17networks_LH_ContB_OFC_2,-12,22,-20
119,17networks_LH_ContB_OFC_3,-22,26,-18
120,17networks_LH_ContB_PCC_1,-2,-26,38
121,17networks_LH_ContB_PCC_2,-2,-34,30
122,17networks_LH_ContB_PFCd_1,-22,24,54
123,17networks_LH_ContB_PFCd_2,-32,6,60
124,17networks_LH_ContB_PFCd_3,-28,30,44
125,17networks_LH_ContB_PFCl_1,-44,14,36
126,17networks_LH_ContB_PFCl_2,-46,24,30
127,17networks_LH_ContB_PFCl_3,-38,16,26
128,17networks_LH_ContB_PFCv_1,-40,50,0
129,17networks_LH_ContB_PFCv_2,-38,50,-12
130,17networks_LH_ContB_Temp_1,-62,-46,-6
131,17networks_LH_ContB_Temp_2,-62,-36,-14
132,17networks_LH_ContB_Temp_3,-66,-26,-10
133,17networks_LH_ContB_Temp_4,-60,-30,-22
134,17networks_LH_ContB_Temp_5,-58,-16,-30
135,17networks_LH_ContB_Temp_6,-58,-54,-14
136,17networks_LH_ContA_IPS_1,-32,-56,40
137,17networks_LH_ContA_IPS_2,-46,-44,50
138,17networks_LH_ContA_IPS_3,-54,-36,50
139,17networks_LH_ContA_IPS_4,-28,-50,40
140,17networks_LH_ContA_Ins,-32,22,0
141,17networks_LH_ContA_OFC_1,-18,40,-20
142,17networks_LH_ContA_PFCd_1,-24,10,50
143,17networks_LH_ContA_PFCl_1,-38,2,34
144,17networks_LH_ContA_PFCl_2,-34,10,30
145,17networks_LH_ContA_PFCl_3,-44,36,26
146,17networks_LH_ContA_PFCl_4,-40,28,20
147,17networks_LH_ContA_PFCl_5,-40,38,14
148,17networks_LH_ContA_PFCl_6,-50,32,14
149,17networks_LH_ContA_PFCl_7,-46,42,6
150,17networks_LH_ContA_PrCv,-40,6,24
151,17networks_LH_ContA_SPL_1,-28,-66,48
152,17networks_LH_ContA_SPL_2,-28,-76,38
153,17networks_LH_ContA_TempOcc,-52,-54,-18
154,17networks_LH_ContA_Temp_1,-62,-54,2
155,17networks_LH_ContA_Temp_2,-58,-44,-22
156,17networks_LH_ContA_Temp_3,-50,-30,-26
157,17networks_LH_ContA_pCun,-4,-70,52
158,17networks_LH_Language_FrOper_1,-50,12,16
159,17networks_LH_Language_FrOper_2,-52,14,2
160,17networks_LH_Language_IPL_1,-58,-46,22
161,17networks_LH_Language_Ins,-40,10,-24
162,17networks_LH_Language_PFCd_1,-6,14,64
163,17networks_LH_Language_PFCd_2,-4,4,64
164,17networks_LH_Language_PFCl,-50,18,24
165,17networks_LH_Language_PFCv_1,-50,28,0
166,17networks_LH_Language_PFCv_2,-40,24,4
167,17networks_LH_Language_PFCv_3,-38,30,2
168,17networks_LH_Language_PFCv_4,-38,30,-2
169,17networks_LH_Language_PrCv,-46,2,42
170,17networks_LH_Language_TempOcc,-42,-30,-20
171,17networks_LH_Language_TempPole,-30,-2,-44
172,17networks_LH_Language_Temp_1,-48,-48,10
173,17networks_LH_Language_Temp_2,-50,-40,4
174,17networks_LH_Language_Temp_3,-48,-32,-2
175,17networks_LH_Language_Temp_4,-54,-6,-8
176,17networks_LH_Language_Temp_5,-46,-10,-38
177,17networks_LH_Language_Temp_6,-52,-56,14
178,17networks_LH_SalVenAttnB_FrMed_1,-10,22,30
179,17networks_LH_SalVenAttnB_FrOper_1,-52,8,10
180,17networks_LH_SalVenAttnB_FrOper_2,-46,8,0
181,17networks_LH_SalVenAttnB_IPL_1,-58,-42,30
182,17networks_LH_SalVenAttnB_IPL_2,-60,-34,38
183,17networks_LH_SalVenAttnB_Ins_1,-44,16,2
184,17networks_LH_SalVenAttnB_Ins_2,-38,20,8
185,17networks_LH_SalVenAttnB_Ins_3,-30,30,2
186,17networks_LH_SalVenAttnB_Ins_4,-30,20,8
187,17networks_LH_SalVenAttnB_Ins_5,-38,10,0
188,17networks_LH_SalVenAttnB_Ins_6,-40,-10,-6
189,17networks_LH_SalVenAttnB_OFC_1,-18,14,-22
190,17networks_LH_SalVenAttnB_OFC_2,-24,38,-14
191,17networks_LH_SalVenAttnB_PCC_1,-6,-24,40
192,17networks_LH_SalVenAttnB_PFCd,-16,0,70
193,17networks_LH_SalVenAttnB_PFCl_1,-26,40,32
194,17networks_LH_SalVenAttnB_PFCl_2,-34,42,30
195,17networks_LH_SalVenAttnB_PFCl_3,-38,30,38
196,17networks_LH_SalVenAttnB_PFCl_4,-38,46,18
197,17networks_LH_SalVenAttnB_PFCm_1,-2,20,26
198,17networks_LH_SalVenAttnB_PFCm_2,-8,28,28
199,17networks_LH_SalVenAttnB_PFCm_3,-2,32,16
200,17networks_LH_SalVenAttnB_PFCv_1,-28,36,-10
201,17networks_LH_SalVenAttnB_SPL_1,-12,-34,40
202,17networks_LH_SalVenAttnB_SPL_2,-4,-44,48
203,17networks_LH_SalVenAttnB_SPL_3,-4,-50,54
204,17networks_LH_SalVenAttnB_SPL_4,-4,-60,56
205,17networks_LH_SalVenAttnB_Temp,-58,-56,8
206,17networks_LH_SalVenAttnA_FrMed_1,-6,-10,66
207,17networks_LH_SalVenAttnA_FrMed_2,-4,-4,58
208,17networks_LH_SalVenAttnA_FrMed_3,-6,0,48
209,17networks_LH_SalVenAttnA_FrMed_4,-10,6,40
210,17networks_LH_SalVenAttnA_FrMed_5,-8,14,38
211,17networks_LH_SalVenAttnA_FrMed_6,-4,10,34
212,17networks_LH_SalVenAttnA_FrMed_7,-4,10,50
213,17networks_LH_SalVenAttnA_FrOper_1,-60,-2,10
214,17networks_LH_SalVenAttnA_FrOper_2,-52,0,6
215,17networks_LH_SalVenAttnA_IPL_1,-60,-22,20
216,17networks_LH_SalVenAttnA_IPL_2,-60,-32,24
217,17networks_LH_SalVenAttnA_IPL_3,-48,-40,26
218,17networks_LH_SalVenAttnA_Ins_1,-38,10,8
219,17networks_LH_SalVenAttnA_Ins_2,-34,6,12
220,17networks_LH_SalVenAttnA_Ins_3,-36,-20,8
221,17networks_LH_SalVenAttnA_Ins_4,-38,-2,6
222,17networks_LH_SalVenAttnA_Ins_5,-40,-16,0
223,17networks_LH_SalVenAttnA_Ins_6,-38,8,-12
224,17networks_LH_SalVenAttnA_Ins_7,-40,0,-8
225,17networks_LH_SalVenAttnA_ParOper,-50,-30,18
226,17networks_LH_SalVenAttnA_PrCd_1,-42,-6,58
227,17networks_LH_SalVenAttnA_PrCd_2,-44,-4,50
228,17networks_LH_SalVenAttnA_PrCd_3,-36,-4,50
229,17networks_LH_SalVenAttnA_SPL_1,-12,-32,48
230,17networks_LH_SalVenAttnA_SPL_2,-14,-24,40
231,17networks_LH_SalVenAttnA_SPL_3,-10,-46,56
232,17networks_LH_SalVenAttnA_SPL_4,-14,-42,48
233,17networks_LH_SalVenAttnA_SPL_5,-20,-46,62
234,17networks_LH_SalVenAttnA_SPL_6,-10,-16,40
235,17networks_LH_SalVenAttnA_TempPole,-24,4,-26
236,17networks_LH_DorsAttnB_FrOper,-44,-2,12
237,17networks_LH_DorsAttnB_Ins,-36,-2,16
238,17networks_LH_DorsAttnB_PFCd_1,-16,-8,70
239,17networks_LH_DorsAttnB_PFCd_2,-22,-6,60
240,17networks_LH_DorsAttnB_PostC_1,-34,-38,48
241,17networks_LH_DorsAttnB_PostC_2,-40,-30,42
242,17networks_LH_DorsAttnB_PostC_3,-48,-26,36
243,17networks_LH_DorsAttnB_PostC_4,-54,-20,40
244,17networks_LH_DorsAttnB_PrCd_1,-18,-12,62
245,17networks_LH_DorsAttnB_PrCd_2,-26,-14,64
246,17networks_LH_DorsAttnB_PrCd_3,-32,-8,58
247,17networks_LH_DorsAttnB_SPL_1,-18,-56,68
248,17networks_LH_DorsAttnB_SPL_2,-26,-44,58
249,17networks_LH_DorsAttnB_SPL_3,-32,-48,66
250,17networks_LH_DorsAttnB_SPL_4,-28,-58,64
251,17networks_LH_DorsAttnB_SPL_5,-34,-44,56
252,17networks_LH_DorsAttnA_ExStr,-42,-78,18
253,17networks_LH_DorsAttnA_IPL_1,-38,-88,22
254,17networks_LH_DorsAttnA_IPL_2,-56,-28,44
255,17networks_LH_DorsAttnA_IPL_3,-60,-22,32
256,17networks_LH_DorsAttnA_IPS_1,-36,-50,52
257,17networks_LH_DorsAttnA_IPS_2,-38,-44,42
258,17networks_LH_DorsAttnA_PFCd_1,-22,6,62
259,17networks_LH_DorsAttnA_PFCd_2,-26,0,52
260,17networks_LH_DorsAttnA_PostC_1,-46,-34,40
261,17networks_LH_DorsAttnA_PostC_2,-36,-38,40
262,17networks_LH_DorsAttnA_PrCd_1,-26,-10,48
263,17networks_LH_DorsAttnA_PrCv_1,-50,2,36
264,17networks_LH_DorsAttnA_PrCv_2,-54,6,26
265,17networks_LH_DorsAttnA_SPL_1,-6,-54,64
266,17networks_LH_DorsAttnA_SPL_2,-10,-64,60
267,17networks_LH_DorsAttnA_SPL_3,-18,-68,60
268,17networks_LH_DorsAttnA_SPL_4,-16,-74,52
269,17networks_LH_DorsAttnA_SPL_5,-30,-56,48
270,17networks_LH_DorsAttnA_SPL_6,-20,-64,44
271,17networks_LH_DorsAttnA_TempOcc_1,-54,-66,4
272,17networks_LH_DorsAttnA_TempOcc_2,-48,-64,-2
273,17networks_LH_DorsAttnA_TempOcc_3,-58,-60,-6
274,17networks_LH_DorsAttnA_TempOcc_4,-50,-62,-10
275,17networks_LH_DorsAttnA_TempOcc_5,-42,-52,-14
276,17networks_LH_DorsAttnA_TempOcc_6,-46,-44,-20
277,17networks_LH_DorsAttnA_TempOcc_7,-44,-36,-20
278,17networks_LH_DorsAttnA_TempPole_1,-28,-10,-34
279,17networks_LH_Aud_Ins_1,-42,-20,4
280,17networks_LH_Aud_Ins_2,-48,-12,-2
281,17networks_LH_Aud_ParOper_1,-40,-36,18
282,17networks_LH_Aud_ParOper_2,-38,-34,12
283,17networks_LH_Aud_ST_1,-58,-48,16
284,17networks_LH_Aud_ST_10,-56,-12,4
285,17networks_LH_Aud_ST_11,-46,6,-14
286,17networks_LH_Aud_ST_12,-54,2,-4
287,17networks_LH_Aud_ST_2,-50,-36,16
288,17networks_LH_Aud_ST_3,-62,-38,16
289,17networks_LH_Aud_ST_4,-60,-40,8
290,17networks_LH_Aud_ST_5,-46,-30,8
291,17networks_LH_Aud_ST_6,-60,-28,12
292,17networks_LH_Aud_ST_7,-48,-24,8
293,17networks_LH_Aud_ST_8,-62,-28,4
294,17networks_LH_Aud_ST_9,-64,-20,6
295,17networks_LH_Aud_Temp,-60,-16,-4
296,17networks_LH_SomMotB_1,-24,-30,64
297,17networks_LH_SomMotB_10,-60,-14,36
298,17networks_LH_SomMotB_11,-62,-8,24
299,17networks_LH_SomMotB_12,-60,0,20
300,17networks_LH_SomMotB_13,-62,-16,26
301,17networks_LH_SomMotB_14,-60,-16,16
302,17networks_LH_SomMotB_2,-42,-14,48
303,17networks_LH_SomMotB_3,-38,-20,40
304,17networks_LH_SomMotB_4,-52,-6,48
305,17networks_LH_SomMotB_5,-46,-12,36
306,17networks_LH_SomMotB_6,-50,-16,44
307,17networks_LH_SomMotB_7,-56,-2,38
308,17networks_LH_SomMotB_8,-54,-10,34
309,17networks_LH_SomMotB_9,-56,-2,30
310,17networks_LH_SomMotB_Ins,-36,-10,12
311,17networks_LH_SomMotB_ParOper_1,-50,-14,14
312,17networks_LH_SomMotB_ParOper_2,-42,-16,18
313,17networks_LH_SomMotB_ParOper_3,-36,-14,18
314,17networks_LH_SomMotA_1,-10,-12,74
315,17networks_LH_SomMotA_10,-6,-38,54
316,17networks_LH_SomMotA_11,-6,-24,48
317,17networks_LH_SomMotA_12,-14,-32,72
318,17networks_LH_SomMotA_13,-10,-38,76
319,17networks_LH_SomMotA_14,-8,-42,66
320,17networks_LH_SomMotA_15,-14,-42,56
321,17networks_LH_SomMotA_16,-8,-12,48
322,17networks_LH_SomMotA_17,-30,-22,66
323,17networks_LH_SomMotA_18,-32,-12,68
324,17networks_LH_SomMotA_19,-18,-40,72
325,17networks_LH_SomMotA_2,-6,-22,74
326,17networks_LH_SomMotA_20,-10,-48,62
327,17networks_LH_SomMotA_21,-14,-48,72
328,17networks_LH_SomMotA_22,-24,-36,70
329,17networks_LH_SomMotA_23,-32,-28,52
330,17networks_LH_SomMotA_24,-38,-18,60
331,17networks_LH_SomMotA_25,-32,-30,60
332,17networks_LH_SomMotA_26,-8,-4,42
333,17networks_LH_SomMotA_27,-36,-36,68
334,17networks_LH_SomMotA_28,-40,-12,56
335,17networks_LH_SomMotA_29,-34,-40,60
336,17networks_LH_SomMotA_3,-4,-26,60
337,17networks_LH_SomMotA_30,-38,-24,48
338,17networks_LH_SomMotA_31,-46,-24,60
339,17networks_LH_SomMotA_32,-46,-36,56
340,17networks_LH_SomMotA_33,-48,-16,50
341,17networks_LH_SomMotA_34,-52,-24,52
342,17networks_LH_SomMotA_4,-18,-16,74
343,17networks_LH_SomMotA_5,-12,-28,70
344,17networks_LH_SomMotA_6,-4,-34,70
345,17networks_LH_SomMotA_7,-4,-16,56
346,17networks_LH_SomMotA_8,-2,-40,66
347,17networks_LH_SomMotA_9,-20,-24,66
348,17networks_LH_SomMotA_Ins,-34,-26,12
349,17networks_LH_SomMotA_ParOper_1,-48,-22,18
350,17networks_LH_SomMotA_ParOper_2,-36,-28,20
351,17networks_LH_VisualC_ExStr_1,-24,-96,6
352,17networks_LH_VisualC_ExStr_2,-22,-98,-12
353,17networks_LH_VisualC_ExStr_3,-34,-90,-2
354,17networks_LH_VisualC_ExStr_4,-18,-86,-16
355,17networks_LH_VisualC_ExStr_5,-42,-86,-12
356,17networks_LH_VisualC_ExStr_6,-34,-84,-18
357,17networks_LH_VisualC_Striate_1,-6,-98,-2
358,17networks_LH_VisualC_Striate_2,-6,-92,-12
359,17networks_LH_VisualB_ExStrInf_1,-14,-58,2
360,17networks_LH_VisualB_ExStrInf_2,-14,-44,-4
361,17networks_LH_VisualB_ExStrInf_3,-6,-74,-4
362,17networks_LH_VisualB_ExStrInf_4,-14,-60,-6
363,17networks_LH_VisualB_ExStrInf_5,-22,-50,-6
364,17networks_LH_VisualB_ExStrInf_6,-22,-66,-8
365,17networks_LH_VisualB_ExStrSup_1,-12,-80,34
366,17networks_LH_VisualB_ExStrSup_2,-14,-70,18
367,17networks_LH_VisualB_ExStrSup_3,-4,-88,28
368,17networks_LH_VisualB_ExStrSup_4,-2,-78,20
369,17networks_LH_VisualB_ExStrSup_5,-2,-94,14
370,17networks_LH_VisualB_ExStr_1,-18,-88,32
371,17networks_LH_VisualB_ExStr_2,-12,-94,24
372,17networks_LH_VisualB_ExStr_3,-12,-100,10
373,17networks_LH_VisualB_ExStr_4,-12,-80,-12
374,17networks_LH_VisualB_Striate_1,-20,-62,6
375,17networks_LH_VisualB_Striate_2,-10,-74,8
376,17networks_LH_VisualB_Striate_3,-4,-86,2
377,17networks_LH_VisualA_ExStrInf,-30,-50,-8
378,17networks_LH_VisualA_ExStr_1,-22,-80,42
379,17networks_LH_VisualA_ExStr_10,-26,-50,-14
380,17networks_LH_VisualA_ExStr_11,-36,-56,-18
381,17networks_LH_VisualA_ExStr_12,-34,-42,-22
382,17networks_LH_VisualA_ExStr_13,-34,-30,-26
383,17networks_LH_VisualA_ExStr_2,-30,-82,22
384,17networks_LH_VisualA_ExStr_3,-22,-90,20
385,17networks_LH_VisualA_ExStr_4,-36,-88,10
386,17networks_LH_VisualA_ExStr_5,-46,-80,10
387,17networks_LH_VisualA_ExStr_6,-46,-78,0
388,17networks_LH_VisualA_ExStr_7,-28,-76,-14
389,17networks_LH_VisualA_ExStr_8,-40,-76,-16
390,17networks_LH_VisualA_ExStr_9,-28,-64,-14
391,17networks_LH_VisualA_SPL_1,-24,-62,64
392,17networks_LH_VisualA_SPL_2,-30,-58,58
393,17networks_LH_VisualA_SPL_3,-24,-64,54
394,17networks_LH_VisualA_SPL_4,-26,-68,30
395,17networks_LH_VisualA_TempOcc_1,-48,-70,16
396,17networks_LH_VisualA_TempOcc_2,-48,-64,10
397,17networks_LH_VisualA_TempOcc_3,-44,-70,6
398,17networks_LH_VisualA_TempOcc_4,-44,-72,-8
399,17networks_LH_VisualA_TempOcc_5,-44,-64,-16
400,17networks_LH_VisualA_TempOcc_6,-40,-42,-20
401,17networks_RH_DefaultC_ExStr,30,-36,-18
402,17networks_RH_DefaultC_IPL_1,44,-74,34
403,17networks_RH_DefaultC_PHC_1,18,-36,-12
404,17networks_RH_DefaultC_PHC_2,26,-34,-14
405,17networks_RH_DefaultC_PHC_3,34,-36,-14
406,17networks_RH_DefaultC_PHC_4,34,-22,-26
407,17networks_RH_DefaultC_RSC_1,18,-60,24
408,17networks_RH_DefaultC_pCun_1,8,-52,46
409,17networks_RH_DefaultC_pCun_2,6,-60,48
410,17networks_RH_ContB_FPole_4,14,66,-8
411,17networks_RH_DefaultB_IPL_1,54,-48,18
412,17networks_RH_SalVenAttnB_IPL_2,64,-36,32
413,17networks_RH_ContB_IPL_4,56,-48,28
414,17networks_RH_ContC_IPL_2,60,-42,30
415,17networks_RH_SalVenAttnB_IPL_3,66,-40,22
416,17networks_RH_Language_IPL_1,54,-42,22
417,17networks_RH_DefaultB_OFC_1,10,58,-20
418,17networks_RH_DefaultB_OFC_2,26,16,-22
419,17networks_RH_ContC_PCC_5,4,-16,36
420,17networks_RH_SalVenAttnB_PCC_1,4,-4,36
421,17networks_RH_DefaultB_PFCd_1,12,30,58
422,17networks_RH_DefaultB_PFCd_2,16,52,36
423,17networks_RH_DefaultB_PFCd_3,6,56,32
424,17networks_RH_DefaultB_PFCd_4,8,50,16
425,17networks_RH_DefaultB_PFCd_5,16,62,22
426,17networks_RH_ContC_PFCd_1,16,16,62
427,17networks_RH_ContB_PFCd_2,4,42,48
428,17networks_RH_ContB_PFCd_4,4,46,32
429,17networks_RH_ContC_PFCd_2,26,54,26
430,17networks_RH_ContB_PFCl_3,40,6,54
431,17networks_RH_ContB_PFCl_4,40,20,50
432,17networks_RH_ContB_PFCm,12,42,22
433,17networks_RH_DefaultB_PFCv_1,46,36,-16
434,17networks_RH_DefaultB_PFCv_2,48,32,-6
435,17networks_RH_DefaultB_PFCv_3,40,24,-12
436,17networks_RH_DefaultB_PFCv_4,32,28,-20
437,17networks_RH_DefaultB_PFCv_5,30,22,-14
438,17networks_RH_ContC_PFCv_1,56,22,12
439,17networks_RH_ContB_PFCv_3,50,42,-6
440,17networks_RH_DefaultB_TempPole_1,32,20,-32
441,17networks_RH_DefaultB_TempPole_2,36,12,-40
442,17networks_RH_DefaultB_TempPole_3,48,8,-36
443,17networks_RH_DefaultA_TempPole_5,44,18,-26
444,17networks_RH_DefaultB_Temp_1,58,-40,4
445,17networks_RH_DefaultB_Temp_2,52,-32,-4
446,17networks_RH_DefaultB_Temp_3,60,-24,-8
447,17networks_RH_ContB_Temp_6,66,-32,-4
448,17networks_RH_Language_Temp_7,48,-20,-8
449,17networks_RH_Language_Temp_8,52,6,-20
450,17networks_RH_DefaultA_Temp_2,60,-6,-24
451,17networks_RH_DefaultC_pCun_3,10,-48,40
452,17networks_RH_DefaultC_ExStrInf,14,-48,4
453,17networks_RH_DefaultA_FPole,14,68,6
454,17networks_RH_DefaultA_IPL_1,50,-56,26
455,17networks_RH_DefaultA_IPL_2,50,-64,24
456,17networks_RH_ContB_IPL_3,46,-66,40
457,17networks_RH_DefaultC_IPL_2,50,-58,18
458,17networks_RH_DefaultA_OFC,4,46,-20
459,17networks_RH_DefaultA_PCC_1,8,-38,36
460,17networks_RH_DefaultA_PCC_2,14,-44,34
461,17networks_RH_DefaultA_PCC_3,10,-52,34
462,17networks_RH_DefaultA_PCC_4,6,-50,24
463,17networks_RH_DefaultA_PFCd_1,24,24,42
464,17networks_RH_DefaultA_PFCd_2,16,42,48
465,17networks_RH_DefaultA_PFCd_3,24,40,40
466,17networks_RH_DefaultA_PFCd_4,6,60,12
467,17networks_RH_ContB_PFCd_3,30,20,50
468,17networks_RH_DefaultA_PFCm_1,8,42,6
469,17networks_RH_DefaultA_PFCm_2,10,50,0
470,17networks_RH_DefaultA_PFCm_3,6,38,-8
471,17networks_RH_DefaultA_PFCm_4,6,56,-8
472,17networks_RH_DefaultA_PFCm_5,4,26,-12
473,17networks_RH_DefaultA_PFCm_6,4,32,-26
474,17networks_RH_DefaultA_PFCm_7,6,18,-20
475,17networks_RH_DefaultA_PFCv,36,36,-12
476,17networks_RH_DefaultA_PHC_1,22,-16,-28
477,17networks_RH_DefaultC_PHC_5,20,-26,-20
478,17networks_RH_DefaultC_RSC_2,6,-46,12
479,17networks_RH_DefaultC_RSC_3,12,-54,14
480,17networks_RH_DefaultA_TempPole_1,20,0,-32
481,17networks_RH_DefaultA_TempPole_2,32,10,-26
482,17networks_RH_DefaultB_TempPole_4,24,12,-40
483,17networks_RH_DefaultA_Temp_1,58,-8,-14
484,17networks_RH_DefaultC_Temp,40,-14,-32
485,17networks_RH_ContB_Temp_7,66,-16,-18
486,17networks_RH_DefaultA_pCun_1,6,-62,40
487,17networks_RH_DefaultA_pCun_2,4,-62,28
488,17networks_RH_ContC_Cingm,6,-6,32
