ROI Label,ROI Name,R,A,S
1,17networks_LH_TempPar_IPL_1,-60,-46,22
2,17networks_LH_TempPar_ST_1,-58,-46,12
3,17networks_LH_TempPar_ST_2,-62,-30,4
4,17networks_LH_TempPar_Temp_1,-52,-54,12
5,17networks_LH_TempPar_Temp_2,-50,-38,2
6,17networks_LH_DefaultC_IPL,-38,-82,30
7,17networks_LH_DefaultC_PHC_1,-30,-32,-18
8,17networks_LH_DefaultC_PHC_2,-22,-18,-28
9,17networks_LH_DefaultC_PHC_3,-18,-40,-10
10,17networks_LH_DefaultC_RSC,-10,-56,12
11,17networks_LH_DefaultB_IPL_1,-48,-62,30
12,17networks_LH_DefaultB_IPL_2,-58,-54,32
13,17networks_LH_DefaultB_IPL_3,-46,-62,20
14,17networks_LH_DefaultB_IPL_4,-50,-54,22
15,17networks_LH_DefaultB_PFCd_1,-12,24,60
16,17networks_LH_DefaultB_PFCd_2,-8,50,42
17,17networks_LH_DefaultB_PFCd_3,-20,58,24
18,17networks_LH_DefaultB_PFCd_4,-6,10,64
19,17networks_LH_DefaultB_PFCd_5,-6,54,18
20,17networks_LH_DefaultB_PFCl_1,-42,6,48
21,17networks_LH_DefaultB_PFCl_2,-40,16,50
22,17networks_LH_DefaultB_PFCv_1,-46,32,-10
23,17networks_LH_DefaultB_PFCv_2,-34,22,-16
24,17networks_LH_DefaultB_PFCv_3,-54,20,12
25,17networks_LH_DefaultB_PFCv_4,-48,26,0
26,17networks_LH_DefaultB_PFCv_5,-36,36,-12
27,17networks_LH_DefaultB_TempPole,-44,12,-34
28,17networks_LH_DefaultB_Temp_1,-62,-34,-4
29,17networks_LH_DefaultB_Temp_2,-56,-2,-28
30,17networks_LH_DefaultB_Temp_3,-62,-50,4
31,17networks_LH_DefaultB_Temp_4,-52,-22,-6
32,17networks_LH_DefaultB_Temp_5,-52,-2,-14
33,17networks_LH_DefaultB_Temp_6,-58,-32,-24
34,17networks_LH_DefaultB_Temp_7,-62,-16,-16
35,17networks_LH_DefaultA_FPole,-14,66,6
36,17networks_LH_DefaultA_IPL_1,-42,-72,40
37,17networks_LH_DefaultA_PCC_1,-4,-36,36
38,17networks_LH_DefaultA_PCC_2,-10,-48,32
39,17networks_LH_DefaultA_PCC_3,-4,-54,22
40,17networks_LH_DefaultA_PCC_4,-2,-16,38
41,17networks_LH_DefaultA_PFCd_1,-20,34,50
42,17networks_LH_DefaultA_PFCd_2,-26,30,44
43,17networks_LH_DefaultA_PFCd_3,-20,44,38
44,17networks_LH_DefaultA_PFCd_4,-22,18,52
45,17networks_LH_DefaultA_PFCm_1,-6,44,6
46,17networks_LH_DefaultA_PFCm_2,-6,56,-8
47,17networks_LH_DefaultA_PFCm_3,-6,34,-10
48,17networks_LH_DefaultA_PFCm_4,-2,28,18
49,17networks_LH_DefaultA_pCun_1,-4,-62,32
50,17networks_LH_DefaultA_pCun_2,-8,-48,42
51,17networks_LH_ContC_PCC_1,-4,-30,28
52,17networks_LH_ContC_SPL,-4,-48,52
53,17networks_LH_ContC_pCun_1,-4,-62,46
54,17networks_LH_ContC_pCun_2,-8,-76,44
55,17networks_LH_ContC_pCun_3,-12,-68,30
56,17networks_LH_ContB_FPole_1,-28,54,14
57,17networks_LH_ContB_FPole_2,-30,58,2
58,17networks_LH_ContB_FrMed,-4,30,44
59,17networks_LH_ContB_IPL_1,-44,-64,48
60,17networks_LH_ContB_IPL_2,-52,-54,44
61,17networks_LH_ContB_PFCd_1,-28,16,54
62,17networks_LH_ContB_PFCl_1,-44,16,34
63,17networks_LH_ContB_PFCv_1,-40,50,-6
64,17networks_LH_ContB_Temp_1,-60,-44,-14
65,17networks_LH_ContA_Cingm,-4,4,30
66,17networks_LH_ContA_IPS_1,-40,-42,44
67,17networks_LH_ContA_IPS_2,-32,-66,46
68,17networks_LH_ContA_IPS_3,-40,-52,44
69,17networks_LH_ContA_IPS_4,-52,-42,50
70,17networks_LH_ContA_IPS_5,-34,-50,48
71,17networks_LH_ContA_PFCd,-28,2,56
72,17networks_LH_ContA_PFCl_1,-36,4,32
73,17networks_LH_ContA_PFCl_2,-44,30,28
74,17networks_LH_ContA_PFCl_3,-36,16,26
75,17networks_LH_ContA_PFCl_4,-48,20,24
76,17networks_LH_ContA_PFCl_5,-46,34,14
77,17networks_LH_ContA_PFCl_6,-46,42,4
78,17networks_LH_ContA_PrCv_1,-50,6,22
79,17networks_LH_ContA_PrCv_2,-50,0,46
80,17networks_LH_ContA_TempOcc,-56,-60,-4
81,17networks_LH_LimbicA_Ins,-38,6,-20
82,17networks_LH_LimbicA_TempOcc,-44,-38,-22
83,17networks_LH_LimbicA_TempPole_1,-28,10,-34
84,17networks_LH_LimbicA_TempPole_2,-30,-4,-40
85,17networks_LH_LimbicA_Temp_1,-38,-18,-28
86,17networks_LH_LimbicA_Temp_2,-48,-12,-36
87,17networks_LH_LimbicB_FPole,-16,64,-8
88,17networks_LH_LimbicB_OFC_1,-8,48,-22
89,17networks_LH_LimbicB_OFC_2,-12,28,-22
90,17networks_LH_LimbicB_OFC_3,-22,32,-18
91,17networks_LH_LimbicB_OFC_4,-12,16,-16
92,17networks_LH_LimbicB_OFC_5,-22,14,-22
93,17networks_LH_LimbicB_OFC_6,-28,52,-14
94,17networks_LH_LimbicB_PFCm,-4,22,-20
95,17networks_LH_SalVentAttnB_FrMed,-6,18,34
96,17networks_LH_SalVentAttnB_Ins_1,-32,26,6
97,17networks_LH_SalVentAttnB_Ins_2,-34,18,-6
98,17networks_LH_SalVentAttnB_Ins_3,-40,14,6
99,17networks_LH_SalVentAttnB_PFCl_1,-36,32,38
100,17networks_LH_SalVentAttnB_PFCl_2,-28,44,28
101,17networks_LH_SalVentAttnB_PFCl_3,-38,46,16
102,17networks_LH_SalVentAttnB_PFCm_1,-8,34,26
103,17networks_LH_SalVentAttnA_FrMed_1,-6,-6,66
104,17networks_LH_SalVentAttnA_FrMed_2,-6,6,50
105,17networks_LH_SalVentAttnA_FrMed_3,-6,4,38
106,17networks_LH_SalVentAttnA_FrOper_1,-50,12,12
107,17networks_LH_SalVentAttnA_FrOper_2,-50,2,4
108,17networks_LH_SalVentAttnA_IPL_1,-60,-38,34
109,17networks_LH_SalVentAttnA_IPL_2,-58,-30,22
110,17networks_LH_SalVentAttnA_IPL_3,-46,-38,24
111,17networks_LH_SalVentAttnA_Ins_1,-32,8,10
112,17networks_LH_SalVentAttnA_Ins_2,-40,-14,2
113,17networks_LH_SalVentAttnA_Ins_3,-40,0,-4
114,17networks_LH_SalVentAttnA_Ins_4,-38,-4,14
115,17networks_LH_SalVentAttnA_SPL_1,-10,-48,58
116,17networks_LH_SalVentAttnA_SPL_2,-12,-44,48
117,17networks_LH_SalVentAttnA_SPL_3,-12,-22,40
118,17networks_LH_SalVentAttnA_SPL_4,-12,-34,42
119,17networks_LH_DorsAttnB_IPL_1,-56,-30,44
120,17networks_LH_DorsAttnB_IPL_2,-60,-22,32
121,17networks_LH_DorsAttnB_PFCd,-22,2,64
122,17networks_LH_DorsAttnB_PostC_1,-36,-36,46
123,17networks_LH_DorsAttnB_PostC_2,-44,-32,38
124,17networks_LH_DorsAttnB_PostC_3,-52,-22,38
125,17networks_LH_DorsAttnB_PrCd_1,-24,-8,50
126,17networks_LH_DorsAttnB_PrCd_2,-38,-4,52
127,17networks_LH_DorsAttnB_PrCd_3,-26,-12,62
128,17networks_LH_DorsAttnB_PrCv,-52,4,36
129,17networks_LH_DorsAttnB_SPL_1,-10,-52,68
130,17networks_LH_DorsAttnB_SPL_2,-6,-58,60
131,17networks_LH_DorsAttnB_SPL_3,-22,-56,66
132,17networks_LH_DorsAttnB_SPL_4,-34,-46,62
133,17networks_LH_DorsAttnB_TempOcc,-52,-64,10
134,17networks_LH_DorsAttnA_ExStr_1,-26,-46,-14
135,17networks_LH_DorsAttnA_ExStr_2,-34,-38,-24
136,17networks_LH_DorsAttnA_SPL_1,-10,-68,58
137,17networks_LH_DorsAttnA_SPL_2,-28,-60,56
138,17networks_LH_DorsAttnA_SPL_3,-18,-72,52
139,17networks_LH_DorsAttnA_SPL_4,-26,-70,36
140,17networks_LH_DorsAttnA_TempOcc_1,-48,-72,16
141,17networks_LH_DorsAttnA_TempOcc_2,-46,-70,6
142,17networks_LH_DorsAttnA_TempOcc_3,-46,-70,-6
143,17networks_LH_DorsAttnA_TempOcc_4,-46,-62,-8
144,17networks_LH_DorsAttnA_TempOcc_5,-46,-54,-16
145,17networks_LH_SomMotB_1,-50,-10,42
146,17networks_LH_SomMotB_2,-52,-16,46
