ROI Label,ROI Name,R,A,S
1,17networks_LH_DefaultC_ExStr,-28,-40,-16
2,17networks_LH_DefaultC_ExStrInf,-28,-46,-6
3,17networks_LH_DefaultC_IPL_1,-38,-82,30
4,17networks_LH_DefaultC_PHC_1,-20,-36,-14
5,17networks_LH_DefaultC_PHC_2,-30,-32,-18
6,17networks_LH_DefaultC_PHC_3,-32,-22,-26
7,17networks_LH_DefaultC_RSC_1,-12,-60,18
8,17networks_LH_DefaultC_pCun_1,-6,-56,44
9,17networks_LH_DefaultC_pCun_2,-16,-68,28
10,17networks_LH_DefaultB_FPole,-16,60,-16
11,17networks_LH_DefaultB_IPL_1,-58,-54,32
12,17networks_LH_DefaultB_IPL_2,-64,-48,28
13,17networks_LH_DefaultB_IPL_3,-50,-56,28
14,17networks_LH_DefaultB_IPL_4,-46,-60,20
15,17networks_LH_DefaultB_IPL_5,-48,-52,16
16,17networks_LH_DefaultB_PCC,-2,-14,38
17,17networks_LH_DefaultB_PFCd_1,-8,36,54
18,17networks_LH_DefaultB_PFCd_2,-4,48,34
19,17networks_LH_DefaultB_PFCd_3,-14,52,40
20,17networks_LH_DefaultB_PFCd_4,-6,46,20
21,17networks_LH_DefaultB_PFCd_5,-16,20,62
22,17networks_LH_DefaultB_PFCd_6,-22,56,26
23,17networks_LH_DefaultB_PFCl_1,-36,8,58
24,17networks_LH_DefaultB_PFCl_2,-40,22,46
25,17networks_LH_DefaultB_PFCv_1,-46,32,-8
26,17networks_LH_DefaultB_PFCv_2,-30,18,-20
27,17networks_LH_DefaultB_PFCv_3,-54,20,16
28,17networks_LH_DefaultB_PFCv_4,-38,28,-14
29,17networks_LH_DefaultB_TempPole_1,-30,12,-40
30,17networks_LH_DefaultB_TempPole_2,-30,10,-30
31,17networks_LH_DefaultB_TempPole_3,-40,18,-32
32,17networks_LH_DefaultB_TempPole_4,-42,2,-42
33,17networks_LH_DefaultB_Temp_1,-62,-40,-2
34,17networks_LH_DefaultB_Temp_2,-48,-10,-38
35,17networks_LH_DefaultB_Temp_3,-52,4,-32
36,17networks_LH_DefaultB_Temp_4,-50,-34,-2
37,17networks_LH_DefaultB_Temp_5,-50,-24,-8
38,17networks_LH_DefaultB_Temp_6,-64,-26,-8
39,17networks_LH_DefaultB_Temp_7,-48,-10,-12
40,17networks_LH_DefaultB_pCun,-8,-46,40
41,17networks_LH_DefaultA_FPole_1,-20,64,12
42,17networks_LH_DefaultA_FPole_2,-14,66,-2
43,17networks_LH_DefaultA_IPL_1,-44,-66,24
44,17networks_LH_DefaultA_IPL_2,-40,-74,40
45,17networks_LH_DefaultA_IPL_3,-48,-64,30
46,17networks_LH_DefaultA_PCC_1,-6,-42,32
47,17networks_LH_DefaultA_PCC_2,-4,-52,22
48,17networks_LH_DefaultA_PFCd_1,-22,20,50
49,17networks_LH_DefaultA_PFCd_2,-18,34,50
50,17networks_LH_DefaultA_PFCd_3,-22,42,38
51,17networks_LH_DefaultA_PFCd_4,-6,62,14
52,17networks_LH_DefaultA_PFCd_5,-26,28,44
53,17networks_LH_DefaultA_PFCm_1,-6,42,6
54,17networks_LH_DefaultA_PFCm_2,-8,52,2
55,17networks_LH_DefaultA_PFCm_3,-6,56,-8
56,17networks_LH_DefaultA_PFCm_4,-6,34,-10
57,17networks_LH_DefaultA_PFCm_5,-4,22,-20
58,17networks_LH_DefaultA_PHC_1,-20,-26,-22
59,17networks_LH_DefaultA_PHC_2,-20,-18,-28
60,17networks_LH_DefaultA_RSC,-8,-52,8
61,17networks_LH_DefaultA_TempPole_1,-18,-6,-32
62,17networks_LH_DefaultA_Temp_1,-60,-10,-14
63,17networks_LH_DefaultA_Temp_2,-38,-20,-28
64,17networks_LH_DefaultA_Temp_3,-38,-12,-32
65,17networks_LH_DefaultA_Temp_4,-64,-22,-18
66,17networks_LH_DefaultA_pCun,-6,-58,30
67,17networks_LH_ContC_Ins,-32,20,-4
68,17networks_LH_ContC_PCC_1,-4,-20,30
69,17networks_LH_ContC_PCC_2,-6,-40,24
70,17networks_LH_ContC_PFCl_1,-26,38,34
71,17networks_LH_ContC_PFCm,-8,32,28
72,17networks_LH_ContC_pCun_1,-8,-74,40
73,17networks_LH_ContC_pCun_2,-8,-68,32
74,17networks_LH_ContB_Cingm,-4,4,30
75,17networks_LH_ContB_FPole_1,-30,54,10
76,17networks_LH_ContB_FPole_2,-30,60,-4
77,17networks_LH_ContB_FrMed,-4,26,46
78,17networks_LH_ContB_IPL_1,-46,-64,46
79,17networks_LH_ContB_IPL_2,-52,-54,46
80,17networks_LH_ContB_IPS_1,-36,-64,48
81,17networks_LH_ContB_IPS_2,-40,-52,46
82,17networks_LH_ContB_OFC_1,-8,44,-22
83,17networks_LH_ContB_OFC_2,-18,20,-20
84,17networks_LH_ContB_PCC,-4,-32,38
85,17networks_LH_ContB_PFCd,-28,16,54
86,17networks_LH_ContB_PFCl_1,-42,10,38
87,17networks_LH_ContB_PFCl_2,-46,20,34
88,17networks_LH_ContB_PFCl_3,-44,18,24
89,17networks_LH_ContB_PFCv,-40,48,-12
90,17networks_LH_ContB_Temp_1,-62,-44,-10
91,17networks_LH_ContB_Temp_2,-62,-36,-14
92,17networks_LH_ContB_Temp_3,-58,-34,-22
93,17networks_LH_ContB_Temp_4,-58,-14,-26
94,17networks_LH_ContB_pCun,-2,-66,40
95,17networks_LH_ContA_IPS_1,-28,-64,48
96,17networks_LH_ContA_IPS_2,-44,-42,48
97,17networks_LH_ContA_IPS_3,-58,-42,46
98,17networks_LH_ContA_IPS_4,-30,-54,44
99,17networks_LH_ContA_IPS_5,-34,-46,38
100,17networks_LH_ContA_IPS_6,-30,-74,42
101,17networks_LH_ContA_OFC,-24,40,-16
102,17networks_LH_ContA_PFCd,-26,4,52
103,17networks_LH_ContA_PFCl_1,-38,2,38
104,17networks_LH_ContA_PFCl_2,-36,10,30
105,17networks_LH_ContA_PFCl_3,-44,30,26
106,17networks_LH_ContA_PFCl_4,-46,32,14
107,17networks_LH_ContA_PFCl_5,-40,50,6
108,17networks_LH_ContA_PFCl_6,-50,38,2
109,17networks_LH_ContA_PrCv,-42,4,26
110,17networks_LH_ContA_TempOcc,-50,-58,-12
111,17networks_LH_ContA_Temp_1,-56,-48,-22
112,17networks_LH_ContA_Temp_2,-50,-30,-26
113,17networks_LH_ContA_Temp_3,-60,-52,-10
114,17networks_LH_ContA_pCun,-4,-68,52
115,17networks_LH_Language_IPL_1,-60,-46,22
116,17networks_LH_Language_Ins,-38,8,-24
117,17networks_LH_Language_PFCd,-4,12,64
118,17networks_LH_Language_PFCl,-44,6,46
119,17networks_LH_Language_PFCv_1,-48,24,4
120,17networks_LH_Language_TempOcc,-42,-30,-20
121,17networks_LH_Language_TempPole_1,-50,14,-20
122,17networks_LH_Language_TempPole_2,-30,-2,-44
123,17networks_LH_Language_Temp_1,-48,-48,10
