ROI Label,ROI Name,R,A,S
1,17networks_LH_DefaultC_ExStr,-29,-38,-18
2,17networks_LH_DefaultC_IPL_1,-39,-81,32
3,17networks_LH_DefaultC_PHC_1,-16,-38,-11
4,17networks_LH_DefaultC_PHC_2,-24,-37,-14
5,17networks_LH_DefaultC_PHC_3,-33,-38,-13
6,17networks_LH_DefaultC_PHC_4,-31,-25,-24
7,17networks_LH_DefaultC_RSC_1,-14,-62,22
8,17networks_LH_DefaultC_pCun_1,-8,-52,46
9,17networks_LH_DefaultC_pCun_2,-4,-59,49
10,17networks_LH_DefaultB_FPole,-13,65,-6
11,17networks_LH_DefaultB_IPL_1,-45,-56,20
12,17networks_LH_DefaultB_IPL_2,-63,-47,31
13,17networks_LH_DefaultB_IPL_3,-48,-56,31
14,17networks_LH_DefaultB_IPL_4,-58,-55,30
15,17networks_LH_DefaultB_IPL_5,-62,-53,22
16,17networks_LH_DefaultB_IPL_6,-51,-52,21
17,17networks_LH_DefaultB_OFC_1,-9,57,-20
18,17networks_LH_DefaultB_OFC_2,-26,14,-24
19,17networks_LH_DefaultB_PCC_1,-2,-15,38
20,17networks_LH_DefaultB_PCC_2,-2,-4,37
21,17networks_LH_DefaultB_PFCd_1,-10,28,59
22,17networks_LH_DefaultB_PFCd_2,-17,51,38
23,17networks_LH_DefaultB_PFCd_3,-6,57,34
24,17networks_LH_DefaultB_PFCd_4,-6,51,20
25,17networks_LH_DefaultB_PFCd_5,-15,62,22
26,17networks_LH_DefaultB_PFCd_6,-17,14,65
27,17networks_LH_DefaultB_PFCd_7,-4,41,49
28,17networks_LH_DefaultB_PFCd_8,-4,45,34
29,17networks_LH_DefaultB_PFCd_9,-23,54,25
30,17networks_LH_DefaultB_PFCl_1,-42,6,49
31,17networks_LH_DefaultB_PFCl_2,-40,18,48
32,17networks_LH_DefaultB_PFCm,-6,41,22
33,17networks_LH_DefaultB_PFCv_1,-46,34,-15
34,17networks_LH_DefaultB_PFCv_2,-45,32,-6
35,17networks_LH_DefaultB_PFCv_3,-40,23,-11
36,17networks_LH_DefaultB_PFCv_4,-34,25,-20
37,17networks_LH_DefaultB_PFCv_5,-28,18,-16
38,17networks_LH_DefaultB_PFCv_6,-53,21,12
39,17networks_LH_DefaultB_PFCv_7,-48,41,-7
40,17networks_LH_DefaultB_TempPole_1,-31,16,-33
41,17networks_LH_DefaultB_TempPole_2,-37,8,-40
42,17networks_LH_DefaultB_TempPole_3,-48,7,-36
43,17networks_LH_DefaultB_TempPole_4,-44,17,-27
44,17networks_LH_DefaultB_Temp_1,-58,-47,4
45,17networks_LH_DefaultB_Temp_2,-55,-36,-3
46,17networks_LH_DefaultB_Temp_3,-60,-27,-6
47,17networks_LH_DefaultB_Temp_4,-65,-38,-3
48,17networks_LH_DefaultB_Temp_5,-50,-23,-7
49,17networks_LH_DefaultB_Temp_6,-53,4,-20
50,17networks_LH_DefaultB_Temp_7,-58,-5,-26
51,17networks_LH_DefaultB_pCun,-8,-46,41
52,17networks_LH_DefaultA_ExStrInf,-12,-49,5
53,17networks_LH_DefaultA_FPole,-12,68,6
54,17networks_LH_DefaultA_IPL_1,-48,-64,27
55,17networks_LH_DefaultA_IPL_2,-43,-72,24
56,17networks_LH_DefaultA_IPL_3,-41,-73,41
57,17networks_LH_DefaultA_IPL_4,-44,-62,17
58,17networks_LH_DefaultA_OFC,-4,44,-18
59,17networks_LH_DefaultA_PCC_1,-4,-36,37
60,17networks_LH_DefaultA_PCC_2,-11,-43,33
61,17networks_LH_DefaultA_PCC_3,-10,-52,33
62,17networks_LH_DefaultA_PCC_4,-4,-51,24
63,17networks_LH_DefaultA_PFCd_1,-22,21,42
64,17networks_LH_DefaultA_PFCd_2,-16,39,49
65,17networks_LH_DefaultA_PFCd_3,-21,39,39
66,17networks_LH_DefaultA_PFCd_4,-5,61,13
67,17networks_LH_DefaultA_PFCd_5,-28,20,52
68,17networks_LH_DefaultA_PFCm_1,-5,42,6
69,17networks_LH_DefaultA_PFCm_2,-8,51,3
70,17networks_LH_DefaultA_PFCm_3,-6,39,-7
71,17networks_LH_DefaultA_PFCm_4,-5,57,-8
72,17networks_LH_DefaultA_PFCm_5,-5,26,-11
73,17networks_LH_DefaultA_PFCm_6,-4,32,-24
74,17networks_LH_DefaultA_PFCm_7,-4,17,-19
75,17networks_LH_DefaultA_PFCv,-36,35,-12
76,17networks_LH_DefaultA_PHC_1,-21,-19,-27
77,17networks_LH_DefaultA_PHC_2,-18,-29,-18
78,17networks_LH_DefaultA_RSC_1,-6,-47,13
