ROI Label,ROI Name,R,A,S
1,7networks_LH_Default_IPL_1,-40,-72,43
2,7networks_LH_Default_IPL_2,-41,-79,27
3,7networks_LH_Default_IPL_3,-47,-62,27
4,7networks_LH_Default_IPL_4,-58,-49,36
5,7networks_LH_Default_PCC_1,-5,-53,27
6,7networks_LH_Default_PCC_2,-4,-27,33
7,7networks_LH_Default_PFCd_1,-10,18,62
8,7networks_LH_Default_PFCd_2,-26,19,51
9,7networks_LH_Default_PFCd_3,-20,40,43
10,7networks_LH_Default_PFCd_4,-7,49,41
11,7networks_LH_Default_PFCd_5,-18,64,16
12,7networks_LH_Default_PFCl_1,-41,13,47
13,7networks_LH_Default_PFCl_2,-26,50,24
14,7networks_LH_Default_PFCm_1,-6,55,15
15,7networks_LH_Default_PFCm_2,-6,39,12
16,7networks_LH_Default_PFCm_3,-6,56,-6
17,7networks_LH_Default_PFCm_4,-6,33,-10
18,7networks_LH_Default_PFCv_1,-48,32,-4
19,7networks_LH_Default_PFCv_2,-50,20,8
20,7networks_LH_Default_PFCv_3,-38,47,-11
21,7networks_LH_Default_PFCv_4,-35,21,-11
22,7networks_LH_Default_RSC,-10,-56,13
23,7networks_LH_Default_TempPole,-47,10,-29
24,7networks_LH_Default_Temp_1,-60,-35,-3
25,7networks_LH_Default_Temp_2,-55,-11,-7
26,7networks_LH_Default_Temp_3,-60,-15,-21
27,7networks_LH_Default_Temp_4,-54,-51,18
28,7networks_LH_Default_Temp_5,-58,-36,5
29,7networks_LH_Default_pCun_1,-7,-52,40
30,7networks_LH_Default_pCun_2,-11,-69,31
31,7networks_LH_Cont_FPole,-29,56,6
32,7networks_LH_Cont_FrMed,-5,27,41
33,7networks_LH_Cont_IPL_1,-47,-57,48
34,7networks_LH_Cont_IPS_1,-48,-42,49
35,7networks_LH_Cont_IPS_2,-33,-57,43
36,7networks_LH_Cont_PFCl_1,-35,36,35
37,7networks_LH_Cont_PFCl_2,-45,22,26
38,7networks_LH_Cont_PFCl_3,-42,42,13
39,7networks_LH_Cont_Temp,-60,-46,-12
40,7networks_LH_Cont_pCun_1,-7,-73,47
41,7networks_LH_Limbic_FPole,-16,61,-12
42,7networks_LH_Limbic_OFC_1,-7,32,-22
43,7networks_LH_Limbic_OFC_2,-23,26,-20
44,7networks_LH_Limbic_Temp,-43,-17,-32
45,7networks_LH_Limbic_TempPole,-28,2,-37
46,7networks_LH_SalVentAttn_FrMed_1,-6,-3,64
47,7networks_LH_SalVentAttn_FrMed_2,-7,7,42
48,7networks_LH_SalVentAttn_FrMed_3,-4,13,29
49,7networks_LH_SalVentAttn_IPL,-60,-29,29
50,7networks_LH_SalVentAttn_Ins_1,-33,14,6
51,7networks_LH_SalVentAttn_Ins_2,-40,4,-12
52,7networks_LH_SalVentAttn_PrCv,-51,9,17
53,7networks_LH_SalVentAttn_SPL,-12,-35,45
54,7networks_LH_SalVentAttn_ST,-56,-41,21
55,7networks_LH_SalVentAttn_Temp_1,-55,-56,10
56,7networks_LH_DorsAttn_IPS_1,-27,-71,36
57,7networks_LH_DorsAttn_PFCd,-23,3,61
58,7networks_LH_DorsAttn_PostC_1,-38,-36,44
59,7networks_LH_DorsAttn_PostC_2,-52,-26,40
60,7networks_LH_DorsAttn_PrCd_1,-26,-11,58
61,7networks_LH_DorsAttn_PrCd_2,-37,-4,52
62,7networks_LH_DorsAttn_PrCv,-46,4,33
63,7networks_LH_DorsAttn_SPL_1,-19,-51,69
64,7networks_LH_DorsAttn_SPL_2,-6,-55,59
65,7networks_LH_DorsAttn_SPL_3,-32,-56,57
66,7networks_LH_DorsAttn_SPL_4,-19,-72,52
67,7networks_LH_DorsAttn_TempOcc_1,-54,-63,-1
68,7networks_LH_DorsAttn_TempOcc_2,-45,-62,-13
69,7networks_LH_DorsAttn_TempOcc_3,-49,-44,-22
70,7networks_LH_SomMot_1,-16,-10,70
71,7networks_LH_SomMot_10,-51,-22,53
72,7networks_LH_SomMot_11,-52,-6,42
73,7networks_LH_SomMot_12,-54,-13,38
74,7networks_LH_SomMot_13,-60,-6,24
75,7networks_LH_SomMot_14,-54,-5,10
76,7networks_LH_SomMot_2,-17,-24,71
77,7networks_LH_SomMot_3,-4,-32,63
78,7networks_LH_SomMot_4,-19,-32,71
79,7networks_LH_SomMot_5,-8,-14,45
80,7networks_LH_SomMot_6,-36,-20,64
81,7networks_LH_SomMot_7,-39,-29,63
82,7networks_LH_SomMot_8,-32,-41,62
83,7networks_LH_SomMot_9,-40,-15,47
84,7networks_LH_SomMot_Ins_1,-42,-28,19
85,7networks_LH_SomMot_Ins_2,-38,-9,13
86,7networks_LH_SomMot_Ins_3,-46,-10,-1
87,7networks_LH_SomMot_ST,-53,-24,9
88,7networks_LH_Vis_ExStrInf_1,-15,-52,1
89,7networks_LH_Vis_ExStrInf_2,-14,-63,-6
90,7networks_LH_Vis_ExStrSup,-8,-77,26
91,7networks_LH_Vis_ExStr_1,-13,-91,25
92,7networks_LH_Vis_ExStr_2,-34,-86,15
93,7networks_LH_Vis_ExStr_3,-22,-98,-4
94,7networks_LH_Vis_ExStr_4,-23,-80,-14
95,7networks_LH_Vis_ExStr_5,-43,-81,-7
96,7networks_LH_Vis_ExStr_6,-31,-51,-16
97,7networks_LH_Vis_PHC,-26,-31,-19
98,7networks_LH_Vis_Striate_1,-10,-73,8
99,7networks_LH_Vis_Striate_2,-5,-91,-3
100,7networks_LH_Vis_TempOcc,-47,-72,11
101,7networks_RH_Default_IPL_1,45,-66,43
102,7networks_RH_Default_IPL_2,47,-69,26
103,7networks_RH_Default_IPL_3,53,-52,26
104,7networks_RH_Cont_IPL_2,59,-40,38
105,7networks_RH_Default_PCC_1,6,-53,27
106,7networks_RH_Cont_PCC,5,-28,33
107,7networks_RH_Default_PFCd_1,13,22,61
108,7networks_RH_Default_PFCd_2,27,23,49
109,7networks_RH_Default_PFCd_3,22,41,42
110,7networks_RH_Default_PFCd_4,8,50,39
111,7networks_RH_Default_PFCd_5,18,64,16
112,7networks_RH_Cont_PFCl_4,42,15,47
113,7networks_RH_Cont_PFCl_5,29,50,25
114,7networks_RH_Default_PFCm_1,7,54,13
115,7networks_RH_Default_PFCm_2,7,38,12
116,7networks_RH_Default_PFCm_3,6,55,-7
117,7networks_RH_Default_PFCm_4,4,33,-12
118,7networks_RH_Default_PFCv_1,49,31,-4
119,7networks_RH_SalVentAttn_PFCv,53,20,9
120,7networks_RH_Cont_PFCv_1,39,48,-11
121,7networks_RH_Cont_PFCv_2,36,23,-11
122,7networks_RH_Default_RSC,12,-54,14
123,7networks_RH_Default_TempPole,47,13,-29
124,7networks_RH_Default_Temp_1,59,-29,-4
125,7networks_RH_Default_Temp_2,56,-8,-8
126,7networks_RH_Default_Temp_3,60,-10,-22
127,7networks_RH_SalVentAttn_Temp_2,56,-41,18
128,7networks_RH_SomMot_Temp,59,-30,4
129,7networks_RH_Default_pCun_1,8,-52,41
130,7networks_RH_Cont_pCun_1,15,-66,32
131,7networks_RH_Cont_FPole,30,57,5
132,7networks_RH_Cont_FrMed,6,27,41
133,7networks_RH_Cont_IPL_1,51,-52,47
134,7networks_RH_Cont_IPS_1,49,-37,48
135,7networks_RH_DorsAttn_IPS_2,36,-51,44
136,7networks_RH_Cont_PFCl_1,37,37,35
137,7networks_RH_Cont_PFCl_2,47,26,25
138,7networks_RH_Cont_PFCl_3,43,44,11
139,7networks_RH_Cont_Temp,63,-40,-13
140,7networks_RH_DorsAttn_pCun,9,-72,48
141,7networks_RH_Limbic_FPole,17,62,-11
142,7networks_RH_Limbic_OFC_1,8,33,-22
143,7networks_RH_Limbic_OFC_2,23,25,-20
144,7networks_RH_Limbic_Temp,44,-14,-34
145,7networks_RH_Limbic_TempPole,29,5,-38
146,7networks_RH_SalVentAttn_FrMed_1,7,1,64
147,7networks_RH_SalVentAttn_FrMed_2,8,7,42
148,7networks_RH_SalVentAttn_FrMed_3,4,13,30
149,7networks_RH_SalVentAttn_IPL,61,-22,32
150,7networks_RH_SalVentAttn_Ins_1,36,14,6
151,7networks_RH_SalVentAttn_Ins_2,41,5,-12
152,7networks_RH_SalVentAttn_PrCv,51,10,18
153,7networks_RH_SalVentAttn_SPL,12,-35,46
154,7networks_RH_SalVentAttn_ST,60,-32,24
155,7networks_RH_SalVentAttn_Temp_1,57,-49,9
156,7networks_RH_DorsAttn_IPS_1,32,-69,41
157,7networks_RH_DorsAttn_PFCd,25,5,59
158,7networks_RH_DorsAttn_PostC_1,39,-36,48
159,7networks_RH_DorsAttn_PostC_2,53,-22,41
160,7networks_RH_DorsAttn_PrCd_1,27,-10,59
161,7networks_RH_DorsAttn_PrCd_2,39,-2,52
162,7networks_RH_DorsAttn_PrCv,47,5,35
163,7networks_RH_DorsAttn_SPL_1,19,-50,70
164,7networks_RH_DorsAttn_SPL_2,7,-55,59
165,7networks_RH_DorsAttn_SPL_3,32,-54,59
166,7networks_RH_DorsAttn_SPL_4,21,-70,53
