ROI Label,ROI Name,R,A,S
1,7networks_LH_Default_FPole_1,-13,66,6
2,7networks_LH_Default_FPole_2,-6,59,-11
3,7networks_LH_Default_IPL_1,-42,-71,40
4,7networks_LH_Default_IPL_2,-48,-62,34
5,7networks_LH_Default_IPL_3,-44,-74,22
6,7networks_LH_Default_IPL_4,-46,-61,20
7,7networks_LH_Default_IPL_5,-56,-54,26
8,7networks_LH_Default_PCC_1,-4,-33,37
9,7networks_LH_Default_PCC_2,-8,-55,34
10,7networks_LH_Default_PCC_3,-4,-55,23
11,7networks_LH_Default_PFCd_1,-28,19,51
12,7networks_LH_Default_PFCd_2,-21,34,45
13,7networks_LH_Default_PFCd_3,-11,45,47
14,7networks_LH_Default_PFCd_4,-5,52,27
15,7networks_LH_Default_PFCd_5,-20,58,24
16,7networks_LH_Default_PFCd_6,-7,20,58
17,7networks_LH_Default_PFCl,-41,17,45
18,7networks_LH_Default_PFCm_1,-5,36,18
19,7networks_LH_Default_PFCm_2,-7,46,2
20,7networks_LH_Default_PFCm_3,-6,32,-11
21,7networks_LH_Default_PFCv_1,-35,36,-13
22,7networks_LH_Default_PFCv_2,-45,30,-10
23,7networks_LH_Default_PFCv_3,-32,20,-19
24,7networks_LH_Default_PFCv_4,-53,20,12
25,7networks_LH_Default_PFCv_5,-49,29,1
26,7networks_LH_Default_RSC_1,-9,-53,10
27,7networks_LH_Default_RSC_2,-15,-62,21
28,7networks_LH_Default_TempPole,-49,5,-33
29,7networks_LH_Default_Temp_1,-51,-39,2
30,7networks_LH_Default_Temp_2,-63,-37,-3
31,7networks_LH_Default_Temp_3,-55,-22,-3
32,7networks_LH_Default_Temp_4,-53,-2,-12
33,7networks_LH_Default_Temp_5,-61,-14,-17
34,7networks_LH_Default_Temp_6,-59,-38,-18
35,7networks_LH_Default_pCun,-6,-55,45
36,7networks_LH_Cont_Cingm,-3,1,32
37,7networks_LH_Cont_FPole_1,-29,55,9
38,7networks_LH_Cont_IPL,-54,-52,42
39,7networks_LH_Cont_IPS_1,-31,-66,47
40,7networks_LH_Cont_IPS_2,-46,-42,49
41,7networks_LH_Cont_IPS_3,-42,-57,50
42,7networks_LH_Cont_Ins,-33,20,-6
43,7networks_LH_Cont_PCC,-5,-30,27
44,7networks_LH_Cont_PFCd_1,-22,10,58
45,7networks_LH_Cont_PFCl_1,-44,32,29
46,7networks_LH_Cont_PFCl_2,-44,20,24
47,7networks_LH_Cont_PFCl_3,-42,41,13
48,7networks_LH_Cont_PFCl_4,-37,7,29
49,7networks_LH_Cont_PFCv_1,-41,49,-5
50,7networks_LH_Cont_PrC,-44,3,46
51,7networks_LH_Cont_TempOcc,-59,-54,-9
52,7networks_LH_Cont_pCun,-9,-70,33
53,7networks_LH_Limbic_FPole,-25,57,-11
54,7networks_LH_Limbic_OFC_1,-9,45,-23
55,7networks_LH_Limbic_OFC_2,-4,23,-20
56,7networks_LH_Limbic_OFC_3,-23,31,-18
57,7networks_LH_Limbic_OFC_4,-15,18,-21
58,7networks_LH_Limbic_PHC,-21,-17,-28
59,7networks_LH_Limbic_ST,-44,14,-23
