ROI Label,ROI Name,R,A,S
1,17networks_LH_TempPar_IPL_1,-47,-51,17
2,17networks_LH_TempPar_IPL_2,-59,-47,23
3,17networks_LH_TempPar_ST_1,-60,-50,16
4,17networks_LH_TempPar_ST_2,-67,-34,10
5,17networks_LH_TempPar_ST_3,-58,-39,7
6,17networks_LH_TempPar_ST_4,-60,-27,2
7,17networks_LH_TempPar_ST_5,-62,-19,-2
8,17networks_LH_TempPar_TempOcc,-55,-59,7
9,17networks_LH_TempPar_Temp_1,-51,-59,14
10,17networks_LH_TempPar_Temp_2,-49,-47,10
11,17networks_LH_TempPar_Temp_3,-58,-53,8
12,17networks_LH_TempPar_Temp_4,-51,-43,1
13,17networks_LH_TempPar_Temp_5,-56,-11,-6
14,17networks_LH_DefaultC_ExStr,-28,-40,-17
15,17networks_LH_DefaultC_IPL_1,-38,-83,31
16,17networks_LH_DefaultC_IPL_2,-45,-74,22
17,17networks_LH_DefaultC_PHC_1,-21,-36,-14
18,17networks_LH_DefaultC_PHC_2,-20,-26,-21
19,17networks_LH_DefaultC_PHC_3,-31,-32,-17
20,17networks_LH_DefaultC_PHC_4,-21,-17,-28
21,17networks_LH_DefaultC_RSC_1,-12,-60,18
22,17networks_LH_DefaultC_RSC_2,-9,-51,8
23,17networks_LH_DefaultB_IPL_1,-58,-53,31
24,17networks_LH_DefaultB_IPL_2,-49,-56,28
25,17networks_LH_DefaultB_IPL_3,-46,-60,20
26,17networks_LH_DefaultB_PFCd_1,-17,19,62
27,17networks_LH_DefaultB_PFCd_2,-7,35,55
28,17networks_LH_DefaultB_PFCd_3,-4,49,35
29,17networks_LH_DefaultB_PFCd_4,-14,51,39
30,17networks_LH_DefaultB_PFCd_5,-5,12,64
31,17networks_LH_DefaultB_PFCd_6,-21,56,25
32,17networks_LH_DefaultB_PFCl_1,-37,9,57
33,17networks_LH_DefaultB_PFCl_2,-43,5,47
34,17networks_LH_DefaultB_PFCl_3,-50,38,1
35,17networks_LH_DefaultB_PFCv_1,-47,32,-7
36,17networks_LH_DefaultB_PFCv_2,-38,28,-14
37,17networks_LH_DefaultB_PFCv_3,-29,18,-19
38,17networks_LH_DefaultB_PFCv_4,-55,19,15
39,17networks_LH_DefaultB_PFCv_5,-48,24,4
40,17networks_LH_DefaultB_TempPole,-50,13,-21
41,17networks_LH_DefaultB_Temp_1,-63,-39,-2
42,17networks_LH_DefaultB_Temp_10,-63,-22,-18
43,17networks_LH_DefaultB_Temp_2,-63,-26,-7
44,17networks_LH_DefaultB_Temp_3,-49,-11,-12
45,17networks_LH_DefaultB_Temp_4,-52,4,-31
46,17networks_LH_DefaultB_Temp_5,-58,-15,-26
47,17networks_LH_DefaultB_Temp_6,-49,-33,-2
48,17networks_LH_DefaultB_Temp_7,-50,-23,-7
49,17networks_LH_DefaultB_Temp_8,-53,1,-15
50,17networks_LH_DefaultB_Temp_9,-60,-10,-14
51,17networks_LH_DefaultA_FPole,-21,64,11
52,17networks_LH_DefaultA_IPL_1,-41,-73,40
53,17networks_LH_DefaultA_IPL_2,-48,-64,31
54,17networks_LH_DefaultA_IPL_3,-44,-67,23
55,17networks_LH_DefaultA_IPL_4,-45,-63,47
56,17networks_LH_DefaultA_PCC_1,-3,-31,38
57,17networks_LH_DefaultA_PCC_2,-7,-42,33
58,17networks_LH_DefaultA_PCC_3,-4,-52,21
59,17networks_LH_DefaultA_PCC_4,-3,-14,38
60,17networks_LH_DefaultA_PFCd_1,-21,19,50
61,17networks_LH_DefaultA_PFCd_2,-19,34,50
62,17networks_LH_DefaultA_PFCd_3,-26,28,44
63,17networks_LH_DefaultA_PFCd_4,-22,41,38
64,17networks_LH_DefaultA_PFCd_5,-7,47,20
65,17networks_LH_DefaultA_PFCd_6,-6,62,15
66,17networks_LH_DefaultA_PFCm_1,-5,42,6
67,17networks_LH_DefaultA_PFCm_2,-8,51,3
68,17networks_LH_DefaultA_PFCm_3,-5,57,-9
69,17networks_LH_DefaultA_PFCm_4,-6,34,-10
70,17networks_LH_DefaultA_pCun_1,-8,-46,41
71,17networks_LH_DefaultA_pCun_2,-5,-59,31
72,17networks_LH_DefaultA_pCun_3,-6,-56,44
73,17networks_LH_ContC_PCC_1,-4,-21,29
74,17networks_LH_ContC_PCC_2,-6,-40,24
75,17networks_LH_ContC_SPL_1,-4,-46,49
76,17networks_LH_ContC_SPL_2,-4,-54,55
77,17networks_LH_ContC_pCun_1,-4,-67,51
78,17networks_LH_ContC_pCun_2,-2,-67,40
79,17networks_LH_ContC_pCun_3,-8,-74,41
80,17networks_LH_ContC_pCun_4,-8,-68,31
81,17networks_LH_ContC_pCun_5,-16,-68,27
82,17networks_LH_ContB_FPole_1,-29,55,10
83,17networks_LH_ContB_FPole_2,-29,59,-4
84,17networks_LH_ContB_FrMed,-4,26,45
85,17networks_LH_ContB_IPL_1,-51,-54,45
86,17networks_LH_ContB_IPS_1,-36,-63,49
87,17networks_LH_ContB_IPS_2,-40,-53,46
88,17networks_LH_ContB_PFCd,-28,16,54
89,17networks_LH_ContB_PFCl_1,-40,22,45
90,17networks_LH_ContB_PFCl_2,-43,10,38
91,17networks_LH_ContB_PFCl_3,-46,20,33
92,17networks_LH_ContB_PFCl_4,-40,50,6
93,17networks_LH_ContB_PFCv,-41,48,-11
94,17networks_LH_ContB_Temp_1,-60,-52,-10
95,17networks_LH_ContB_Temp_2,-62,-44,-10
96,17networks_LH_ContB_Temp_3,-61,-36,-14
97,17networks_LH_ContB_Temp_4,-59,-34,-22
98,17networks_LH_ContA_Cingm,-3,4,30
99,17networks_LH_ContA_FrOper,-49,11,14
100,17networks_LH_ContA_IPS_1,-34,-46,39
101,17networks_LH_ContA_IPS_2,-29,-65,49
102,17networks_LH_ContA_IPS_3,-45,-42,48
103,17networks_LH_ContA_IPS_4,-29,-75,42
104,17networks_LH_ContA_IPS_5,-29,-55,44
105,17networks_LH_ContA_IPS_6,-57,-43,46
