ROI Label,ROI Name,R,A,S
1,17networks_LH_TempPar_IPL_1,-47,-60,13
2,17networks_LH_TempPar_IPL_2,-57,-45,22
3,17networks_LH_TempPar_IPL_3,-61,-52,19
4,17networks_LH_TempPar_IPL_4,-40,-63,16
5,17networks_LH_TempPar_ST_1,-60,-43,10
6,17networks_LH_TempPar_ST_2,-61,-30,4
7,17networks_LH_TempPar_ST_3,-57,6,-9
8,17networks_LH_TempPar_ST_4,-62,-41,18
9,17networks_LH_TempPar_Temp_1,-49,-56,17
10,17networks_LH_TempPar_Temp_10,-54,-2,-10
11,17networks_LH_TempPar_Temp_2,-49,-51,14
12,17networks_LH_TempPar_Temp_3,-55,-56,11
13,17networks_LH_TempPar_Temp_4,-49,-47,9
14,17networks_LH_TempPar_Temp_5,-61,-56,6
15,17networks_LH_TempPar_Temp_6,-50,-41,3
16,17networks_LH_TempPar_Temp_7,-59,-48,4
17,17networks_LH_TempPar_Temp_8,-61,-18,-2
18,17networks_LH_TempPar_Temp_9,-57,-10,-5
19,17networks_LH_DefaultC_ExStr,-27,-42,-16
20,17networks_LH_DefaultC_IPL_1,-40,-82,29
21,17networks_LH_DefaultC_IPL_2,-44,-74,23
22,17networks_LH_DefaultC_PHC_1,-19,-36,-13
23,17networks_LH_DefaultC_PHC_2,-29,-35,-15
24,17networks_LH_DefaultC_PHC_3,-20,-25,-23
25,17networks_LH_DefaultC_PHC_4,-17,-11,-27
26,17networks_LH_DefaultC_PHC_5,-32,-26,-23
27,17networks_LH_DefaultC_RSC_1,-10,-59,17
28,17networks_LH_DefaultC_RSC_2,-8,-53,8
29,17networks_LH_DefaultC_RSC_3,-15,-52,5
30,17networks_LH_DefaultC_pCun,-16,-64,23
31,17networks_LH_DefaultB_FrMed_1,-4,15,56
32,17networks_LH_DefaultB_FrMed_2,-3,36,50
33,17networks_LH_DefaultB_FrOper,-54,14,12
34,17networks_LH_DefaultB_IPL_1,-49,-60,40
35,17networks_LH_DefaultB_IPL_2,-59,-55,28
36,17networks_LH_DefaultB_IPL_3,-50,-56,28
37,17networks_LH_DefaultB_IPL_4,-63,-49,26
38,17networks_LH_DefaultB_IPL_5,-43,-55,25
39,17networks_LH_DefaultB_IPL_6,-46,-62,20
40,17networks_LH_DefaultB_IPL_7,-49,-51,20
41,17networks_LH_DefaultB_Ins,-27,20,-10
42,17networks_LH_DefaultB_PFCd_1,-10,25,60
43,17networks_LH_DefaultB_PFCd_2,-12,42,50
44,17networks_LH_DefaultB_PFCd_3,-3,47,38
