ROI Label,ROI Name,R,A,S
1,17networks_LH_DefaultC_ExStr,-33,-31,-25
2,17networks_LH_DefaultC_IPL,-38,-82,33
3,17networks_LH_DefaultC_PHC_1,-17,-40,-11
4,17networks_LH_DefaultC_PHC_2,-29,-36,-14
5,17networks_LH_DefaultC_PHC_3,-32,-25,-23
6,17networks_LH_DefaultC_RSC_1,-12,-59,17
7,17networks_LH_DefaultC_pCun_1,-13,-65,26
8,17networks_LH_DefaultB_FPole,-7,65,-11
9,17networks_LH_DefaultB_FrMed,-3,26,57
10,17networks_LH_DefaultB_IPL_1,-53,-50,19
11,17networks_LH_DefaultB_IPL_2,-47,-58,34
12,17networks_LH_DefaultB_IPL_3,-60,-53,29
13,17networks_LH_DefaultB_IPL_4,-49,-54,25
14,17networks_LH_DefaultB_IPL_5,-46,-60,20
15,17networks_LH_DefaultB_IPL_6,-45,-51,18
16,17networks_LH_DefaultB_OFC_1,-6,53,-23
17,17networks_LH_DefaultB_OFC_2,-28,15,-24
18,17networks_LH_DefaultB_PCC,-2,-14,38
19,17networks_LH_DefaultB_PFCd_1,-9,19,64
20,17networks_LH_DefaultB_PFCd_10,-21,48,34
21,17networks_LH_DefaultB_PFCd_11,-6,56,13
22,17networks_LH_DefaultB_PFCd_12,-23,56,23
23,17networks_LH_DefaultB_PFCd_2,-11,31,57
24,17networks_LH_DefaultB_PFCd_3,-4,44,49
25,17networks_LH_DefaultB_PFCd_4,-9,52,43
26,17networks_LH_DefaultB_PFCd_5,-17,50,39
27,17networks_LH_DefaultB_PFCd_6,-4,51,33
28,17networks_LH_DefaultB_PFCd_7,-7,60,29
29,17networks_LH_DefaultB_PFCd_8,-16,58,26
30,17networks_LH_DefaultB_PFCd_9,-14,11,64
31,17networks_LH_DefaultB_PFCl_1,-41,8,52
32,17networks_LH_DefaultB_PFCl_2,-41,19,46
33,17networks_LH_DefaultB_PFCv_1,-54,20,13
34,17networks_LH_DefaultB_PFCv_2,-47,36,-13
35,17networks_LH_DefaultB_PFCv_3,-34,20,-16
36,17networks_LH_DefaultB_PFCv_4,-27,17,-15
37,17networks_LH_DefaultB_PFCv_5,-34,29,-18
38,17networks_LH_DefaultB_TempPole_1,-29,17,-36
39,17networks_LH_DefaultB_TempPole_2,-30,9,-41
40,17networks_LH_DefaultB_TempPole_3,-36,11,-40
41,17networks_LH_DefaultB_TempPole_4,-47,8,-37
42,17networks_LH_DefaultB_TempPole_5,-19,-2,-32
43,17networks_LH_DefaultB_TempPole_6,-34,11,-29
44,17networks_LH_DefaultB_TempPole_7,-42,18,-29
45,17networks_LH_DefaultB_Temp_1,-61,-45,3
46,17networks_LH_DefaultB_Temp_10,-48,-26,-6
47,17networks_LH_DefaultB_Temp_11,-49,-8,-13
48,17networks_LH_DefaultB_Temp_2,-58,-29,-6
49,17networks_LH_DefaultB_Temp_3,-53,-22,-10
50,17networks_LH_DefaultB_Temp_4,-50,-17,-34
51,17networks_LH_DefaultB_Temp_5,-47,-7,-40
52,17networks_LH_DefaultB_Temp_6,-53,2,-23
53,17networks_LH_DefaultB_Temp_7,-56,0,-30
54,17networks_LH_DefaultB_Temp_8,-54,-10,-28
55,17networks_LH_DefaultB_Temp_9,-53,-35,-3
