ROI Label,ROI Name,R,A,S
1,17networks_LH_TempPar_IPL_1,-60,-46,22
2,17networks_LH_TempPar_ST_1,-59,-45,12
3,17networks_LH_TempPar_ST_2,-63,-29,4
4,17networks_LH_TempPar_Temp_1,-52,-54,12
5,17networks_LH_TempPar_Temp_2,-50,-39,2
6,17networks_LH_DefaultC_IPL,-39,-81,29
7,17networks_LH_DefaultC_PHC_1,-31,-32,-18
8,17networks_LH_DefaultC_PHC_2,-21,-18,-28
9,17networks_LH_DefaultC_PHC_3,-18,-39,-11
10,17networks_LH_DefaultC_RSC,-10,-55,12
11,17networks_LH_DefaultB_IPL_1,-48,-62,31
12,17networks_LH_DefaultB_IPL_2,-58,-53,32
13,17networks_LH_DefaultB_IPL_3,-45,-63,20
14,17networks_LH_DefaultB_IPL_4,-50,-53,23
15,17networks_LH_DefaultB_PFCd_1,-12,24,61
16,17networks_LH_DefaultB_PFCd_2,-8,50,42
17,17networks_LH_DefaultB_PFCd_3,-20,59,24
18,17networks_LH_DefaultB_PFCd_4,-6,10,65
19,17networks_LH_DefaultB_PFCd_5,-5,55,19
20,17networks_LH_DefaultB_PFCl_1,-42,5,48
21,17networks_LH_DefaultB_PFCl_2,-40,17,49
22,17networks_LH_DefaultB_PFCv_1,-47,33,-9
23,17networks_LH_DefaultB_PFCv_2,-35,22,-15
24,17networks_LH_DefaultB_PFCv_3,-53,21,11
25,17networks_LH_DefaultB_PFCv_4,-48,27,1
26,17networks_LH_DefaultB_PFCv_5,-36,36,-13
27,17networks_LH_DefaultB_TempPole,-43,13,-33
28,17networks_LH_DefaultB_Temp_1,-62,-33,-4
29,17networks_LH_DefaultB_Temp_2,-56,-2,-28
30,17networks_LH_DefaultB_Temp_3,-62,-50,3
31,17networks_LH_DefaultB_Temp_4,-52,-22,-5
32,17networks_LH_DefaultB_Temp_5,-53,-1,-13
33,17networks_LH_DefaultB_Temp_6,-57,-32,-24
34,17networks_LH_DefaultB_Temp_7,-62,-15,-15
35,17networks_LH_DefaultA_FPole,-14,66,7
36,17networks_LH_DefaultA_IPL_1,-41,-73,40
