ROI Label,ROI Name,R,A,S
100,17networks_LH_ContC_pCun_2,-9,-75,42
101,17networks_LH_ContC_pCun_3,-10,-68,31
102,17networks_LH_ContB_FPole_1,-28,55,9
103,17networks_LH_ContB_FPole_2,-29,58,-2
104,17networks_LH_ContB_FrMed_1,-4,32,35
105,17networks_LH_ContB_IPL_1,-49,-53,50
106,17networks_LH_ContB_IPL_2,-54,-52,39
107,17networks_LH_ContB_IPS_1,-34,-68,49
108,17networks_LH_ContB_IPS_2,-39,-53,44
109,17networks_LH_ContB_OFC_1,-33,54,-12
110,17networks_LH_ContB_PFCd,-29,11,56
111,17networks_LH_ContB_PFCl_1,-46,16,41
112,17networks_LH_ContB_PFCl_2,-39,28,41
113,17networks_LH_ContB_PFCl_3,-43,17,33
114,17networks_LH_ContB_PFCl_4,-38,52,11
115,17networks_LH_ContB_PFCv_1,-41,51,-3
116,17networks_LH_ContB_Temp_1,-61,-47,-10
117,17networks_LH_ContA_Cingm,-4,2,30
118,17networks_LH_ContA_FrOper,-50,11,12
119,17networks_LH_ContA_IPL,-49,-34,45
120,17networks_LH_ContA_IPS_1,-33,-45,39
121,17networks_LH_ContA_IPS_2,-45,-43,49
122,17networks_LH_ContA_IPS_3,-57,-42,47
123,17networks_LH_ContA_IPS_4,-30,-58,47
124,17networks_LH_ContA_PFCd_1,-24,3,50
125,17networks_LH_ContA_PFCd_2,-21,9,49
126,17networks_LH_ContA_PFCd_3,-22,6,63
127,17networks_LH_ContA_PFCl_1,-35,6,31
128,17networks_LH_ContA_PFCl_2,-37,16,26
129,17networks_LH_ContA_PFCl_3,-39,27,21
130,17networks_LH_ContA_PFCl_4,-40,40,16
131,17networks_LH_ContA_PFCl_5,-49,18,25
132,17networks_LH_ContA_PFCl_6,-46,32,16
133,17networks_LH_ContA_PFCl_7,-48,36,7
134,17networks_LH_ContA_PFCl_8,-46,30,28
135,17networks_LH_ContA_PFCl_9,-43,44,5
136,17networks_LH_ContA_PrCv_1,-48,0,39
137,17networks_LH_ContA_PrCv_2,-42,6,23
138,17networks_LH_ContA_PrCv_3,-49,6,31
139,17networks_LH_ContA_SPL,-28,-71,38
140,17networks_LH_ContA_Temp,-57,-47,-21
141,17networks_LH_ContA_TempOcc,-58,-59,-7
142,17networks_LH_LimbicA_Ins,-39,9,-23
143,17networks_LH_LimbicA_PHC_1,-18,-11,-31
144,17networks_LH_LimbicA_PHC_2,-29,-15,-30
145,17networks_LH_LimbicA_ST,-46,12,-16
146,17networks_LH_LimbicA_TempOcc,-43,-32,-20
147,17networks_LH_LimbicA_TempPole_1,-18,-4,-30
148,17networks_LH_LimbicA_TempPole_2,-31,6,-25
149,17networks_LH_LimbicA_TempPole_3,-23,3,-34
150,17networks_LH_LimbicA_TempPole_4,-28,-7,-35
151,17networks_LH_LimbicA_TempPole_5,-24,10,-36
152,17networks_LH_LimbicA_TempPole_6,-31,16,-33
153,17networks_LH_LimbicA_TempPole_7,-32,11,-40
154,17networks_LH_LimbicA_TempPole_8,-35,-4,-44
155,17networks_LH_LimbicA_TempPole_9,-45,6,-38
156,17networks_LH_LimbicA_Temp_1,-33,-23,-27
157,17networks_LH_LimbicA_Temp_2,-40,-23,-24
158,17networks_LH_LimbicA_Temp_3,-38,-14,-31
159,17networks_LH_LimbicA_Temp_4,-50,-38,-25
160,17networks_LH_LimbicA_Temp_5,-49,-20,-31
161,17networks_LH_LimbicA_Temp_6,-53,-9,-35
162,17networks_LH_LimbicB_FPole,-15,63,-12
163,17networks_LH_LimbicB_OFC_1,-8,53,-22
164,17networks_LH_LimbicB_OFC_10,-15,14,-19
165,17networks_LH_LimbicB_OFC_11,-20,13,-23
166,17networks_LH_LimbicB_OFC_12,-27,15,-24
167,17networks_LH_LimbicB_OFC_2,-3,40,-22
168,17networks_LH_LimbicB_OFC_3,-19,51,-16
169,17networks_LH_LimbicB_OFC_4,-10,37,-22
170,17networks_LH_LimbicB_OFC_5,-19,36,-21
171,17networks_LH_LimbicB_OFC_6,-11,26,-19
172,17networks_LH_LimbicB_OFC_7,-12,18,-16
173,17networks_LH_LimbicB_OFC_8,-15,24,-24
174,17networks_LH_LimbicB_OFC_9,-24,27,-17
175,17networks_LH_LimbicB_PFCm_1,-4,19,-10
176,17networks_LH_LimbicB_PFCm_2,-4,22,-21
177,17networks_LH_LimbicB_PFCm_3,-7,33,-13
178,17networks_LH_SalVentAttnB_FrMed_1,-5,20,48
179,17networks_LH_SalVentAttnB_FrMed_2,-7,17,35
180,17networks_LH_SalVentAttnB_IPL_1,-62,-47,34
181,17networks_LH_SalVentAttnB_Ins_1,-35,31,1
182,17networks_LH_SalVentAttnB_Ins_2,-31,24,1
183,17networks_LH_SalVentAttnB_Ins_3,-33,19,-5
184,17networks_LH_SalVentAttnB_Ins_4,-35,12,-10
185,17networks_LH_SalVentAttnB_Ins_5,-37,17,9
186,17networks_LH_SalVentAttnB_OFC,-27,42,-13
187,17networks_LH_SalVentAttnB_PFCd_1,-11,6,69
188,17networks_LH_SalVentAttnB_PFCl_1,-29,35,41
189,17networks_LH_SalVentAttnB_PFCl_2,-27,42,31
190,17networks_LH_SalVentAttnB_PFCl_3,-37,35,34
191,17networks_LH_SalVentAttnB_PFCl_4,-29,50,21
192,17networks_LH_SalVentAttnB_PFCl_5,-37,45,25
193,17networks_LH_SalVentAttnB_PFCm_1,-8,31,25
194,17networks_LH_SalVentAttnB_PFCm_2,-3,18,26
195,17networks_LH_SalVentAttnB_PFCv_1,-39,25,4
196,17networks_LH_SalVentAttnA_FrMed_1,-4,-6,63
197,17networks_LH_SalVentAttnA_FrMed_2,-7,6,42
198,17networks_LH_SalVentAttnA_FrMed_3,-3,-4,39
199,17networks_LH_SalVentAttnA_FrOper_1,-51,0,6
200,17networks_LH_SalVentAttnA_IPL_1,-59,-29,22
201,17networks_LH_SalVentAttnA_IPL_2,-59,-38,32
202,17networks_LH_SalVentAttnA_Ins_1,-45,11,1
203,17networks_LH_SalVentAttnA_Ins_2,-40,1,13
204,17networks_LH_SalVentAttnA_Ins_3,-35,1,10
205,17networks_LH_SalVentAttnA_Ins_4,-38,5,2
206,17networks_LH_SalVentAttnA_Ins_5,-39,-15,3
207,17networks_LH_SalVentAttnA_Ins_6,-39,2,-8
208,17networks_LH_SalVentAttnA_Ins_7,-37,4,-16
209,17networks_LH_SalVentAttnA_Ins_8,-39,-10,-7
210,17networks_LH_SalVentAttnA_Ins_9,-30,21,8
211,17networks_LH_SalVentAttnA_PFCd,-17,-2,69
212,17networks_LH_SalVentAttnA_PrCv_1,-56,7,18
213,17networks_LH_SalVentAttnA_SPL_1,-10,-47,57
214,17networks_LH_SalVentAttnA_SPL_2,-14,-25,41
215,17networks_LH_SalVentAttnA_SPL_3,-13,-42,48
216,17networks_LH_SalVentAttnA_SPL_4,-13,-34,40
217,17networks_LH_SalVentAttnA_SPL_5,-9,-16,39
218,17networks_LH_SalVentAttnA_SPL_6,-8,-26,39
219,17networks_LH_SalVentAttnA_ST,-44,-1,-15
220,17networks_LH_DorsAttnB_IPL_1,-59,-30,44
221,17networks_LH_DorsAttnB_IPL_2,-61,-23,34
222,17networks_LH_DorsAttnB_PFCd,-19,-8,65
223,17networks_LH_DorsAttnB_PostC_1,-35,-38,48
224,17networks_LH_DorsAttnB_PostC_2,-39,-35,40
225,17networks_LH_DorsAttnB_PostC_3,-49,-26,37
226,17networks_LH_DorsAttnB_PrCd_1,-22,-7,54
227,17networks_LH_DorsAttnB_PrCd_2,-30,-10,58
228,17networks_LH_DorsAttnB_PrCd_3,-29,-3,53
229,17networks_LH_DorsAttnB_PrCd_4,-39,-4,51
230,17networks_LH_DorsAttnB_SPL_1,-7,-51,67
231,17networks_LH_DorsAttnB_SPL_2,-19,-50,69
232,17networks_LH_DorsAttnB_SPL_3,-9,-61,62
233,17networks_LH_DorsAttnB_SPL_4,-31,-46,63
234,17networks_LH_DorsAttnB_TempOcc_1,-57,-61,3
235,17networks_LH_DorsAttnA_ExStr_1,-23,-82,37
236,17networks_LH_DorsAttnA_ExStr_2,-30,-82,22
237,17networks_LH_DorsAttnA_ExStr_3,-41,-82,17
238,17networks_LH_DorsAttnA_ExStr_4,-39,-37,-24
239,17networks_LH_DorsAttnA_ExStr_5,-26,-44,-15
240,17networks_LH_DorsAttnA_IPS_1,-36,-50,54
241,17networks_LH_DorsAttnA_SPL_1,-21,-60,65
242,17networks_LH_DorsAttnA_SPL_2,-30,-58,60
243,17networks_LH_DorsAttnA_SPL_3,-18,-72,53
244,17networks_LH_DorsAttnA_SPL_4,-23,-64,48
245,17networks_LH_DorsAttnA_SPL_5,-25,-69,31
246,17networks_LH_DorsAttnA_TempOcc_1,-48,-72,15
247,17networks_LH_DorsAttnA_TempOcc_2,-43,-69,6
248,17networks_LH_DorsAttnA_TempOcc_3,-48,-64,-3
249,17networks_LH_DorsAttnA_TempOcc_4,-50,-59,-12
250,17networks_LH_DorsAttnA_TempOcc_5,-45,-49,-17
251,17networks_LH_DorsAttnA_TempOcc_6,-43,-40,-21
252,17networks_LH_DorsAttnA_TempOcc_7,-49,-63,10
253,17networks_LH_DorsAttnA_TempOcc_8,-43,-62,-16
254,17networks_LH_SomMotB_1,-38,-19,40
255,17networks_LH_SomMotB_10,-60,-16,17
256,17networks_LH_SomMotB_2,-49,-10,40
257,17networks_LH_SomMotB_3,-51,-14,40
258,17networks_LH_SomMotB_4,-49,-10,30
259,17networks_LH_SomMotB_5,-58,0,30
260,17networks_LH_SomMotB_6,-56,-17,39
261,17networks_LH_SomMotB_7,-61,-8,25
262,17networks_LH_SomMotB_8,-61,-16,28
263,17networks_LH_SomMotB_9,-60,-3,12
264,17networks_LH_SomMotB_IPL,-46,-37,23
265,17networks_LH_SomMotB_Ins_1,-36,-12,13
266,17networks_LH_SomMotB_Ins_2,-34,-25,12
267,17networks_LH_SomMotB_Ins_3,-43,-19,2
268,17networks_LH_SomMotB_ParOper_1,-50,-13,14
269,17networks_LH_SomMotB_ParOper_2,-46,-25,18
270,17networks_LH_SomMotB_ParOper_3,-39,-16,18
271,17networks_LH_SomMotB_ParOper_4,-36,-32,18
272,17networks_LH_SomMotB_PrCv,-50,-3,50
273,17networks_LH_SomMotB_ST_1,-46,-36,13
274,17networks_LH_SomMotB_ST_2,-59,-37,16
275,17networks_LH_SomMotB_ST_3,-43,-29,9
276,17networks_LH_SomMotB_ST_4,-59,-27,10
277,17networks_LH_SomMotB_ST_5,-50,-19,7
278,17networks_LH_SomMotB_ST_6,-63,-16,5
279,17networks_LH_SomMotB_ST_7,-46,-9,-6
280,17networks_LH_SomMotB_ST_8,-56,-6,2
281,17networks_LH_SomMotB_ST_9,-52,5,-6
282,17networks_LH_SomMotA_1,-6,-19,73
283,17networks_LH_SomMotA_10,-7,-38,54
284,17networks_LH_SomMotA_11,-9,-43,64
285,17networks_LH_SomMotA_12,-14,-34,75
286,17networks_LH_SomMotA_13,-5,-7,51
287,17networks_LH_SomMotA_14,-12,-42,75
288,17networks_LH_SomMotA_15,-22,-29,65
289,17networks_LH_SomMotA_16,-10,-17,46
290,17networks_LH_SomMotA_17,-31,-22,66
291,17networks_LH_SomMotA_18,-24,-36,70
292,17networks_LH_SomMotA_19,-10,-7,42
293,17networks_LH_SomMotA_2,-16,-15,74
294,17networks_LH_SomMotA_20,-33,-29,62
295,17networks_LH_SomMotA_21,-39,-17,60
296,17networks_LH_SomMotA_22,-34,-39,62
297,17networks_LH_SomMotA_23,-34,-20,47
298,17networks_LH_SomMotA_24,-43,-22,55
299,17networks_LH_SomMotA_25,-43,-11,52
300,17networks_LH_SomMotA_26,-44,-34,61
301,17networks_LH_SomMotA_27,-48,-27,50
302,17networks_LH_SomMotA_28,-53,-18,51
303,17networks_LH_SomMotA_3,-3,-32,66
304,17networks_LH_SomMotA_4,-4,-24,58
305,17networks_LH_SomMotA_5,-11,-28,71
306,17networks_LH_SomMotA_6,-5,-39,72
307,17networks_LH_SomMotA_7,-20,-24,67
308,17networks_LH_SomMotA_8,-24,-14,67
309,17networks_LH_SomMotA_9,-6,-24,48
310,17networks_LH_SomMotA_FrMed,-8,-9,69
311,17networks_LH_SomMotA_SPL_1,-11,-33,48
312,17networks_LH_VisPeri_ExStr,-10,-89,32
313,17networks_LH_VisPeri_ExStrInf_1,-17,-52,0
314,17networks_LH_VisPeri_ExStrInf_2,-6,-62,4
315,17networks_LH_VisPeri_ExStrInf_3,-13,-42,-5
316,17networks_LH_VisPeri_ExStrInf_4,-7,-74,-5
317,17networks_LH_VisPeri_ExStrInf_5,-13,-60,-5
318,17networks_LH_VisPeri_ExStrInf_6,-21,-48,-7
319,17networks_LH_VisPeri_ExStrInf_7,-30,-49,-7
320,17networks_LH_VisPeri_ExStrSup_1,-12,-82,38
321,17networks_LH_VisPeri_ExStrSup_2,-13,-75,25
322,17networks_LH_VisPeri_ExStrSup_3,-13,-66,15
323,17networks_LH_VisPeri_ExStrSup_4,-3,-77,25
324,17networks_LH_VisPeri_ExStrSup_5,-2,-87,19
325,17networks_LH_VisPeri_Striate_1,-21,-63,6
326,17networks_LH_VisPeri_Striate_2,-3,-79,12
327,17networks_LH_VisPeri_Striate_3,-10,-73,8
328,17networks_LH_VisPeri_Striate_4,-17,-63,2
329,17networks_LH_VisPeri_Striate_5,-5,-87,2
330,17networks_LH_VisCent_ExStrInf_1,-25,-62,-9
331,17networks_LH_VisCent_ExStr_1,-19,-92,21
332,17networks_LH_VisCent_ExStr_10,-46,-79,5
333,17networks_LH_VisCent_ExStr_11,-43,-86,-5
334,17networks_LH_VisCent_ExStr_12,-35,-88,-16
335,17networks_LH_VisCent_ExStr_13,-20,-76,-10
336,17networks_LH_VisCent_ExStr_14,-47,-75,-4
337,17networks_LH_VisCent_ExStr_15,-32,-77,-16
338,17networks_LH_VisCent_ExStr_16,-31,-62,-15
339,17networks_LH_VisCent_ExStr_17,-35,-47,-20
340,17networks_LH_VisCent_ExStr_18,-43,-72,-11
341,17networks_LH_VisCent_ExStr_2,-7,-97,16
342,17networks_LH_VisCent_ExStr_3,-28,-90,17
343,17networks_LH_VisCent_ExStr_4,-15,-102,7
344,17networks_LH_VisCent_ExStr_5,-26,-95,7
345,17networks_LH_VisCent_ExStr_6,-35,-87,9
346,17networks_LH_VisCent_ExStr_7,-19,-99,-11
347,17networks_LH_VisCent_ExStr_8,-33,-92,-2
348,17networks_LH_VisCent_ExStr_9,-17,-87,-15
349,17networks_LH_VisCent_Striate_1,-7,-98,-4
350,17networks_LH_VisCent_Striate_2,-4,-87,-11
351,17networks_RH_SalVentAttnA_IPL_4,63,-32,25
352,17networks_RH_TempPar_ST_1,61,-38,14
353,17networks_RH_TempPar_ST_2,64,-32,7
354,17networks_RH_TempPar_ST_3,61,-24,2
355,17networks_RH_TempPar_ST_4,60,-7,-5
356,17networks_RH_TempPar_Temp_1,49,-42,15
357,17networks_RH_TempPar_Temp_2,57,-49,10
358,17networks_RH_TempPar_Temp_3,59,-42,6
359,17networks_RH_TempPar_Temp_4,49,-34,3
360,17networks_RH_TempPar_Temp_5,58,-16,-3
361,17networks_RH_TempPar_Temp_6,57,2,-10
362,17networks_RH_DorsAttnA_ExStr_6,33,-32,-25
363,17networks_RH_DefaultC_IPL_1,42,-77,34
364,17networks_RH_DefaultC_IPL_2,49,-66,24
365,17networks_RH_DefaultC_PHC_1,19,-35,-13
366,17networks_RH_DefaultC_PHC_2,30,-34,-14
367,17networks_RH_DefaultC_PHC_3,21,-24,-22
368,17networks_RH_DefaultC_PHC_4,33,-26,-22
369,17networks_RH_DefaultC_PHC_5,17,-11,-26
370,17networks_RH_LimbicA_PHC_3,24,-18,-29
371,17networks_RH_DefaultC_RSC_1,13,-56,17
372,17networks_RH_DefaultC_RSC_2,20,-56,13
373,17networks_RH_DefaultC_RSC_3,13,-48,5
374,17networks_RH_ContC_pCun_6,20,-61,24
375,17networks_RH_SalVentAttnA_FrMed_5,6,10,55
376,17networks_RH_ContB_FrMed_2,4,36,48
377,17networks_RH_ContB_IPL_3,57,-51,32
378,17networks_RH_SalVentAttnB_IPL_3,59,-43,29
379,17networks_RH_TempPar_IPL_1,56,-47,21
380,17networks_RH_SalVentAttnA_IPL_5,62,-40,21
381,17networks_RH_DefaultA_IPL_4,48,-51,17
382,17networks_RH_DefaultB_PFCd_1,11,24,60
383,17networks_RH_DefaultB_PFCd_2,13,43,49
384,17networks_RH_DefaultB_PFCd_3,5,48,34
385,17networks_RH_DefaultB_PFCd_4,16,52,36
386,17networks_RH_DefaultB_PFCd_5,8,60,27
387,17networks_RH_DefaultA_PFCd_5,7,51,17
388,17networks_RH_SalVentAttnB_PFCd_3,25,55,27
389,17networks_RH_ContB_PFCl_4,39,17,54
390,17networks_RH_ContB_PFCl_5,42,5,52
391,17networks_RH_ContB_PFCl_6,38,8,41
392,17networks_RH_SalVentAttnB_PFCl_8,51,40,-3
393,17networks_RH_DefaultB_PFCv_1,56,27,16
394,17networks_RH_ContB_PFCv_2,36,36,-12
395,17networks_RH_SalVentAttnB_PFCv_4,32,24,-11
396,17networks_RH_DefaultB_PFCv_2,46,38,-15
397,17networks_RH_DefaultB_PFCv_3,48,32,-6
398,17networks_RH_DefaultB_PFCv_4,42,25,-10
399,17networks_RH_DefaultB_PFCv_5,34,27,-19
400,17networks_RH_DefaultB_PFCv_6,29,20,-15
401,17networks_RH_SalVentAttnB_PFCv_2,57,18,11
402,17networks_RH_TempPar_PFCv,52,28,1
403,17networks_RH_SalVentAttnB_PFCv_3,49,21,7
404,17networks_RH_LimbicA_TempPole_9,42,20,-29
405,17networks_RH_TempPar_TempPole,52,12,-20
406,17networks_RH_DefaultB_Temp_1,63,-34,-2
407,17networks_RH_DefaultA_Temp_1,61,-8,-15
408,17networks_RH_DefaultA_Temp_2,60,-10,-24
409,17networks_RH_DefaultB_Temp_2,61,-22,-7
410,17networks_RH_DefaultB_Temp_3,50,-9,-13
411,17networks_RH_DefaultB_Temp_4,50,0,-20
412,17networks_RH_DefaultB_Temp_5,54,6,-29
413,17networks_RH_TempPar_Temp_7,48,-25,-4
414,17networks_RH_TempPar_Temp_8,49,-18,-10
415,17networks_RH_ContB_Temp_3,65,-26,-15
416,17networks_RH_ContB_Temp_4,60,-23,-25
417,17networks_RH_DefaultA_FPole_1,18,65,13
418,17networks_RH_DefaultA_FPole_2,8,67,0
419,17networks_RH_ContB_FPole_3,21,64,-1
420,17networks_RH_DefaultA_IPL_1,47,-66,40
421,17networks_RH_DefaultA_IPL_2,50,-56,27
422,17networks_RH_DefaultA_IPL_3,50,-59,17
423,17networks_RH_ContB_IPL_2,51,-57,46
424,17networks_RH_DefaultA_PCC_1,3,-17,37
425,17networks_RH_DefaultA_PCC_2,4,-32,36
426,17networks_RH_DefaultA_PCC_3,10,-41,35
427,17networks_RH_DefaultA_PCC_4,9,-54,35
428,17networks_RH_DefaultA_PCC_5,6,-50,26
429,17networks_RH_DefaultA_PCC_6,4,-54,16
430,17networks_RH_DefaultA_PFCd_1,23,25,54
431,17networks_RH_DefaultA_PFCd_2,28,28,44
432,17networks_RH_DefaultA_PFCd_3,23,39,41
433,17networks_RH_DefaultA_PFCd_4,7,57,6
434,17networks_RH_DefaultA_PFCm_1,11,41,21
435,17networks_RH_DefaultA_PFCm_2,6,29,15
436,17networks_RH_DefaultA_PFCm_3,7,41,6
437,17networks_RH_DefaultA_PFCm_4,6,38,-6
438,17networks_RH_DefaultA_PFCm_5,6,54,-10
439,17networks_RH_DefaultA_RSC,7,-46,13
440,17networks_RH_DefaultA_pCun_1,5,-63,28
441,17networks_RH_ContC_pCun_4,8,-49,42
442,17networks_RH_ContC_pCun_5,5,-66,39
443,17networks_RH_ContC_PCC_1,5,-20,29
444,17networks_RH_ContC_PCC_2,7,-37,26
445,17networks_RH_ContC_SPL_1,5,-47,49
446,17networks_RH_ContC_SPL_2,6,-40,43
447,17networks_RH_ContC_SPL_3,7,-71,53
448,17networks_RH_DorsAttnB_SPL_4,5,-53,55
449,17networks_RH_ContC_pCun_1,6,-60,47
450,17networks_RH_ContC_pCun_2,13,-75,44
451,17networks_RH_ContC_pCun_3,14,-66,33
452,17networks_RH_ContB_FPole_1,29,56,9
453,17networks_RH_ContB_FPole_2,30,58,-3
454,17networks_RH_ContB_FrMed_1,6,33,34
455,17networks_RH_ContB_IPL_1,51,-46,50
456,17networks_RH_SalVentAttnB_IPL_2,58,-43,41
457,17networks_RH_ContB_IPS_1,39,-61,45
458,17networks_RH_ContA_IPS_4,41,-49,46
459,17networks_RH_ContB_OFC_1,35,54,-13
460,17networks_RH_ContB_PFCd,30,13,53
461,17networks_RH_ContB_PFCl_1,46,17,41
462,17networks_RH_ContB_PFCl_2,39,30,41
463,17networks_RH_ContB_PFCl_3,43,16,33
464,17networks_RH_SalVentAttnB_PFCl_6,40,52,11
465,17networks_RH_ContB_PFCv_1,42,51,-2
466,17networks_RH_ContB_Temp_1,64,-41,-11
467,17networks_RH_ContA_Cingm,5,0,31
468,17networks_RH_SalVentAttnA_FrOper_2,51,11,12
469,17networks_RH_DorsAttnB_IPL_3,49,-31,46
470,17networks_RH_ContA_IPS_1,33,-43,41
471,17networks_RH_ContA_IPS_2,47,-38,45
472,17networks_RH_ContA_IPS_3,57,-35,50
473,17networks_RH_DorsAttnA_IPS_1,34,-56,52
474,17networks_RH_ContA_PFCd_1,25,5,49
475,17networks_RH_ContA_PFCd_2,22,12,47
476,17networks_RH_SalVentAttnB_PFCd_2,24,9,63
477,17networks_RH_ContA_PFCl_1,36,8,32
478,17networks_RH_ContA_PFCl_2,38,18,26
479,17networks_RH_ContA_PFCl_3,43,30,22
480,17networks_RH_ContA_PFCl_4,43,41,16
481,17networks_RH_ContA_PFCl_5,50,18,24
482,17networks_RH_ContA_PFCl_6,48,31,17
483,17networks_RH_ContA_PFCl_7,50,37,8
484,17networks_RH_ContB_PFCl_7,48,30,31
485,17networks_RH_SalVentAttnB_PFCl_7,44,43,4
486,17networks_RH_ContA_PrCv_1,49,3,40
