ROI Label,ROI Name,R,A,S
1,7networks_LH_Default_FPole_1,-14,66,6
2,7networks_LH_Default_FPole_2,-30,58,2
3,7networks_LH_Default_IPL_1,-42,-72,40
4,7networks_LH_Default_IPL_2,-48,-62,30
5,7networks_LH_Default_IPL_3,-46,-62,20
6,7networks_LH_Default_IPL_4,-50,-54,22
7,7networks_LH_Default_IPL_5,-44,-64,48
8,7networks_LH_Default_IPL_6,-58,-54,32
9,7networks_LH_Default_PCC_1,-4,-36,36
10,7networks_LH_Default_PCC_2,-10,-48,32
11,7networks_LH_Default_PCC_3,-4,-54,22
12,7networks_LH_Default_PCC_4,-2,-16,38
13,7networks_LH_Default_PFCd_1,-12,24,60
14,7networks_LH_Default_PFCd_10,-28,16,54
15,7networks_LH_Default_PFCd_2,-22,18,52
16,7networks_LH_Default_PFCd_3,-20,34,50
17,7networks_LH_Default_PFCd_4,-8,50,42
18,7networks_LH_Default_PFCd_5,-26,30,44
19,7networks_LH_Default_PFCd_6,-20,44,38
20,7networks_LH_Default_PFCd_7,-6,54,18
21,7networks_LH_Default_PFCd_8,-20,58,24
22,7networks_LH_Default_PFCd_9,-6,10,64
23,7networks_LH_Default_PFCl_1,-42,6,48
24,7networks_LH_Default_PFCl_2,-40,16,50
25,7networks_LH_Default_PFCm_1,-2,28,18
26,7networks_LH_Default_PFCm_2,-6,44,6
27,7networks_LH_Default_PFCm_3,-6,56,-8
28,7networks_LH_Default_PFCm_4,-6,34,-10
29,7networks_LH_Default_PFCm_5,-8,34,26
30,7networks_LH_Default_PFCv_1,-48,26,0
31,7networks_LH_Default_PFCv_2,-36,36,-12
32,7networks_LH_Default_PFCv_3,-46,32,-10
33,7networks_LH_Default_PFCv_4,-34,22,-16
34,7networks_LH_Default_PFCv_5,-54,20,12
35,7networks_LH_Default_RSC,-10,-56,12
36,7networks_LH_Default_ST,-62,-30,4
37,7networks_LH_Default_Temp_1,-62,-50,4
38,7networks_LH_Default_Temp_2,-50,-38,2
39,7networks_LH_Default_Temp_3,-62,-34,-4
40,7networks_LH_Default_Temp_4,-52,-22,-6
41,7networks_LH_Default_Temp_5,-52,-2,-14
42,7networks_LH_Default_Temp_6,-62,-16,-16
43,7networks_LH_Default_Temp_7,-56,-2,-28
44,7networks_LH_Default_Temp_8,-60,-44,-14
45,7networks_LH_Default_Temp_9,-58,-32,-24
46,7networks_LH_Default_pCun_1,-8,-48,42
47,7networks_LH_Default_pCun_2,-4,-62,32
48,7networks_LH_Default_pCun_3,-12,-68,30
49,7networks_LH_Cont_Cingm,-4,4,30
50,7networks_LH_Cont_FPole_1,-28,54,14
51,7networks_LH_Cont_FrMed,-4,30,44
52,7networks_LH_Cont_IPL_1,-52,-54,44
53,7networks_LH_Cont_IPS_1,-32,-66,46
54,7networks_LH_Cont_IPS_2,-40,-52,44
55,7networks_LH_Cont_IPS_3,-52,-42,50
56,7networks_LH_Cont_Ins,-34,18,-6
57,7networks_LH_Cont_OFC,-28,52,-14
58,7networks_LH_Cont_PCC,-4,-30,28
59,7networks_LH_Cont_PFCd_1,-28,2,56
60,7networks_LH_Cont_PFCl_1,-36,32,38
61,7networks_LH_Cont_PFCl_2,-44,16,34
62,7networks_LH_Cont_PFCl_3,-36,4,32
63,7networks_LH_Cont_PFCl_4,-44,30,28
64,7networks_LH_Cont_PFCl_5,-36,16,26
65,7networks_LH_Cont_PFCl_6,-38,46,16
