-6974097560.1458415985	  inf
-6901608308.8516101837	1.03941e-02
-6901025997.2746143341	8.43733e-05
-6900402973.0420961380	9.02799e-05
-6899736772.9498767853	9.65451e-05
-6899035744.6472482681	1.01602e-04
-6898309966.4952602386	1.05200e-04
-6897570726.2370595932	1.07163e-04
-6896830093.2380123138	1.07376e-04
-6896100344.8086423874	1.05809e-04
-6895393196.7732801437	1.02543e-04
-6894718916.9989500046	9.77870e-05
-6894085536.9162244797	9.18645e-05
-6893498379.3852367401	8.51683e-05
-6892960027.6047048569	7.80956e-05
-6892470674.8044128418	7.09931e-05
-6892028700.2151679993	6.41243e-05
-6891631290.1454963684	5.76623e-05
-6891274979.0801486969	5.17020e-05
-6890956057.5666561127	4.62790e-05
-6890670844.5534420013	4.13895e-05
-6890415847.4988698959	3.70061e-05
-6890187842.9768829346	3.30901e-05
-6889983905.2284069061	2.95983e-05
-6889801405.2765436172	2.64877e-05
-6889637993.7401733398	2.37179e-05
-6889491577.1558074951	2.12517e-05
-6889360292.1619472504	1.90558e-05
-6889242480.4135293961	1.71005e-05
-6889136665.9277296066	1.53594e-05
-6889041534.0819301605	1.38090e-05
-6888955914.3381814957	1.24284e-05
-6888878763.9744195938	1.11991e-05
-6888809154.9053115845	1.01046e-05
-6888746261.3040943146	9.12982e-06
-6888689349.0282745361	8.26163e-06
-6888637766.1778259277	7.48805e-06
-6888590934.4962301254	6.79840e-06
-6888548341.5377359390	6.18312e-06
-6888509533.7304382324	5.63367e-06
-6888474109.7923774719	5.14247e-06
-6888441714.9031400681	4.70277e-06
-6888412035.2550277710	4.30862e-06
-6888384793.4321603775	3.95473e-06
-6888359744.7692718506	3.63636e-06
-6888336683.0307254791	3.34793e-06
-6888315449.6853237152	3.08251e-06
-6888295878.6094970703	2.84120e-06
-6888277807.7968292236	2.62341e-06
-6888261092.6996259689	2.42660e-06
-6888245604.7511367798	2.24846e-06
-6888231229.8168678284	2.08688e-06
-6888217866.7982635498	1.93998e-06
-6888205428.1055908203	1.80579e-06
-6888193837.4635190964	1.68268e-06
-6888183023.3780012131	1.56995e-06
-6888172920.3930320740	1.46671e-06
-6888163472.3230247498	1.37164e-06
-6888154630.9044504166	1.28357e-06
-6888146349.0886650085	1.20233e-06
-6888138582.6323118210	1.12751e-06
-6888131291.1732988358	1.05855e-06
-6888124438.2709341049	9.94886e-07
-6888117990.8639860153	9.36018e-07
-6888111918.9489994049	8.81506e-07
-6888106195.3165864944	8.30944e-07
-6888100795.1711559296	7.83981e-07
-6888095696.0376710892	7.40281e-07
-6888090877.2943983078	6.99576e-07
-6888086320.2475423813	6.61583e-07
-6888082007.8783502579	6.26062e-07
-6888077924.8158750534	5.92772e-07
-6888074056.9082670212	5.61537e-07
-6888070390.8781671524	5.32229e-07
-6888066914.2696800232	5.04729e-07
-6888063615.4564294815	4.78917e-07
-6888060483.6304149628	4.54674e-07
-6888057508.8442764282	4.31876e-07
-6888054681.8146514893	4.10425e-07
-6888051993.9974193573	3.90214e-07
-6888049437.4891910553	3.71151e-07
-6888047005.2081642151	3.53116e-07
-6888044691.0781269073	3.35963e-07
-6888042489.7168312073	3.19592e-07
-6888040395.5273246765	3.04033e-07
-6888038402.6903104782	2.89318e-07
-6888036505.6252002716	2.75414e-07
-6888034699.0201025009	2.62282e-07
-6888032977.9600296021	2.49862e-07
-6888031337.8450222015	2.38111e-07
-6888029774.3430204391	2.26988e-07
-6888028283.3165626526	2.16466e-07
-6888026860.8318462372	2.06516e-07
-6888025503.1737051010	1.97104e-07
-6888024206.7820968628	1.88209e-07
-6888022968.3610754013	1.79793e-07
-6888021784.7923812866	1.71830e-07
-6888020653.1487865448	1.64292e-07
-6888019570.6773166656	1.57153e-07
-6888018534.8123540878	1.50386e-07
-6888017543.1063280106	1.43976e-07
