ROI Label,ROI Name,R,A,S
1,17networks_LH_DefaultA_FPole_1,-12,68,6
2,17networks_LH_DefaultA_FPole_2,-22,64,12
3,17networks_LH_DefaultA_IPL_1,-38,-74,44
4,17networks_LH_DefaultA_IPL_2,-48,-68,34
5,17networks_LH_DefaultA_IPL_3,-50,-60,38
6,17networks_LH_DefaultA_PCC_1,-4,-54,18
7,17networks_LH_DefaultA_PFCd_1,-20,40,42
8,17networks_LH_DefaultA_PFCm_1,-4,56,-10
9,17networks_LH_DefaultA_PFCm_2,-4,24,-10
10,17networks_LH_DefaultA_PFCm_3,-6,40,-8
11,17networks_LH_DefaultA_PFCm_4,-4,22,-20
12,17networks_LH_DefaultA_PHC_1,-20,-20,-26
13,17networks_LH_DefaultA_Temp_1,-60,-10,-14
14,17networks_LH_DefaultA_Temp_2,-54,-4,-10
15,17networks_LH_DefaultA_Temp_3,-38,-16,-32
16,17networks_LH_DefaultA_TempPole_1,-24,8,-32
17,17networks_LH_DefaultA_TempPole_2,-36,8,-24
18,17networks_LH_DefaultA_pCun_1,-4,-66,24
19,17networks_LH_DefaultA_pCun_2,-6,-56,26
20,17networks_LH_DefaultA_pCun_3,-4,-62,34
21,17networks_LH_DefaultB_FPole_1,-10,64,-14
22,17networks_LH_DefaultB_FPole_2,-20,64,-8
23,17networks_LH_DefaultB_IPL_1,-48,-54,26
24,17networks_LH_DefaultB_IPL_2,-60,-54,28
25,17networks_LH_DefaultB_IPL_3,-46,-64,24
26,17networks_LH_DefaultB_IPL_4,-46,-56,18
27,17networks_LH_DefaultB_PCC_1,-2,-16,36
28,17networks_LH_DefaultB_PCC_2,-4,-42,30
29,17networks_LH_DefaultB_PCC_3,-12,-50,34
30,17networks_LH_DefaultB_PFCd_1,-14,24,62
31,17networks_LH_DefaultB_PFCd_2,-6,38,54
32,17networks_LH_DefaultB_PFCd_3,-14,62,24
33,17networks_LH_DefaultB_PFCd_4,-14,48,44
34,17networks_LH_DefaultB_PFCd_5,-6,58,16
35,17networks_LH_DefaultB_PFCd_6,-4,46,34
36,17networks_LH_DefaultB_PFCl_1,-38,20,50
37,17networks_LH_DefaultB_PFCv_1,-46,32,-10
38,17networks_LH_DefaultB_PFCv_2,-28,16,-16
39,17networks_LH_DefaultB_PFCv_3,-38,24,-14
40,17networks_LH_DefaultB_Temp_1,-62,-34,-4
41,17networks_LH_DefaultB_Temp_2,-50,-34,0
42,17networks_LH_DefaultB_Temp_3,-50,-10,-38
43,17networks_LH_DefaultB_Temp_4,-54,-32,-26
44,17networks_LH_DefaultB_TempPole_1,-54,0,-30
45,17networks_LH_DefaultB_TempPole_2,-44,6,-38
46,17networks_LH_DefaultB_TempPole_3,-40,18,-32
47,17networks_LH_DefaultC_IPL_1,-42,-72,24
48,17networks_LH_DefaultC_IPL_2,-38,-82,32
49,17networks_LH_DefaultC_PFCd_1,-22,24,52
50,17networks_LH_DefaultC_PFCd_2,-26,28,44
51,17networks_LH_DefaultC_PHC_1,-20,-36,-14
52,17networks_LH_DefaultC_PHC_2,-14,-36,-10
53,17networks_LH_DefaultC_PHC_3,-32,-28,-22
54,17networks_LH_DefaultC_PHC_4,-32,-42,-10
55,17networks_LH_DefaultC_RSC_1,-12,-58,16
56,17networks_LH_DefaultC_RSC_2,-16,-64,24
57,17networks_LH_DefaultC_RSC_3,-6,-46,16
58,17networks_LH_DefaultC_RSC_4,-10,-52,8
59,17networks_LH_DefaultC_RSC_5,-12,-46,2
60,17networks_LH_DefaultC_pCun_1,-6,-70,54
61,17networks_LH_DefaultC_pCun_2,-6,-62,50
62,17networks_LH_DefaultC_pCun_3,-2,-68,42
63,17networks_LH_DefaultC_pCun_4,-6,-58,44
64,17networks_LH_DefaultC_pCun_5,-6,-48,44
65,17networks_LH_Language_IFG_1,-54,20,10
66,17networks_LH_Language_IFG_2,-48,28,0
67,17networks_LH_Language_IPL_1,-58,-44,26
68,17networks_LH_Language_PFCd_1,-14,8,66
69,17networks_LH_Language_PFCd_2,-4,14,64
70,17networks_LH_Language_PFCd_3,-22,54,28
71,17networks_LH_Language_PFCl_1,-42,6,48
72,17networks_LH_Language_Temp_1,-52,-44,6
73,17networks_LH_Language_Temp_2,-52,-22,-8
74,17networks_LH_Language_Temp_3,-52,8,-18
75,17networks_LH_ContA_Cingm_1,-4,16,24
76,17networks_LH_ContA_Cingm_2,-4,2,30
77,17networks_LH_ContA_IPS_1,-44,-42,46
78,17networks_LH_ContA_IPS_2,-42,-52,50
79,17networks_LH_ContA_IPS_3,-30,-74,44
80,17networks_LH_ContA_Ins_1,-32,22,-2
81,17networks_LH_ContA_Ins_2,-34,30,0
82,17networks_LH_ContA_OFC_1,-36,36,-12
83,17networks_LH_ContA_PFCd_1,-24,-6,52
84,17networks_LH_ContA_PFCd_2,-30,2,60
85,17networks_LH_ContA_PFCl_1,-38,10,32
86,17networks_LH_ContA_PFCl_2,-46,12,40
87,17networks_LH_ContA_PFCl_3,-48,18,24
88,17networks_LH_ContA_PFCl_4,-44,24,28
89,17networks_LH_ContA_PFCl_5,-46,20,36
90,17networks_LH_ContA_PFCl_6,-46,34,12
91,17networks_LH_ContA_PFCl_7,-38,48,6
92,17networks_LH_ContA_Temp_1,-60,-48,-10
93,17networks_LH_ContB_FPole_1,-28,58,-2
94,17networks_LH_ContB_IPL_1,-56,-50,38
95,17networks_LH_ContB_IPL_2,-50,-54,48
96,17networks_LH_ContB_IPL_3,-52,-46,52
97,17networks_LH_ContB_IPL_4,-44,-64,48
98,17networks_LH_ContB_IPS_1,-30,-60,46
99,17networks_LH_ContB_IPS_2,-38,-62,50
