ROI Index,Label Name,R,A,S
461,17Networks_RH_VisCent_ExStr_11,20,-88,-12
462,17Networks_RH_VisCent_ExStr_12,27,-95,-14
463,17Networks_RH_VisCent_ExStr_13,15,-96,-13
464,17Networks_RH_VisCent_ExStr_14,41,-87,-9
465,17Networks_RH_VisCent_ExStr_15,5,-87,-9
466,17Networks_RH_VisCent_ExStr_16,49,-75,-5
467,17Networks_RH_VisCent_ExStr_17,33,-93,-4
468,17Networks_RH_VisCent_ExStr_18,45,-68,-1
469,17Networks_RH_VisCent_ExStr_19,20,-101,-6
470,17Networks_RH_VisCent_ExStr_20,43,-85,-2
471,17Networks_RH_VisCent_ExStr_21,12,-97,0
472,17Networks_RH_VisCent_ExStr_22,52,-74,2
473,17Networks_RH_VisCent_ExStr_23,25,-99,3
474,17Networks_RH_VisCent_ExStr_24,34,-89,4
475,17Networks_RH_VisCent_ExStr_25,16,-100,13
476,17Networks_RH_VisCent_ExStr_26,45,-78,7
477,17Networks_RH_VisCent_ExStr_27,28,-95,14
478,17Networks_RH_VisCent_ExStr_28,7,-94,16
479,17Networks_RH_VisCent_ExStr_29,37,-84,10
480,17Networks_RH_VisCent_ExStr_30,16,-94,21
481,17Networks_RH_VisCent_ExStr_31,29,-88,18
482,17Networks_RH_VisCent_ExStr_32,21,-87,29
483,17Networks_RH_VisCent_ExStr_33,30,-78,26
484,17Networks_RH_VisPeri_ExStrSup_1,24,-57,-8
485,17Networks_RH_VisPeri_ExStrSup_2,25,-46,-8
486,17Networks_RH_VisPeri_ExStrSup_3,15,-48,-8
487,17Networks_RH_VisPeri_ExStrSup_4,15,-61,-5
488,17Networks_RH_VisPeri_ExStrSup_5,9,-74,-6
489,17Networks_RH_VisPeri_ExStrSup_6,6,-67,1
490,17Networks_RH_VisPeri_ExStrSup_7,16,-40,-5
491,17Networks_RH_VisPeri_ExStrSup_8,14,-55,1
492,17Networks_RH_VisPeri_ExStrSup_9,4,-76,3
493,17Networks_RH_VisPeri_ExStrSup_10,21,-49,0
494,17Networks_RH_VisPeri_ExStrSup_11,11,-62,6
495,17Networks_RH_VisPeri_ExStrSup_12,8,-86,3
496,17Networks_RH_VisPeri_ExStrSup_13,20,-69,6
497,17Networks_RH_VisPeri_ExStrSup_14,23,-58,6
498,17Networks_RH_VisPeri_ExStrSup_15,11,-73,11
499,17Networks_RH_VisPeri_ExStrSup_16,5,-85,11
500,17Networks_RH_VisPeri_ExStrSup_17,20,-61,15
501,17Networks_RH_VisPeri_ExStrSup_18,5,-81,24
502,17Networks_RH_VisPeri_ExStrSup_19,8,-68,20
503,17Networks_RH_VisPeri_ExStrSup_20,17,-71,24
504,17Networks_RH_VisPeri_ExStrSup_21,8,-89,32
505,17Networks_RH_VisPeri_ExStrSup_22,10,-78,33
506,17Networks_RH_VisPeri_ExStrSup_23,19,-86,41
507,17Networks_RH_VisPeri_ExStrSup_24,18,-79,38
508,17Networks_RH_SomMotA_1,56,-16,41
509,17Networks_RH_SomMotA_2,54,-19,50
510,17Networks_RH_SomMotA_3,50,-13,49
511,17Networks_RH_SomMotA_4,11,-9,46
512,17Networks_RH_SomMotA_5,45,-10,49
513,17Networks_RH_SomMotA_6,52,-18,58
514,17Networks_RH_SomMotA_7,49,-27,56
515,17Networks_RH_SomMotA_8,39,-19,47
516,17Networks_RH_SomMotA_9,6,-1,55
517,17Networks_RH_SomMotA_10,7,-15,51
518,17Networks_RH_SomMotA_11,44,-23,58
519,17Networks_RH_SomMotA_12,41,-15,59
520,17Networks_RH_SomMotA_13,40,-33,61
521,17Networks_RH_SomMotA_14,8,-35,53
522,17Networks_RH_SomMotA_15,34,-23,54
523,17Networks_RH_SomMotA_16,4,-20,57
524,17Networks_RH_SomMotA_17,29,-34,64
525,17Networks_RH_SomMotA_18,31,-41,66
526,17Networks_RH_SomMotA_19,34,-28,64
527,17Networks_RH_SomMotA_20,7,-39,61
528,17Networks_RH_SomMotA_21,34,-19,68
529,17Networks_RH_SomMotA_22,28,-12,65
530,17Networks_RH_SomMotA_23,26,-25,57
531,17Networks_RH_SomMotA_24,4,-29,63
532,17Networks_RH_SomMotA_25,24,-28,68
533,17Networks_RH_SomMotA_26,5,-12,70
534,17Networks_RH_SomMotA_27,22,-45,68
535,17Networks_RH_SomMotA_28,23,-34,70
536,17Networks_RH_SomMotA_29,23,-23,70
537,17Networks_RH_SomMotA_30,20,-12,70
538,17Networks_RH_SomMotA_31,10,-40,71
539,17Networks_RH_SomMotA_32,18,-27,63
540,17Networks_RH_SomMotA_33,16,-45,77
541,17Networks_RH_SomMotA_34,12,-11,71
542,17Networks_RH_SomMotA_35,4,-31,72
543,17Networks_RH_SomMotA_36,7,-21,75
544,17Networks_RH_SomMotA_37,14,-17,76
545,17Networks_RH_SomMotA_38,19,-35,77
546,17Networks_RH_SomMotA_39,15,-31,72
547,17Networks_RH_SomMotA_40,13,-26,72
548,17Networks_RH_SomMotA_41,9,-33,77
549,17Networks_RH_SomMotB_S2_1,51,11,-9
550,17Networks_RH_SomMotB_S2_2,55,1,-3
551,17Networks_RH_SomMotB_S2_3,47,-8,-7
552,17Networks_RH_SomMotB_S2_4,57,-10,4
553,17Networks_RH_SomMotB_S2_5,44,-17,0
554,17Networks_RH_SomMotB_S2_6,37,-17,7
555,17Networks_RH_SomMotB_S2_7,40,-21,6
556,17Networks_RH_SomMotB_S2_8,37,-9,12
557,17Networks_RH_SomMotB_S2_9,48,-21,9
558,17Networks_RH_SomMotB_S2_10,35,-22,12
559,17Networks_RH_SomMotB_S2_11,61,-23,10
560,17Networks_RH_SomMotB_S2_12,41,-1,15
561,17Networks_RH_SomMotB_S2_13,37,-11,18
562,17Networks_RH_SomMotB_S2_14,35,-20,18
563,17Networks_RH_SomMotB_S2_15,41,-29,13
564,17Networks_RH_SomMotB_S2_16,43,-12,17
565,17Networks_RH_SomMotB_S2_17,67,-30,14
566,17Networks_RH_SomMotB_S2_18,50,-9,12
567,17Networks_RH_SomMotB_S2_19,40,-27,20
568,17Networks_RH_SomMotB_S2_20,50,-32,18
569,17Networks_RH_SomMotB_S2_21,59,-1,11
570,17Networks_RH_SomMotB_S2_22,49,-20,18
571,17Networks_RH_SomMotB_S2_23,57,-13,16
572,17Networks_RH_SomMotB_S2_24,66,-10,15
573,17Networks_RH_SomMotB_S2_25,62,2,17
574,17Networks_RH_SomMotB_S2_26,64,-5,23
575,17Networks_RH_SomMotB_S2_27,64,-12,26
576,17Networks_RH_SomMotB_S2_28,60,2,26
577,17Networks_RH_SomMotB_S2_29,62,-11,35
578,17Networks_RH_SomMotB_S2_30,55,-8,34
579,17Networks_RH_SomMotB_S2_31,53,-5,37
580,17Networks_RH_SomMotB_S2_32,59,-11,46
581,17Networks_RH_SomMotB_S2_33,42,-16,39
582,17Networks_RH_DorsAttnA_SPL_1,49,-37,-22
583,17Networks_RH_DorsAttnA_SPL_2,46,-45,-19
584,17Networks_RH_DorsAttnA_SPL_3,55,-48,-20
585,17Networks_RH_DorsAttnA_SPL_4,46,-58,-16
586,17Networks_RH_DorsAttnA_SPL_5,50,-59,-11
587,17Networks_RH_DorsAttnA_SPL_6,57,-56,-10
588,17Networks_RH_DorsAttnA_SPL_7,49,-63,-5
589,17Networks_RH_DorsAttnA_SPL_8,51,-58,-1
590,17Networks_RH_DorsAttnA_SPL_9,47,-61,5
591,17Networks_RH_DorsAttnA_SPL_10,50,-67,8
592,17Networks_RH_DorsAttnA_SPL_11,52,-59,12
593,17Networks_RH_DorsAttnA_SPL_12,47,-63,16
594,17Networks_RH_DorsAttnA_SPL_13,46,-72,15
595,17Networks_RH_DorsAttnA_SPL_14,49,-57,19
596,17Networks_RH_DorsAttnA_SPL_15,43,-81,18
597,17Networks_RH_DorsAttnA_SPL_16,36,-80,25
598,17Networks_RH_DorsAttnA_SPL_17,37,-75,36
599,17Networks_RH_DorsAttnA_SPL_18,31,-66,33
600,17Networks_RH_DorsAttnA_SPL_19,29,-78,41
601,17Networks_RH_DorsAttnA_SPL_20,21,-80,49
602,17Networks_RH_DorsAttnA_SPL_21,23,-69,48
603,17Networks_RH_DorsAttnA_SPL_22,28,-64,52
604,17Networks_RH_DorsAttnA_SPL_23,16,-75,52
605,17Networks_RH_DorsAttnA_SPL_24,34,-57,55
606,17Networks_RH_DorsAttnA_SPL_25,33,-47,49
607,17Networks_RH_DorsAttnA_SPL_26,19,-68,57
608,17Networks_RH_DorsAttnA_SPL_27,10,-71,56
609,17Networks_RH_DorsAttnA_SPL_28,28,-56,60
610,17Networks_RH_DorsAttnA_SPL_29,22,-62,62
611,17Networks_RH_DorsAttnA_SPL_30,14,-64,66
612,17Networks_RH_DorsAttnB_TempOcc_1,58,-58,4
613,17Networks_RH_DorsAttnB_PostC_1,59,-17,31
614,17Networks_RH_DorsAttnB_PostC_2,57,-22,43
615,17Networks_RH_DorsAttnB_PostC_3,56,-28,53
616,17Networks_RH_DorsAttnB_PostC_4,49,-21,40
617,17Networks_RH_DorsAttnB_PostC_5,45,-29,44
618,17Networks_RH_DorsAttnB_PostC_6,41,-36,53
619,17Networks_RH_DorsAttnB_PostC_7,35,-33,47
620,17Networks_RH_DorsAttnB_PostC_8,40,-41,58
621,17Networks_RH_DorsAttnB_PostC_9,6,-52,55
622,17Networks_RH_DorsAttnB_PostC_10,33,-39,57
623,17Networks_RH_DorsAttnB_PostC_11,38,-48,62
624,17Networks_RH_DorsAttnB_PostC_12,8,-60,61
625,17Networks_RH_DorsAttnB_PostC_13,30,-49,69
626,17Networks_RH_DorsAttnB_PostC_14,22,-55,70
627,17Networks_RH_DorsAttnB_PostC_15,8,-48,69
628,17Networks_RH_DorsAttnB_PostC_16,14,-53,69
629,17Networks_RH_DorsAttnB_FEF_1,41,-3,50
630,17Networks_RH_DorsAttnB_FEF_2,30,-2,50
631,17Networks_RH_DorsAttnB_FEF_3,41,-5,61
632,17Networks_RH_DorsAttnB_FEF_4,33,-8,59
633,17Networks_RH_DorsAttnB_FEF_5,26,-7,53
634,17Networks_RH_DorsAttnB_FEF_6,25,-3,63
635,17Networks_RH_DorsAttnB_PrCv_1,57,10,27
636,17Networks_RH_DorsAttnB_PrCv_2,53,5,37
637,17Networks_RH_SalVentAttnA_ParOper_1,62,-32,22
638,17Networks_RH_SalVentAttnA_ParOper_2,50,-29,26
639,17Networks_RH_SalVentAttnA_ParOper_3,61,-22,22
640,17Networks_RH_SalVentAttnA_ParOper_4,57,-28,33
641,17Networks_RH_SalVentAttnA_ParOper_5,64,-30,34
642,17Networks_RH_SalVentAttnA_ParOper_6,64,-24,40
643,17Networks_RH_SalVentAttnA_PrC_1,53,0,47
644,17Networks_RH_SalVentAttnA_Ins_1,38,7,-15
645,17Networks_RH_SalVentAttnA_Ins_2,46,7,-15
646,17Networks_RH_SalVentAttnA_Ins_3,40,2,-11
647,17Networks_RH_SalVentAttnA_Ins_4,41,-7,-8
648,17Networks_RH_SalVentAttnA_Ins_5,40,9,-2
649,17Networks_RH_SalVentAttnA_Ins_6,40,-12,0
650,17Networks_RH_SalVentAttnA_Ins_7,38,1,6
651,17Networks_RH_SalVentAttnA_Ins_8,35,16,10
652,17Networks_RH_SalVentAttnA_Ins_9,36,5,12
653,17Networks_RH_SalVentAttnA_Ins_10,42,10,7
654,17Networks_RH_SalVentAttnA_Ins_11,49,9,0
655,17Networks_RH_SalVentAttnA_Ins_12,46,-2,8
656,17Networks_RH_SalVentAttnA_Ins_13,56,3,5
657,17Networks_RH_SalVentAttnA_Ins_14,54,10,12
658,17Networks_RH_SalVentAttnA_Ins_15,61,9,16
659,17Networks_RH_SalVentAttnA_FrMed_1,4,8,35
660,17Networks_RH_SalVentAttnA_FrMed_2,4,-12,37
661,17Networks_RH_SalVentAttnA_FrMed_3,9,14,39
662,17Networks_RH_SalVentAttnA_FrMed_4,7,-2,41
663,17Networks_RH_SalVentAttnA_FrMed_5,9,-27,41
664,17Networks_RH_SalVentAttnA_FrMed_6,10,-14,40
665,17Networks_RH_SalVentAttnA_FrMed_7,10,-37,44
666,17Networks_RH_SalVentAttnA_FrMed_8,7,16,49
667,17Networks_RH_SalVentAttnA_FrMed_9,8,5,48
668,17Networks_RH_SalVentAttnA_FrMed_10,15,-29,40
669,17Networks_RH_SalVentAttnA_FrMed_11,13,-20,43
670,17Networks_RH_SalVentAttnA_FrMed_12,10,-41,48
671,17Networks_RH_SalVentAttnA_FrMed_13,16,-35,47
672,17Networks_RH_SalVentAttnA_FrMed_14,6,-44,53
673,17Networks_RH_SalVentAttnA_FrMed_15,10,-27,48
674,17Networks_RH_SalVentAttnA_FrMed_16,5,10,58
675,17Networks_RH_SalVentAttnA_FrMed_17,14,-41,54
676,17Networks_RH_SalVentAttnA_FrMed_18,12,-46,60
677,17Networks_RH_SalVentAttnA_FrMed_19,6,-1,66
678,17Networks_RH_SalVentAttnA_FrMed_20,19,-3,70
679,17Networks_RH_SalVentAttnA_FrMed_21,12,-3,72
680,17Networks_RH_SalVentAttnB_IPL_1,65,-39,26
681,17Networks_RH_SalVentAttnB_IPL_2,60,-40,36
682,17Networks_RH_SalVentAttnB_IPL_3,62,-34,45
683,17Networks_RH_SalVentAttnB_PFCd_1,5,19,60
684,17Networks_RH_SalVentAttnB_PFCd_2,7,12,68
685,17Networks_RH_SalVentAttnB_PFCd_3,24,8,65
686,17Networks_RH_SalVentAttnB_PFCd_4,15,7,69
687,17Networks_RH_SalVentAttnB_PFCl_1,49,42,1
688,17Networks_RH_SalVentAttnB_PFCl_2,41,50,7
689,17Networks_RH_SalVentAttnB_PFCl_3,43,45,18
690,17Networks_RH_SalVentAttnB_PFCl_4,32,48,21
691,17Networks_RH_SalVentAttnB_PFCl_5,25,56,25
692,17Networks_RH_SalVentAttnB_PFCl_6,38,41,29
693,17Networks_RH_SalVentAttnB_PFCl_7,28,45,32
694,17Networks_RH_SalVentAttnB_PFCl_8,33,39,40
695,17Networks_RH_SalVentAttnB_PFCv_1,33,19,-10
696,17Networks_RH_SalVentAttnB_PFCv_2,41,24,-12
697,17Networks_RH_SalVentAttnB_PFCv_3,34,23,-3
698,17Networks_RH_SalVentAttnB_PFCv_4,34,29,0
699,17Networks_RH_SalVentAttnB_PFCv_5,32,20,5
700,17Networks_RH_SalVentAttnB_PFCv_6,48,31,-4
701,17Networks_RH_SalVentAttnB_PFCv_7,39,25,6
702,17Networks_RH_SalVentAttnB_PFCv_8,47,24,2
703,17Networks_RH_SalVentAttnB_PFCv_9,45,17,3
704,17Networks_RH_SalVentAttnB_PFCv_10,55,16,12
705,17Networks_RH_SalVentAttnB_PFCmp_1,5,21,21
706,17Networks_RH_SalVentAttnB_PFCmp_2,8,35,20
707,17Networks_RH_SalVentAttnB_PFCmp_3,5,22,28
708,17Networks_RH_SalVentAttnB_PFCmp_4,11,27,28
709,17Networks_RH_SalVentAttnB_PFCmp_5,9,25,37
710,17Networks_RH_Limbic_OFC_1,21,14,-22
711,17Networks_RH_Limbic_OFC_2,14,16,-17
712,17Networks_RH_Limbic_OFC_3,15,27,-24
713,17Networks_RH_Limbic_OFC_4,10,28,-20
714,17Networks_RH_Limbic_OFC_5,10,42,-23
715,17Networks_RH_Limbic_OFC_6,23,28,-19
716,17Networks_RH_Limbic_OFC_7,17,47,-19
717,17Networks_RH_Limbic_OFC_8,5,20,-20
718,17Networks_RH_Limbic_OFC_9,25,40,-16
719,17Networks_RH_Limbic_OFC_10,3,41,-25
720,17Networks_RH_Limbic_OFC_11,7,57,-21
721,17Networks_RH_Limbic_OFC_12,20,62,-14
722,17Networks_RH_Limbic_OFC_13,4,25,-11
723,17Networks_RH_Limbic_OFC_14,12,66,-7
724,17Networks_RH_Limbic_TempPole_1,36,0,-45
725,17Networks_RH_Limbic_TempPole_2,24,6,-43
726,17Networks_RH_Limbic_TempPole_3,33,14,-40
727,17Networks_RH_Limbic_TempPole_4,40,-10,-35
728,17Networks_RH_Limbic_TempPole_5,29,-7,-36
729,17Networks_RH_Limbic_TempPole_6,51,-7,-38
730,17Networks_RH_Limbic_TempPole_7,20,0,-32
731,17Networks_RH_Limbic_TempPole_8,23,5,-29
732,17Networks_RH_Limbic_TempPole_9,35,-17,-31
733,17Networks_RH_Limbic_TempPole_10,52,-21,-30
734,17Networks_RH_Limbic_TempPole_11,42,-22,-25
735,17Networks_RH_Limbic_TempPole_12,31,14,-31
736,17Networks_RH_Limbic_TempPole_13,40,22,-31
737,17Networks_RH_Limbic_TempPole_14,22,-14,-30
738,17Networks_RH_Limbic_TempPole_15,45,-31,-23
739,17Networks_RH_Limbic_TempPole_16,39,11,-24
740,17Networks_RH_Limbic_TempPole_17,43,12,-21
741,17Networks_RH_ContA_Temp_1,62,-44,-14
742,17Networks_RH_ContA_Temp_2,60,-52,-5
743,17Networks_RH_ContA_Temp_3,64,-50,2
744,17Networks_RH_ContA_IPS_1,56,-38,47
745,17Networks_RH_ContA_IPS_2,52,-34,50
746,17Networks_RH_ContA_IPS_3,33,-68,46
747,17Networks_RH_ContA_IPS_4,46,-46,47
748,17Networks_RH_ContA_IPS_5,46,-38,50
749,17Networks_RH_ContA_IPS_6,38,-61,47
750,17Networks_RH_ContA_IPS_7,40,-52,43
751,17Networks_RH_ContA_IPS_8,38,-42,43
752,17Networks_RH_ContA_PFCd_1,30,11,53
753,17Networks_RH_ContA_PFCd_2,24,7,55
754,17Networks_RH_ContA_PFCl_1,45,39,10
755,17Networks_RH_ContA_PFCl_2,52,29,18
756,17Networks_RH_ContA_PFCl_3,50,18,22
757,17Networks_RH_ContA_PFCl_4,44,33,19
758,17Networks_RH_ContA_PFCl_5,48,10,21
759,17Networks_RH_ContA_PFCl_6,46,25,26
760,17Networks_RH_ContA_PFCl_7,41,17,28
761,17Networks_RH_ContA_PFCl_8,43,6,29
762,17Networks_RH_ContA_PFCl_9,38,10,35
763,17Networks_RH_ContA_Cinga_1,6,10,27
764,17Networks_RH_ContA_Cinga_2,5,-2,31
765,17Networks_RH_ContB_Temp_1,60,-26,-24
766,17Networks_RH_ContB_Temp_2,65,-24,-16
767,17Networks_RH_ContB_Temp_3,60,-38,-20
768,17Networks_RH_ContB_Temp_4,65,-33,-13
769,17Networks_RH_ContB_Temp_5,66,-41,-6
770,17Networks_RH_ContB_IPL_1,55,-43,30
771,17Networks_RH_ContB_IPL_2,55,-49,32
772,17Networks_RH_ContB_IPL_3,60,-45,41
773,17Networks_RH_ContB_IPL_4,50,-58,45
774,17Networks_RH_ContB_IPL_5,55,-51,47
775,17Networks_RH_ContB_IPL_6,37,-73,47
776,17Networks_RH_ContB_IPL_7,52,-43,49
777,17Networks_RH_ContB_IPL_8,44,-62,53
778,17Networks_RH_ContB_IPL_9,45,-52,54
779,17Networks_RH_ContB_PFCld_1,46,34,28
780,17Networks_RH_ContB_PFCld_2,51,24,33
781,17Networks_RH_ContB_PFCld_3,41,31,37
782,17Networks_RH_ContB_PFCld_4,44,19,44
783,17Networks_RH_ContB_PFCld_5,35,32,45
784,17Networks_RH_ContB_PFCld_6,45,6,47
785,17Networks_RH_ContB_PFCld_7,31,24,51
786,17Networks_RH_ContB_PFCld_8,39,10,57
787,17Networks_RH_ContB_PFCld_9,23,19,61
788,17Networks_RH_ContB_PFClv_1,26,51,-14
789,17Networks_RH_ContB_PFClv_2,36,37,-13
790,17Networks_RH_ContB_PFClv_3,36,55,-12
791,17Networks_RH_ContB_PFClv_4,44,46,-14
792,17Networks_RH_ContB_PFClv_5,30,59,-4
793,17Networks_RH_ContB_PFClv_6,42,51,-3
794,17Networks_RH_ContB_PFClv_7,23,62,1
795,17Networks_RH_ContB_PFClv_8,33,56,9
796,17Networks_RH_ContB_PFClv_9,25,58,13
797,17Networks_RH_ContB_PFCmp_1,7,35,32
798,17Networks_RH_ContB_PFCmp_2,5,28,47
799,17Networks_RH_ContC_pCun_1,12,-64,26
800,17Networks_RH_ContC_pCun_2,15,-66,33
801,17Networks_RH_ContC_pCun_3,14,-74,43
802,17Networks_RH_ContC_pCun_4,6,-64,43
803,17Networks_RH_ContC_pCun_5,8,-48,44
804,17Networks_RH_ContC_pCun_6,6,-75,47
805,17Networks_RH_ContC_pCun_7,6,-54,46
806,17Networks_RH_ContC_pCun_8,5,-66,52
807,17Networks_RH_ContC_Cingp_1,7,-42,23
808,17Networks_RH_ContC_Cingp_2,7,-33,27
809,17Networks_RH_ContC_Cingp_3,5,-18,30
810,17Networks_RH_ContC_Cingp_4,4,-31,30
811,17Networks_RH_DefaultA_Temp_1,65,-11,-17
812,17Networks_RH_DefaultA_Temp_2,57,-2,-19
813,17Networks_RH_DefaultA_IPL_1,48,-51,19
814,17Networks_RH_DefaultA_IPL_2,56,-48,22
815,17Networks_RH_DefaultA_IPL_3,44,-56,28
816,17Networks_RH_DefaultA_IPL_4,54,-54,25
817,17Networks_RH_DefaultA_IPL_5,50,-61,34
818,17Networks_RH_DefaultA_IPL_6,57,-55,34
819,17Networks_RH_DefaultA_IPL_7,47,-67,42
820,17Networks_RH_DefaultA_PFCd_1,22,39,35
821,17Networks_RH_DefaultA_PFCd_2,29,30,39
822,17Networks_RH_DefaultA_PFCd_3,24,40,45
823,17Networks_RH_DefaultA_PFCd_4,23,24,47
824,17Networks_RH_DefaultA_PFCd_5,19,34,54
825,17Networks_RH_DefaultA_PCC_1,7,-46,14
826,17Networks_RH_DefaultA_PCC_2,5,-52,18
827,17Networks_RH_DefaultA_PCC_3,4,-59,25
828,17Networks_RH_DefaultA_PCC_4,6,-48,26
829,17Networks_RH_DefaultA_PCC_5,6,-42,31
830,17Networks_RH_DefaultA_PCC_6,11,-52,30
831,17Networks_RH_DefaultA_PCC_7,5,-64,33
832,17Networks_RH_DefaultA_PCC_8,5,-34,36
833,17Networks_RH_DefaultA_PCC_9,4,-25,38
834,17Networks_RH_DefaultA_PCC_10,10,-43,38
835,17Networks_RH_DefaultA_PCC_11,8,-55,37
836,17Networks_RH_DefaultA_PFCm_1,5,41,-13
837,17Networks_RH_DefaultA_PFCm_2,6,56,-10
838,17Networks_RH_DefaultA_PFCm_3,5,34,-6
839,17Networks_RH_DefaultA_PFCm_4,8,50,-3
840,17Networks_RH_DefaultA_PFCm_5,7,65,3
841,17Networks_RH_DefaultA_PFCm_6,7,41,1
842,17Networks_RH_DefaultA_PFCm_7,18,67,11
843,17Networks_RH_DefaultA_PFCm_8,7,54,10
844,17Networks_RH_DefaultA_PFCm_9,9,43,10
845,17Networks_RH_DefaultA_PFCm_10,6,32,12
846,17Networks_RH_DefaultA_PFCm_11,7,65,16
847,17Networks_RH_DefaultA_PFCm_12,7,45,22
848,17Networks_RH_DefaultB_Temp_1,55,-12,-14
849,17Networks_RH_DefaultB_Temp_2,63,-19,-10
850,17Networks_RH_DefaultB_Temp_3,64,-28,-5
851,17Networks_RH_DefaultB_Temp_4,63,-39,1
852,17Networks_RH_DefaultB_AntTemp_1,46,9,-37
853,17Networks_RH_DefaultB_AntTemp_2,58,-5,-27
854,17Networks_RH_DefaultB_AntTemp_3,52,9,-27
855,17Networks_RH_DefaultB_PFCd_1,15,62,23
856,17Networks_RH_DefaultB_PFCd_2,5,57,27
857,17Networks_RH_DefaultB_PFCd_3,17,52,36
858,17Networks_RH_DefaultB_PFCd_4,9,57,39
859,17Networks_RH_DefaultB_PFCd_5,5,45,40
860,17Networks_RH_DefaultB_PFCd_6,12,46,48
861,17Networks_RH_DefaultB_PFCd_7,8,34,57
862,17Networks_RH_DefaultB_PFCd_8,12,22,62
863,17Networks_RH_DefaultB_PFCv_1,29,19,-20
864,17Networks_RH_DefaultB_PFCv_2,37,26,-18
865,17Networks_RH_DefaultB_PFCv_3,46,30,-12
866,17Networks_RH_DefaultB_PFCv_4,51,40,-8
867,17Networks_RH_DefaultB_PFCv_5,55,31,4
868,17Networks_RH_DefaultB_PFCv_6,55,22,8
869,17Networks_RH_DefaultC_IPL_1,50,-63,23
870,17Networks_RH_DefaultC_IPL_2,48,-70,27
871,17Networks_RH_DefaultC_IPL_3,43,-78,34
872,17Networks_RH_DefaultC_Rsp_1,13,-45,3
873,17Networks_RH_DefaultC_Rsp_2,10,-51,9
874,17Networks_RH_DefaultC_Rsp_3,13,-56,18
875,17Networks_RH_DefaultC_Rsp_4,21,-61,23
876,17Networks_RH_DefaultC_PHC_1,32,-36,-23
877,17Networks_RH_DefaultC_PHC_2,33,-25,-22
878,17Networks_RH_DefaultC_PHC_3,22,-23,-23
879,17Networks_RH_DefaultC_PHC_4,33,-39,-13
880,17Networks_RH_DefaultC_PHC_5,23,-32,-15
881,17Networks_RH_DefaultC_PHC_6,17,-35,-12
882,17Networks_RH_TempPar_1,49,18,-23
883,17Networks_RH_TempPar_2,53,10,-18
884,17Networks_RH_TempPar_3,54,3,-14
885,17Networks_RH_TempPar_4,55,-6,-9
886,17Networks_RH_TempPar_5,49,-20,-8
887,17Networks_RH_TempPar_6,51,-31,-4
888,17Networks_RH_TempPar_7,61,-13,-4
889,17Networks_RH_TempPar_8,52,-29,2
890,17Networks_RH_TempPar_9,63,-21,1
891,17Networks_RH_TempPar_10,50,-38,4
892,17Networks_RH_TempPar_11,60,-46,6
893,17Networks_RH_TempPar_12,52,-43,12
894,17Networks_RH_TempPar_13,64,-32,6
895,17Networks_RH_TempPar_14,55,-54,11
896,17Networks_RH_TempPar_15,54,-38,12
897,17Networks_RH_TempPar_16,57,-48,13
898,17Networks_RH_TempPar_17,63,-38,15
899,17Networks_RH_TempPar_18,51,-44,20
900,17Networks_RH_TempPar_19,56,-40,21
