ROI Label,ROI Name,R,A,S
59,17networks_RH_DefaultC_ParOcc_1,50,-62,16
60,17networks_RH_DefaultC_RSC_1,12,-54,14
61,17networks_RH_DefaultC_pCun_1,9,-66,43
62,17networks_RH_Language_IFG_1,51,28,0
63,17networks_RH_Language_Temp_1,57,-26,-2
64,17networks_RH_ContA_IPS_1,38,-45,49
65,17networks_RH_ContA_PFCl_1,45,39,15
66,17networks_RH_ContB_FPole_1,30,58,-3
67,17networks_RH_ContB_IPL_1,45,-63,46
68,17networks_RH_ContB_PFCl_1,43,16,45
69,17networks_RH_ContB_Temp_1,62,-23,-19
70,17networks_RH_ContC_Cingp_1,5,-27,33
71,17networks_RH_ContC_OFC_1,12,35,-20
72,17networks_RH_ContC_PFCmp_1,6,28,30
73,17networks_RH_ContC_PFCv_1,35,26,-15
74,17networks_RH_SalVenAttnA_FrMed_1,7,6,52
75,17networks_RH_SalVenAttnA_IPL_1,61,-26,27
76,17networks_RH_SalVenAttnA_SPL_1,11,-31,45
77,17networks_RH_SalVenAttnB_IPL_1,57,-39,44
78,17networks_RH_SalVenAttnB_Ins_1,40,8,1
79,17networks_RH_SalVenAttnB_PFCl_1,49,10,27
80,17networks_RH_SalVenAttnB_PFCl_2,32,46,29
81,17networks_RH_SalVenAttnB_Temp_1,58,-42,13
82,17networks_RH_DorsAttnA_SPL_1,27,-67,51
83,17networks_RH_DorsAttnB_PostC_1,50,-24,42
84,17networks_RH_DorsAttnB_PrCd_1,28,-3,59
85,17networks_RH_DorsAttnB_SPL_1,14,-52,66
86,17networks_RH_Aud_ST_1,53,-16,7
87,17networks_RH_SomMotA_1,41,-22,60
88,17networks_RH_SomMotA_2,30,-37,64
89,17networks_RH_SomMotA_3,6,-26,70
90,17networks_RH_SomMotB_Ins_1,40,-15,15
91,17networks_RH_SomMotB_1,47,-11,48
92,17networks_RH_SomMotB_2,58,-5,31
93,17networks_RH_SomMotB_3,57,-4,11
94,17networks_RH_VisualA_ExStr_1,36,-82,16
95,17networks_RH_VisualA_ExStr_2,49,-60,-11
96,17networks_RH_VisualA_ExStr_3,27,-66,-12
97,17networks_RH_VisualB_ExStrSup_1,13,-86,29
98,17networks_RH_VisualB_Striate_1,8,-76,5
99,17networks_RH_VisualB_Striate_2,17,-57,5
100,17networks_RH_VisualC_ExStr_1,22,-96,-5
