ROI Label,ROI Name,R,A,S
40,17networks_LH_DefaultB_IPL_2,-61,-54,26
41,17networks_LH_DefaultB_IPL_3,-55,-58,33
42,17networks_LH_DefaultB_IPL_4,-59,-51,34
43,17networks_LH_DefaultB_IPL_5,-45,-65,23
44,17networks_LH_DefaultB_IPL_6,-47,-58,18
45,17networks_LH_DefaultB_IPL_7,-47,-51,20
46,17networks_LH_DefaultB_IPL_8,-44,-56,26
47,17networks_LH_DefaultB_PCC_1,-2,-15,37
48,17networks_LH_DefaultB_PCC_2,-5,-46,30
49,17networks_LH_DefaultB_PCC_3,-3,-39,31
50,17networks_LH_DefaultB_PCC_4,-12,-49,31
51,17networks_LH_DefaultB_PCC_5,-9,-41,35
52,17networks_LH_DefaultB_PFCd_1,-5,25,61
53,17networks_LH_DefaultB_PFCd_2,-14,27,59
54,17networks_LH_DefaultB_PFCd_3,-15,15,65
55,17networks_LH_DefaultB_PFCd_4,-7,42,52
56,17networks_LH_DefaultB_PFCd_5,-16,60,26
57,17networks_LH_DefaultB_PFCd_6,-12,51,41
58,17networks_LH_DefaultB_PFCd_7,-5,50,21
59,17networks_LH_DefaultB_PFCd_8,-5,61,27
60,17networks_LH_DefaultB_PFCd_9,-3,49,38
61,17networks_LH_DefaultB_PFCl_1,-47,13,41
62,17networks_LH_DefaultB_PFCl_2,-39,24,46
63,17networks_LH_DefaultB_PFCl_3,-38,13,56
64,17networks_LH_DefaultB_PFCv_1,-46,31,-11
65,17networks_LH_DefaultB_PFCv_2,-28,17,-16
66,17networks_LH_DefaultB_PFCv_3,-37,24,-15
67,17networks_LH_DefaultB_Temp_1,-65,-25,-9
68,17networks_LH_DefaultB_Temp_2,-66,-37,-6
69,17networks_LH_DefaultB_Temp_3,-57,-31,-5
70,17networks_LH_DefaultB_Temp_4,-63,-42,1
71,17networks_LH_DefaultB_Temp_5,-49,-34,-2
72,17networks_LH_DefaultB_Temp_6,-51,-14,-37
73,17networks_LH_DefaultB_Temp_7,-53,-31,-27
74,17networks_LH_DefaultB_Temp_8,-59,-22,-26
75,17networks_LH_DefaultB_TempPole_1,-52,-5,-32
76,17networks_LH_DefaultB_TempPole_2,-55,4,-26
77,17networks_LH_DefaultB_TempPole_3,-37,17,-34
78,17networks_LH_DefaultB_TempPole_4,-46,7,-37
79,17networks_LH_DefaultB_TempPole_5,-48,15,-25
80,17networks_LH_DefaultC_IPL_1,-42,-71,23
81,17networks_LH_DefaultC_IPL_2,-43,-78,28
82,17networks_LH_DefaultC_IPL_3,-35,-85,34
83,17networks_LH_DefaultC_PFCd_1,-24,13,52
84,17networks_LH_DefaultC_PFCd_2,-22,21,59
85,17networks_LH_DefaultC_PFCd_3,-22,19,47
86,17networks_LH_DefaultC_PFCd_4,-25,27,44
87,17networks_LH_DefaultC_PHC_1,-21,-36,-14
88,17networks_LH_DefaultC_PHC_2,-16,-38,-11
89,17networks_LH_DefaultC_PHC_3,-31,-23,-26
90,17networks_LH_DefaultC_PHC_4,-31,-32,-18
91,17networks_LH_DefaultC_PHC_5,-31,-43,-9
92,17networks_LH_DefaultC_RSC_1,-16,-58,8
93,17networks_LH_DefaultC_RSC_2,-19,-60,16
94,17networks_LH_DefaultC_RSC_3,-11,-59,17
95,17networks_LH_DefaultC_RSC_4,-15,-63,22
96,17networks_LH_DefaultC_RSC_5,-6,-47,15
97,17networks_LH_DefaultC_RSC_6,-7,-46,9
98,17networks_LH_DefaultC_RSC_7,-9,-54,9
99,17networks_LH_DefaultC_RSC_8,-11,-45,2
100,17networks_LH_DefaultC_RSC_9,-14,-51,4
101,17networks_LH_DefaultC_pCun_1,-5,-59,48
102,17networks_LH_DefaultC_pCun_2,-4,-66,52
103,17networks_LH_DefaultC_pCun_3,-3,-68,45
104,17networks_LH_DefaultC_pCun_4,-2,-70,36
105,17networks_LH_DefaultC_pCun_5,-5,-62,39
106,17networks_LH_DefaultC_pCun_6,-12,-48,37
107,17networks_LH_DefaultC_pCun_7,-7,-54,42
108,17networks_LH_DefaultC_pCun_8,-7,-47,44
109,17networks_LH_Language_IFG_1,-45,20,6
110,17networks_LH_Language_IFG_2,-55,18,12
111,17networks_LH_Language_IFG_3,-44,29,-1
112,17networks_LH_Language_IFG_4,-52,28,2
113,17networks_LH_Language_IPL_1,-53,-41,30
114,17networks_LH_Language_IPL_2,-62,-44,31
115,17networks_LH_Language_IPL_3,-58,-45,22
116,17networks_LH_Language_PFCd_1,-13,6,68
117,17networks_LH_Language_PFCd_2,-5,12,65
118,17networks_LH_Language_PFCd_3,-21,49,31
119,17networks_LH_Language_PFCd_4,-20,43,42
120,17networks_LH_Language_PFCd_5,-23,58,20
121,17networks_LH_Language_PFCl_1,-42,7,49
122,17networks_LH_Language_Temp_1,-53,-42,1
123,17networks_LH_Language_Temp_2,-50,-45,7
124,17networks_LH_Language_Temp_3,-52,-22,-8
125,17networks_LH_Language_Temp_4,-57,-24,-1
126,17networks_LH_Language_Temp_5,-50,6,-8
127,17networks_LH_Language_Temp_6,-52,7,-17
128,17networks_LH_Language_TempPole_1,-43,-2,-43
129,17networks_LH_Language_TempPole_2,-38,-11,-37
130,17networks_LH_ContA_Cingm_1,-3,18,23
131,17networks_LH_ContA_Cingm_2,-4,9,27
132,17networks_LH_ContA_Cingm_3,-4,-1,31
133,17networks_LH_ContA_IPS_1,-48,-42,50
134,17networks_LH_ContA_IPS_2,-41,-39,42
135,17networks_LH_ContA_IPS_3,-44,-47,48
136,17networks_LH_ContA_IPS_4,-42,-54,49
137,17networks_LH_ContA_IPS_5,-27,-67,37
138,17networks_LH_ContA_IPS_6,-29,-77,41
139,17networks_LH_ContA_Ins_1,-31,24,-3
140,17networks_LH_ContA_Ins_2,-35,30,-1
141,17networks_LH_ContA_Ins_3,-32,20,3
142,17networks_LH_ContA_OFC_1,-36,36,-12
143,17networks_LH_ContA_PFCd_1,-24,-5,52
144,17networks_LH_ContA_PFCd_2,-29,4,57
145,17networks_LH_ContA_PFCl_1,-41,2,31
146,17networks_LH_ContA_PFCl_2,-39,10,33
147,17networks_LH_ContA_PFCl_3,-40,3,37
148,17networks_LH_ContA_PFCl_4,-47,15,25
149,17networks_LH_ContA_PFCl_5,-43,23,27
150,17networks_LH_ContA_PFCl_6,-45,25,20
151,17networks_LH_ContA_PFCl_7,-45,21,35
152,17networks_LH_ContA_PFCl_8,-47,42,4
153,17networks_LH_ContA_PFCl_9,-51,32,12
154,17networks_LH_ContA_PFCl_10,-38,46,19
155,17networks_LH_ContA_PFCl_11,-38,50,7
156,17networks_LH_ContA_Temp_1,-60,-47,-12
157,17networks_LH_ContA_Temp_2,-62,-49,-3
158,17networks_LH_ContB_FPole_1,-28,58,-1
159,17networks_LH_ContB_IPL_1,-52,-51,42
160,17networks_LH_ContB_IPL_2,-57,-47,45
161,17networks_LH_ContB_IPL_3,-51,-48,54
162,17networks_LH_ContB_IPL_4,-43,-65,52
163,17networks_LH_ContB_IPL_5,-49,-56,51
164,17networks_LH_ContB_IPL_6,-46,-62,43
165,17networks_LH_ContB_IPL_7,-54,-59,42
166,17networks_LH_ContB_IPS_1,-29,-67,49
167,17networks_LH_ContB_IPS_2,-33,-59,43
168,17networks_LH_ContB_IPS_3,-32,-69,51
169,17networks_LH_ContB_IPS_4,-38,-61,51
170,17networks_LH_ContB_OFC_1,-39,50,-13
171,17networks_LH_ContB_OFC_2,-41,51,-3
172,17networks_LH_ContB_OFC_3,-49,40,-7
173,17networks_LH_ContB_OFC_4,-19,41,-19
174,17networks_LH_ContB_OFC_5,-3,38,-22
175,17networks_LH_ContB_OFC_6,-9,51,-23
176,17networks_LH_ContB_OFC_7,-13,21,-17
177,17networks_LH_ContB_OFC_8,-14,24,-24
178,17networks_LH_ContB_OFC_9,-10,34,-22
179,17networks_LH_ContB_PCC_1,-5,-32,42
180,17networks_LH_ContB_PCC_2,-5,-40,42
181,17networks_LH_ContB_PCC_3,-4,-34,35
182,17networks_LH_ContB_PCC_4,-3,-27,37
183,17networks_LH_ContB_PFCd_1,-29,17,56
184,17networks_LH_ContB_PFCmp_1,-6,14,53
185,17networks_LH_ContB_PFCmp_2,-3,36,34
186,17networks_LH_ContB_PFCmp_3,-4,24,47
187,17networks_LH_ContB_PFCmp_4,-3,35,47
188,17networks_LH_ContB_Temp_1,-62,-15,-21
189,17networks_LH_ContB_Temp_2,-59,-39,-21
190,17networks_LH_ContB_Temp_3,-62,-33,-14
191,17networks_LH_ContC_Cingp_1,-6,-44,21
192,17networks_LH_ContC_Cingp_2,-7,-38,25
193,17networks_LH_ContC_Cingp_3,-3,-41,26
194,17networks_LH_ContC_Cingp_4,-6,-27,27
195,17networks_LH_ContC_Cingp_5,-4,-13,30
196,17networks_LH_ContC_Cingp_6,-3,-32,29
197,17networks_LH_ContC_Cingp_7,-2,-23,31
198,17networks_LH_ContC_FPole_1,-29,56,10
199,17networks_LH_ContC_Ins_1,-33,12,-12
200,17networks_LH_ContC_Ins_2,-35,16,-7
201,17networks_LH_ContC_PFCm_1,-2,36,9
202,17networks_LH_ContC_PFCm_2,-3,29,17
203,17networks_LH_ContC_PFCm_3,-8,36,21
204,17networks_LH_ContC_PFCm_4,-6,45,7
205,17networks_LH_ContC_PHC_1,-14,-42,-4
206,17networks_LH_ContC_pCun_1,-12,-79,45
207,17networks_LH_ContC_pCun_2,-4,-76,45
208,17networks_LH_ContC_pCun_3,-6,-77,52
209,17networks_LH_ContC_pCun_4,-15,-68,26
210,17networks_LH_ContC_pCun_5,-10,-70,31
211,17networks_LH_ContC_pCun_6,-10,-73,39
212,17networks_LH_SalVenAttnA_FrMed_1,-6,3,50
213,17networks_LH_SalVenAttnA_FrMed_2,-5,3,58
214,17networks_LH_SalVenAttnA_FrMed_3,-6,16,41
215,17networks_LH_SalVenAttnA_FrMed_4,-8,-7,42
216,17networks_LH_SalVenAttnA_FrMed_5,-2,0,36
217,17networks_LH_SalVenAttnA_FrMed_6,-8,5,39
218,17networks_LH_SalVenAttnA_FrOper_1,-48,-3,6
219,17networks_LH_SalVenAttnA_FrOper_2,-54,6,2
220,17networks_LH_SalVenAttnA_IPL_1,-48,-30,18
221,17networks_LH_SalVenAttnA_IPL_2,-47,-39,24
222,17networks_LH_SalVenAttnA_IPL_3,-60,-25,20
223,17networks_LH_SalVenAttnA_IPL_4,-58,-32,23
224,17networks_LH_SalVenAttnA_Ins_1,-38,6,10
225,17networks_LH_SalVenAttnA_Ins_2,-36,-3,10
226,17networks_LH_SalVenAttnA_Ins_3,-36,5,-15
227,17networks_LH_SalVenAttnA_Ins_4,-39,1,-9
228,17networks_LH_SalVenAttnA_Ins_5,-37,10,-1
229,17networks_LH_SalVenAttnA_Ins_6,-39,-3,2
230,17networks_LH_SalVenAttnA_Ins_7,-41,-10,-10
231,17networks_LH_SalVenAttnA_Ins_8,-39,-16,2
232,17networks_LH_SalVenAttnA_PFCd_1,-8,-3,71
233,17networks_LH_SalVenAttnA_SPL_1,-7,-20,39
234,17networks_LH_SalVenAttnA_SPL_2,-11,-31,39
235,17networks_LH_SalVenAttnA_SPL_3,-12,-20,40
236,17networks_LH_SalVenAttnA_SPL_4,-13,-29,44
237,17networks_LH_SalVenAttnA_SPL_5,-9,-41,58
238,17networks_LH_SalVenAttnA_SPL_6,-12,-37,50
239,17networks_LH_SalVenAttnA_SPL_7,-9,-48,60
240,17networks_LH_SalVenAttnA_SPL_8,-4,-49,51
241,17networks_LH_SalVenAttnA_SPL_9,-3,-53,58
242,17networks_LH_SalVenAttnB_IFG_1,-55,8,12
243,17networks_LH_SalVenAttnB_IFG_2,-49,11,13
244,17networks_LH_SalVenAttnB_IFG_3,-48,7,22
245,17networks_LH_SalVenAttnB_IPL_1,-59,-41,44
246,17networks_LH_SalVenAttnB_IPL_2,-55,-39,50
247,17networks_LH_SalVenAttnB_IPL_3,-61,-36,34
248,17networks_LH_SalVenAttnB_Ins_1,-46,7,1
249,17networks_LH_SalVenAttnB_Ins_2,-43,13,2
250,17networks_LH_SalVenAttnB_Ins_3,-32,26,7
251,17networks_LH_SalVenAttnB_Ins_4,-32,13,10
252,17networks_LH_SalVenAttnB_Ins_5,-37,18,8
253,17networks_LH_SalVenAttnB_OFC_1,-27,47,-13
254,17networks_LH_SalVenAttnB_OFC_2,-19,13,-22
255,17networks_LH_SalVenAttnB_OFC_3,-27,15,-23
256,17networks_LH_SalVenAttnB_OFC_4,-25,28,-17
257,17networks_LH_SalVenAttnB_PFCl_1,-35,32,38
258,17networks_LH_SalVenAttnB_PFCl_2,-29,50,22
259,17networks_LH_SalVenAttnB_PFCl_3,-30,42,31
260,17networks_LH_SalVenAttnB_PFCl_4,-26,37,39
261,17networks_LH_SalVenAttnB_PFCl_5,-43,37,29
262,17networks_LH_SalVenAttnB_PFCl_6,-43,38,13
263,17networks_LH_SalVenAttnB_PFCl_7,-41,33,23
264,17networks_LH_SalVenAttnB_PFCmp_1,-5,16,31
265,17networks_LH_SalVenAttnB_PFCmp_2,-7,27,28
266,17networks_LH_SalVenAttnB_SPL_1,-14,-41,45
267,17networks_LH_SalVenAttnB_SPL_2,-11,-46,52
268,17networks_LH_SalVenAttnB_Temp_1,-60,-51,6
269,17networks_LH_SalVenAttnB_Temp_2,-56,-57,14
270,17networks_LH_SalVenAttnB_Temp_3,-48,-51,12
271,17networks_LH_DorsAttnA_IPL_1,-58,-23,39
272,17networks_LH_DorsAttnA_IPL_2,-59,-19,31
273,17networks_LH_DorsAttnA_IPL_3,-64,-27,35
274,17networks_LH_DorsAttnA_IPL_4,-59,-30,45
275,17networks_LH_DorsAttnA_IPL_5,-52,-27,41
276,17networks_LH_DorsAttnA_IPL_6,-51,-34,45
277,17networks_LH_DorsAttnA_IPS_1,-32,-39,42
278,17networks_LH_DorsAttnA_IPS_2,-36,-46,39
279,17networks_LH_DorsAttnA_IPS_3,-32,-53,41
280,17networks_LH_DorsAttnA_IPS_4,-32,-47,47
281,17networks_LH_DorsAttnA_IPS_5,-29,-59,51
282,17networks_LH_DorsAttnA_IPS_6,-28,-54,49
283,17networks_LH_DorsAttnA_IPS_7,-24,-64,47
284,17networks_LH_DorsAttnA_IPS_8,-19,-69,46
285,17networks_LH_DorsAttnA_IPS_9,-26,-65,57
286,17networks_LH_DorsAttnA_IPS_10,-31,-85,26
287,17networks_LH_DorsAttnA_PFCd_1,-19,0,69
288,17networks_LH_DorsAttnA_PFCd_2,-22,7,62
289,17networks_LH_DorsAttnA_PrCd_1,-33,-3,51
290,17networks_LH_DorsAttnA_PrCv_1,-59,6,17
291,17networks_LH_DorsAttnA_PrCv_2,-52,6,27
292,17networks_LH_DorsAttnA_PrCv_3,-37,8,27
293,17networks_LH_DorsAttnA_SPL_1,-7,-61,60
294,17networks_LH_DorsAttnA_SPL_2,-7,-54,67
295,17networks_LH_DorsAttnA_SPL_3,-15,-72,55
296,17networks_LH_DorsAttnA_SPL_4,-8,-70,60
297,17networks_LH_DorsAttnA_SPL_5,-21,-68,62
298,17networks_LH_DorsAttnA_SPL_6,-15,-64,61
299,17networks_LH_DorsAttnA_TempOcc_1,-48,-65,2
300,17networks_LH_DorsAttnA_TempOcc_2,-54,-68,6
301,17networks_LH_DorsAttnA_TempOcc_3,-58,-60,6
302,17networks_LH_DorsAttnA_TempOcc_4,-57,-59,-5
303,17networks_LH_DorsAttnA_TempOcc_5,-43,-54,-17
304,17networks_LH_DorsAttnA_TempOcc_6,-45,-58,-10
305,17networks_LH_DorsAttnA_TempOcc_7,-51,-49,-21
306,17networks_LH_DorsAttnA_TempOcc_8,-55,-57,-17
307,17networks_LH_DorsAttnA_TempOcc_9,-45,-41,-22
308,17networks_LH_DorsAttnA_TempPole_1,-29,1,-43
309,17networks_LH_DorsAttnA_TempPole_2,-28,-8,-34
310,17networks_LH_DorsAttnA_TempPole_3,-19,-2,-31
311,17networks_LH_DorsAttnB_FrMed_1,-4,-12,55
312,17networks_LH_DorsAttnB_FrMed_2,-5,-12,63
313,17networks_LH_DorsAttnB_FrMed_3,-3,-2,64
314,17networks_LH_DorsAttnB_ParOper_1,-65,-11,16
315,17networks_LH_DorsAttnB_ParOper_2,-62,-18,21
316,17networks_LH_DorsAttnB_PostC_1,-55,-19,42
317,17networks_LH_DorsAttnB_PostC_2,-42,-33,42
318,17networks_LH_DorsAttnB_PostC_3,-47,-27,45
319,17networks_LH_DorsAttnB_PostC_4,-41,-35,51
320,17networks_LH_DorsAttnB_PostC_5,-38,-42,57
321,17networks_LH_DorsAttnB_PrCd_1,-12,-8,71
322,17networks_LH_DorsAttnB_PrCd_2,-16,-15,75
323,17networks_LH_DorsAttnB_PrCd_3,-24,-12,71
324,17networks_LH_DorsAttnB_PrCd_4,-16,-10,66
325,17networks_LH_DorsAttnB_PrCd_5,-28,-11,61
326,17networks_LH_DorsAttnB_PrCd_6,-20,-6,60
327,17networks_LH_DorsAttnB_PrCv_1,-55,7,35
328,17networks_LH_DorsAttnB_PrCv_2,-49,2,39
329,17networks_LH_DorsAttnB_SPL_1,-37,-52,57
330,17networks_LH_DorsAttnB_SPL_2,-24,-47,64
331,17networks_LH_DorsAttnB_SPL_3,-33,-45,62
332,17networks_LH_DorsAttnB_SPL_4,-32,-52,67
333,17networks_LH_DorsAttnB_SPL_5,-22,-58,65
334,17networks_LH_DorsAttnB_SPL_6,-14,-59,67
335,17networks_LH_DorsAttnB_SPL_7,-20,-50,68
336,17networks_LH_DorsAttnB_SPL_8,-14,-49,73
337,17networks_LH_Aud_Ins_1,-34,-24,10
338,17networks_LH_Aud_Ins_2,-41,-24,11
339,17networks_LH_Aud_ParOcc_1,-49,-62,10
340,17networks_LH_Aud_ParOcc_2,-48,-69,16
341,17networks_LH_Aud_ParOcc_3,-49,-75,20
342,17networks_LH_Aud_ParOcc_4,-45,-62,16
343,17networks_LH_Aud_ST_1,-40,-37,17
344,17networks_LH_Aud_ST_2,-43,-30,9
345,17networks_LH_Aud_ST_3,-48,-34,11
346,17networks_LH_Aud_ST_4,-59,-37,16
347,17networks_LH_Aud_ST_5,-63,-12,3
348,17networks_LH_Aud_ST_6,-66,-19,6
349,17networks_LH_Aud_ST_7,-52,-14,6
350,17networks_LH_Aud_ST_8,-53,-20,6
351,17networks_LH_Aud_ST_9,-60,-26,10
352,17networks_LH_Aud_ST_10,-56,-3,-1
353,17networks_LH_Aud_ST_11,-46,-12,-4
354,17networks_LH_Aud_ST_12,-43,-19,3
355,17networks_LH_Aud_ST_13,-55,-47,14
356,17networks_LH_Aud_ST_14,-65,-46,15
357,17networks_LH_Aud_ST_15,-60,-53,19
358,17networks_LH_Aud_ST_16,-55,-34,4
359,17networks_LH_Aud_ST_17,-66,-30,6
360,17networks_LH_Aud_ST_18,-62,-40,9
361,17networks_LH_Aud_ST_19,-58,-14,-4
362,17networks_LH_Aud_TempPole_1,-44,6,-17
363,17networks_LH_SomMotA_ParOper_1,-49,-22,18
364,17networks_LH_SomMotA_1,-12,-26,74
365,17networks_LH_SomMotA_2,-40,-16,58
366,17networks_LH_SomMotA_3,-35,-17,68
367,17networks_LH_SomMotA_4,-30,-25,61
368,17networks_LH_SomMotA_5,-31,-29,63
369,17networks_LH_SomMotA_6,-39,-26,54
370,17networks_LH_SomMotA_7,-57,-17,51
371,17networks_LH_SomMotA_8,-47,-17,54
372,17networks_LH_SomMotA_9,-23,-38,71
373,17networks_LH_SomMotA_10,-17,-39,75
374,17networks_LH_SomMotA_11,-34,-38,62
375,17networks_LH_SomMotA_12,-26,-40,62
376,17networks_LH_SomMotA_13,-29,-33,72
377,17networks_LH_SomMotA_14,-51,-26,55
378,17networks_LH_SomMotA_15,-44,-33,63
379,17networks_LH_SomMotA_16,-11,-45,70
380,17networks_LH_SomMotA_17,-5,-43,66
381,17networks_LH_SomMotA_18,-8,-40,76
382,17networks_LH_SomMotA_19,-3,-33,59
383,17networks_LH_SomMotA_20,-4,-22,65
384,17networks_LH_SomMotA_21,-7,-16,75
385,17networks_LH_SomMotA_22,-3,-30,71
386,17networks_LH_SomMotA_23,-6,-28,50
387,17networks_LH_SomMotA_24,-5,-23,57
388,17networks_LH_SomMotA_25,-8,-9,48
389,17networks_LH_SomMotA_26,-8,-19,47
390,17networks_LH_SomMotB_Ins_1,-36,-14,14
391,17networks_LH_SomMotB_Ins_2,-38,-4,16
392,17networks_LH_SomMotB_Ins_3,-44,-2,12
393,17networks_LH_SomMotB_ParOper_1,-34,-23,19
394,17networks_LH_SomMotB_ParOper_2,-39,-26,20
395,17networks_LH_SomMotB_ParOper_3,-34,-31,16
396,17networks_LH_SomMotB_ParOper_4,-40,-13,18
397,17networks_LH_SomMotB_ParOper_5,-48,-13,14
398,17networks_LH_SomMotB_ParOper_6,-57,-15,15
399,17networks_LH_SomMotB_1,-22,-29,56
400,17networks_LH_SomMotB_2,-23,-21,72
401,17networks_LH_SomMotB_3,-18,-26,64
402,17networks_LH_SomMotB_4,-20,-31,68
403,17networks_LH_SomMotB_5,-10,-35,72
404,17networks_LH_SomMotB_6,-43,-12,50
405,17networks_LH_SomMotB_7,-35,-20,45
406,17networks_LH_SomMotB_8,-39,-19,40
407,17networks_LH_SomMotB_9,-54,-5,37
408,17networks_LH_SomMotB_10,-44,-13,37
409,17networks_LH_SomMotB_11,-52,-4,47
410,17networks_LH_SomMotB_12,-50,-16,41
411,17networks_LH_SomMotB_13,-54,-10,31
412,17networks_LH_SomMotB_14,-60,2,22
413,17networks_LH_SomMotB_15,-60,-6,19
414,17networks_LH_SomMotB_16,-57,-2,29
415,17networks_LH_SomMotB_17,-64,-10,28
416,17networks_LH_SomMotB_18,-61,-11,39
417,17networks_LH_SomMotB_19,-55,-7,9
418,17networks_LH_SomMotB_20,-60,-3,12
419,17networks_LH_SomMotB_21,-58,2,8
420,17networks_LH_VisualA_ExStr_1,-23,-82,42
421,17networks_LH_VisualA_ExStr_2,-18,-77,50
422,17networks_LH_VisualA_ExStr_3,-30,-77,30
423,17networks_LH_VisualA_ExStr_4,-27,-70,27
424,17networks_LH_VisualA_ExStr_5,-23,-73,36
425,17networks_LH_VisualA_ExStr_6,-25,-91,20
426,17networks_LH_VisualA_ExStr_7,-27,-81,19
427,17networks_LH_VisualA_ExStr_8,-24,-81,29
428,17networks_LH_VisualA_ExStr_9,-43,-85,10
429,17networks_LH_VisualA_ExStr_10,-32,-87,10
430,17networks_LH_VisualA_ExStr_11,-34,-90,19
431,17networks_LH_VisualA_ExStr_12,-41,-80,16
432,17networks_LH_VisualA_ExStr_13,-39,-87,24
433,17networks_LH_VisualA_ExStr_14,-44,-71,7
434,17networks_LH_VisualA_ExStr_15,-48,-78,9
435,17networks_LH_VisualA_ExStr_16,-45,-82,-1
436,17networks_LH_VisualA_ExStr_17,-36,-89,1
437,17networks_LH_VisualA_ExStr_18,-45,-72,-11
438,17networks_LH_VisualA_ExStr_19,-45,-67,-18
439,17networks_LH_VisualA_ExStr_20,-47,-62,-5
440,17networks_LH_VisualA_ExStr_21,-46,-72,-3
441,17networks_LH_VisualA_ExStr_22,-36,-80,-15
442,17networks_LH_VisualA_ExStr_23,-42,-84,-14
443,17networks_LH_VisualA_ExStr_24,-28,-63,-13
444,17networks_LH_VisualA_ExStr_25,-26,-80,-13
445,17networks_LH_VisualA_ExStr_26,-21,-74,-9
446,17networks_LH_VisualA_ExStr_27,-14,-71,-10
447,17networks_LH_VisualA_ExStr_28,-34,-51,-19
448,17networks_LH_VisualA_ExStr_29,-34,-69,-16
449,17networks_LH_VisualA_ExStr_30,-35,-36,-24
450,17networks_LH_VisualA_ExStr_31,-25,-45,-14
451,17networks_LH_VisualA_PrC_1,-42,-2,50
452,17networks_LH_VisualA_PrC_2,-39,-5,58
453,17networks_LH_VisualA_SPL_1,-29,-57,57
454,17networks_LH_VisualA_SPL_2,-29,-61,63
455,17networks_LH_VisualB_ExStrInf_1,-6,-78,-7
456,17networks_LH_VisualB_ExStrInf_2,-6,-71,-2
457,17networks_LH_VisualB_ExStrInf_3,-15,-64,-5
458,17networks_LH_VisualB_ExStrInf_4,-13,-50,-7
459,17networks_LH_VisualB_ExStrInf_5,-10,-61,-3
460,17networks_LH_VisualB_ExStrInf_6,-24,-58,-9
461,17networks_LH_VisualB_ExStrInf_7,-21,-49,-6
462,17networks_LH_VisualB_ExStrInf_8,-7,-61,3
463,17networks_LH_VisualB_ExStrInf_9,-17,-55,1
464,17networks_LH_VisualB_ExStrSup_1,-9,-100,11
465,17networks_LH_VisualB_ExStrSup_2,-18,-98,17
466,17networks_LH_VisualB_ExStrSup_3,-10,-95,25
467,17networks_LH_VisualB_ExStrSup_4,-17,-90,23
468,17networks_LH_VisualB_ExStrSup_5,-4,-92,16
469,17networks_LH_VisualB_ExStrSup_6,-17,-89,34
470,17networks_LH_VisualB_ExStrSup_7,-14,-86,42
471,17networks_LH_VisualB_ExStrSup_8,-2,-82,21
472,17networks_LH_VisualB_ExStrSup_9,-4,-77,27
473,17networks_LH_VisualB_ExStrSup_10,-5,-88,32
474,17networks_LH_VisualB_ExStrSup_11,-12,-81,35
475,17networks_LH_VisualB_ExStrSup_12,-7,-69,17
476,17networks_LH_VisualB_ExStrSup_13,-16,-67,17
477,17networks_LH_VisualB_ExStrSup_14,-14,-75,25
478,17networks_LH_VisualB_Striate_1,-4,-79,2
479,17networks_LH_VisualB_Striate_2,-6,-88,2
480,17networks_LH_VisualB_Striate_3,-2,-94,5
481,17networks_LH_VisualB_Striate_4,-5,-68,6
