ROI Label,ROI Name,R,A,S
69,17networks_RH_ContB_Temp_1,62,-24,-18
70,17networks_RH_ContC_Cingp_1,6,-28,34
71,17networks_RH_ContC_OFC_1,12,34,-20
72,17networks_RH_ContC_PFCmp_1,6,28,30
73,17networks_RH_ContC_PFCv_1,36,26,-16
74,17networks_RH_SalVenAttnA_FrMed_1,8,6,52
75,17networks_RH_SalVenAttnA_IPL_1,60,-26,28
76,17networks_RH_SalVenAttnA_SPL_1,12,-32,46
77,17networks_RH_SalVenAttnB_IPL_1,58,-38,44
78,17networks_RH_SalVenAttnB_Ins_1,40,8,2
79,17networks_RH_SalVenAttnB_PFCl_1,48,10,26
80,17networks_RH_SalVenAttnB_PFCl_2,32,46,30
81,17networks_RH_SalVenAttnB_Temp_1,58,-42,12
82,17networks_RH_DorsAttnA_SPL_1,26,-66,52
83,17networks_RH_DorsAttnB_PostC_1,50,-24,42
84,17networks_RH_DorsAttnB_PrCd_1,28,-2,60
85,17networks_RH_DorsAttnB_SPL_1,14,-52,66
86,17networks_RH_Aud_ST_1,52,-16,6
87,17networks_RH_SomMotA_1,40,-22,60
88,17networks_RH_SomMotA_2,30,-38,64
89,17networks_RH_SomMotA_3,6,-28,70
90,17networks_RH_SomMotB_Ins_1,40,-16,16
91,17networks_RH_SomMotB_1,46,-12,48
92,17networks_RH_SomMotB_2,58,-6,30
93,17networks_RH_SomMotB_3,56,-4,12
94,17networks_RH_VisualA_ExStr_1,36,-82,16
95,17networks_RH_VisualA_ExStr_2,50,-60,-10
96,17networks_RH_VisualA_ExStr_3,28,-66,-12
97,17networks_RH_VisualB_ExStrSup_1,12,-86,30
98,17networks_RH_VisualB_Striate_1,8,-76,6
99,17networks_RH_VisualB_Striate_2,18,-58,6
100,17networks_RH_VisualC_ExStr_1,22,-96,-4
