ROI Label,ROI Name,R,A,S
1,17networks_LH_DefaultA_IPL_1,-46,-66,40
2,17networks_LH_DefaultA_PCC_1,-4,-52,16
3,17networks_LH_DefaultA_PFCd_1,-18,62,20
4,17networks_LH_DefaultA_PFCm_1,-6,60,0
5,17networks_LH_DefaultA_PFCm_2,-6,36,-10
6,17networks_LH_DefaultA_PHC_1,-20,-18,-28
7,17networks_LH_DefaultA_Temp_1,-56,-8,-6
8,17networks_LH_DefaultA_Temp_2,-40,-20,-28
9,17networks_LH_DefaultA_TempPole_1,-42,6,-20
10,17networks_LH_DefaultA_TempPole_2,-26,10,-34
11,17networks_LH_DefaultA_pCunPCC_1,-6,-56,28
12,17networks_LH_DefaultB_FPole_1,-20,62,-8
13,17networks_LH_DefaultB_IPL_1,-58,-54,28
14,17networks_LH_DefaultB_IPL_2,-46,-60,24
15,17networks_LH_DefaultB_PCC_1,-2,-16,38
16,17networks_LH_DefaultB_PFCd_1,-12,24,60
17,17networks_LH_DefaultB_PFCd_2,-14,46,44
18,17networks_LH_DefaultB_PFCd_3,-4,50,30
19,17networks_LH_DefaultB_PFCl_1,-38,20,50
20,17networks_LH_DefaultB_PFCv_1,-46,32,-10
21,17networks_LH_DefaultB_PFCv_2,-36,20,-14
22,17networks_LH_DefaultB_Temp_1,-60,-36,-2
23,17networks_LH_DefaultB_Temp_2,-58,-8,-22
24,17networks_LH_DefaultB_Temp_3,-52,-16,-34
25,17networks_LH_DefaultB_TempPole_1,-42,12,-34
26,17networks_LH_DefaultC_IPL_1,-38,-80,32
27,17networks_LH_DefaultC_PFCd_1,-24,18,52
28,17networks_LH_DefaultC_PFCd_2,-22,32,42
29,17networks_LH_DefaultC_PHC_1,-16,-38,-10
30,17networks_LH_DefaultC_PHC_2,-28,-34,-18
31,17networks_LH_DefaultC_RSC_1,-14,-60,18
32,17networks_LH_DefaultC_RSC_2,-10,-50,6
33,17networks_LH_DefaultC_pCun_1,-4,-64,52
34,17networks_LH_DefaultC_pCun_2,-6,-54,42
35,17networks_LH_Language_IFG_1,-54,20,12
36,17networks_LH_Language_IFG_2,-48,28,2
37,17networks_LH_Language_IPL_1,-58,-44,28
38,17networks_LH_Language_PFCd_1,-6,10,64
39,17networks_LH_Language_PFCl_1,-42,8,48
40,17networks_LH_Language_Temp_1,-52,-20,-8
41,17networks_LH_Language_Temp_2,-52,8,-12
42,17networks_LH_ContA_Cingm_1,-4,6,28
43,17networks_LH_ContA_IPS_1,-44,-42,46
44,17networks_LH_ContA_IPS_2,-42,-52,48
45,17networks_LH_ContA_IPS_3,-26,-68,38
46,17networks_LH_ContA_Ins_1,-32,24,-2
47,17networks_LH_ContA_PFCd_1,-28,4,56
48,17networks_LH_ContA_PFCl_1,-42,12,34
49,17networks_LH_ContA_PFCl_2,-44,22,24
50,17networks_LH_ContA_PFCl_3,-42,42,14
51,17networks_LH_ContA_Temp_1,-60,-52,-10
52,17networks_LH_ContB_IPL_1,-54,-50,44
53,17networks_LH_ContB_IPS_1,-34,-66,48
54,17networks_LH_ContB_OFC_1,-42,48,-6
55,17networks_LH_ContB_OFC_2,-10,48,-22
56,17networks_LH_ContB_OFC_3,-8,24,-20
57,17networks_LH_ContB_PCC_1,-4,-38,36
58,17networks_LH_ContB_PFCmp_1,-4,28,48
59,17networks_LH_ContB_Temp_1,-60,-34,-18
60,17networks_LH_ContC_Cingp_1,-4,-28,28
61,17networks_LH_ContC_FPole_1,-28,56,6
62,17networks_LH_ContC_PFCm_1,-6,30,24
63,17networks_LH_ContC_PFCm_2,-6,44,8
64,17networks_LH_ContC_pCun_1,-10,-76,44
65,17networks_LH_ContC_pCun_2,-10,-70,30
66,17networks_LH_SalVenAttnA_FrMed_1,-6,10,40
67,17networks_LH_SalVenAttnA_FrOper_1,-52,0,6
68,17networks_LH_SalVenAttnA_IPL_1,-60,-30,24
69,17networks_LH_SalVenAttnA_Ins_1,-38,0,12
70,17networks_LH_SalVenAttnA_Ins_2,-40,-4,-4
71,17networks_LH_SalVenAttnA_PFCd_1,-12,-4,72
72,17networks_LH_SalVenAttnA_SPL_1,-12,-34,44
73,17networks_LH_SalVenAttnA_SPL_2,-6,-50,56
74,17networks_LH_SalVenAttnB_IPL_1,-60,-38,40
75,17networks_LH_SalVenAttnB_Ins_1,-44,12,2
76,17networks_LH_SalVenAttnB_Ins_2,-32,18,8
77,17networks_LH_SalVenAttnB_OFC_1,-32,40,-14
78,17networks_LH_SalVenAttnB_OFC_2,-24,22,-20
79,17networks_LH_SalVenAttnB_PFCl_1,-38,34,36
80,17networks_LH_SalVenAttnB_PFCl_2,-28,46,28
81,17networks_LH_SalVenAttnB_Temp_1,-54,-54,12
82,17networks_LH_DorsAttnA_IPL_1,-54,-30,44
83,17networks_LH_DorsAttnA_IPL_2,-60,-22,36
84,17networks_LH_DorsAttnA_IPS_1,-34,-48,46
85,17networks_LH_DorsAttnA_IPS_2,-30,-58,48
86,17networks_LH_DorsAttnA_PFCd_1,-22,4,64
87,17networks_LH_DorsAttnA_PrCv_1,-50,8,20
88,17networks_LH_DorsAttnA_SPL_1,-16,-72,54
89,17networks_LH_DorsAttnA_SPL_2,-12,-58,64
90,17networks_LH_DorsAttnA_TempOcc_1,-56,-62,2
91,17networks_LH_DorsAttnA_TempOcc_2,-48,-50,-18
92,17networks_LH_DorsAttnA_TempPole_1,-30,-4,-40
93,17networks_LH_DorsAttnB_FrMed_1,-4,-8,60
94,17networks_LH_DorsAttnB_ParOper_1,-60,-18,20
95,17networks_LH_DorsAttnB_PostC_1,-42,-34,46
96,17networks_LH_DorsAttnB_PrCd_1,-22,-12,68
97,17networks_LH_DorsAttnB_PrCv_1,-50,2,38
98,17networks_LH_DorsAttnB_SPL_1,-30,-46,64
99,17networks_LH_DorsAttnB_SPL_2,-18,-48,70
100,17networks_LH_Aud_ParOcc_1,-48,-66,16
101,17networks_LH_Aud_ST_1,-56,-38,16
102,17networks_LH_Aud_ST_2,-54,-22,8
103,17networks_LH_Aud_ST_3,-48,-12,0
104,17networks_LH_Aud_ST_4,-56,-44,8
105,17networks_LH_Aud_ST_5,-60,-28,2
106,17networks_LH_SomMotA_ParOper_1,-44,-30,18
107,17networks_LH_SomMotA_1,-36,-20,64
108,17networks_LH_SomMotA_2,-32,-30,62
109,17networks_LH_SomMotA_3,-44,-20,54
110,17networks_LH_SomMotA_4,-26,-38,68
