5.965112601106110191e+00,7.057732507643123654e+00,7.303014155476550862e+00,6.274183170184627123e+00,7.446904693285670618e+00,7.196513845163929446e+00,6.629298229977831802e+00,6.816949357614763727e+00,6.291817233468375292e+00,6.693334558498391651e+00,7.216140700630805149e+00,6.996434228609935246e+00,6.917919793968749786e+00,6.799266342283996067e+00,6.692405289078480202e+00,6.809564675653232868e+00,6.176507930007110403e+00,6.761631891872553979e+00,6.493732935626947089e+00,6.454343076985145977e+00,6.606927138480491735e+00,6.982880910028692156e+00,6.875232544148408564e+00,6.512386100329359273e+00,6.627157470543622253e+00,6.720009262943486661e+00,6.550416886266439143e+00,6.865326684167845528e+00,6.476488795316959646e+00,6.493591242384766815e+00,6.735690446600277603e+00,6.496975142545106330e+00,6.662609602199301762e+00,6.622137432623272701e+00,6.705054710107784643e+00,6.553015635627094326e+00,6.695724888625896654e+00,6.645675194700292110e+00,6.701619048130381451e+00,6.578749984281279772e+00,6.668007935602373593e+00,6.715334188687513084e+00,6.706198549046488822e+00,6.495401681874573896e+00,6.642240170019646506e+00,6.563888652862353013e+00,6.581591249279695965e+00,6.499895005761741729e+00,6.579793187423740974e+00,6.532463881455543131e+00
1.051042652320623549e+00,3.026609045326642544e-01,-1.071909252840170801e-01,6.076602604345848757e-01,-2.213783531481237077e-01,2.971431536236430748e-01,2.694614465697504624e-01,4.906096750477934587e-01,8.094431387969288627e-01,4.102820308141344463e-01,1.075564544779178400e-01,3.176890173106688975e-01,7.979399662194830434e-02,-4.058151325748379779e-02,4.104174973004852678e-01,2.382385343931194277e-01,6.275433040724840428e-01,2.888227597573983507e-01,2.120424183313915356e-01,3.531327492848371774e-01,3.904955039885429913e-01,3.362645098633368912e-01,3.826139798241519063e-01,8.667200663516183567e-01,4.436981294015119870e-01,5.237854114640403402e-01,6.372840568210809131e-01,4.336007955570350125e-01,6.058498970417383056e-01,5.065930421394093663e-01,4.961567607873397789e-01,4.608436616203249736e-01,4.040766629549227273e-01,4.825095077319025427e-01,3.727677632767110172e-01,5.001734353404299060e-01,4.394435748051119250e-01,4.535197065662743832e-01,5.155393672872958799e-01,5.034224392744706122e-01,3.136213723434861933e-01,4.871630113782790539e-01,3.770712844153865095e-01,5.287710800576391756e-01,3.943452301039762631e-01,4.633992249066761770e-01,3.938283932180804969e-01,5.877879544235449227e-01,4.287123454659679811e-01,5.779299539748172787e-01
-1.345070084517881182e-01,9.841793354900968405e-02,-1.791310676673821822e-01,-4.156392141651416017e-01,-2.539577242242359034e-01,8.261530548630954818e-02,-1.259019472005999674e-01,-2.750400119636794982e-02,-4.179897405228328866e-01,-3.493548299485746966e-01,-4.220215022767468405e-01,-4.106265364680729002e-01,-3.472779872659049194e-01,-5.403482266383251575e-01,-2.864202309479113584e-01,-2.463229170342418617e-01,-1.448772454715128721e-01,-2.166566645933112323e-01,-4.477978022853601470e-01,-5.634911031254939973e-01,-4.304476926675335768e-01,-2.815039374703522390e-01,-3.956535345190338449e-01,-2.618218748826556252e-01,-2.648997729071848606e-01,-3.850512589193528790e-01,-3.287094686198447357e-01,-4.348610253320919772e-01,-5.203146241655167703e-01,-5.546985240116635296e-01,-3.826178522610927391e-01,-4.769103365716896858e-01,-5.404547767427271276e-01,-5.421980642966791608e-01,-5.578885264206312478e-01,-4.787596801543891334e-01,-4.834503660773600831e-01,-5.411785914038894640e-01,-4.605520520757869218e-01,-5.533622051936494257e-01,-5.785172187176210734e-01,-4.672361645832963650e-01,-5.380235639137074255e-01,-4.117921902728207129e-01,-5.486970821706402823e-01,-4.737609592354337651e-01,-4.847816580886017412e-01,-5.098855172517902101e-01,-5.342361958304466807e-01,-4.221751500706455440e-01
4.044896073321429419e+00,4.252032475164744696e+00,4.122364135858929579e+00,3.912652939908374261e+00,3.827330515558867940e+00,4.060992550546752788e+00,3.813527089564912043e+00,4.145128249416253574e+00,3.727739497194900942e+00,4.043508273467852021e+00,4.093166328167391121e+00,4.391912544323103518e+00,4.077595114365690776e+00,3.882001456496602998e+00,4.072355166245459124e+00,3.882303603992366625e+00,3.910740562773566076e+00,3.988144972294537016e+00,3.775421955249726125e+00,4.007808595530920392e+00,3.737305929927146053e+00,4.010128545168831771e+00,3.937822947998387946e+00,3.881552104112079071e+00,3.874055112515863541e+00,4.029540022298012225e+00,3.842082295078293797e+00,3.986038875871142473e+00,3.944753207988131116e+00,3.911305799211195033e+00,3.834816129275782082e+00,3.910179235898193273e+00,3.915917540023556853e+00,3.890468810550895995e+00,3.986574276163080466e+00,3.936758521430166802e+00,3.905830170706567017e+00,3.999647988682375477e+00,3.948797535063441000e+00,3.940986122249226842e+00,3.897937678864142441e+00,3.933866382320622801e+00,3.902219360996478148e+00,3.886930453570646815e+00,3.904826374600839589e+00,3.892455261609065520e+00,3.899770067971169318e+00,3.938599429319005640e+00,3.937252939402149821e+00,3.895521594147660416e+00
-2.939418713997344335e-01,-4.408732430832976723e-01,-2.981419192373933047e-01,-1.818578680289569260e-01,-5.381739549009939561e-02,-2.085738094418265187e-01,-1.511285114677679287e-01,-2.619271742132383562e-01,-2.973590327073327710e-02,-2.689372275098945164e-01,-2.166847207260521879e-01,-4.327260452327465479e-01,-2.995345109972354924e-01,-1.794093077141018788e-01,-2.883736235573871598e-01,-1.710777094725574043e-01,-1.893375612162918054e-01,-2.375273896741667001e-01,-1.994472921632203244e-01,-2.839732840945280445e-01,-3.768574197862142872e-02,-1.699372026522608103e-01,-1.122999281513060166e-01,-1.543319563028686114e-02,-1.073197818221119093e-01,-1.596021130631408713e-01,-2.918712253647555432e-02,-1.435948830937663900e-01,-1.095764287993630237e-01,-8.565021475081595337e-02,-1.686676449976336895e-02,-1.054864027344613875e-01,-9.730361373442257544e-02,-7.715363857216714361e-02,-1.431007945218326638e-01,-9.384969015943865622e-02,-8.503250992403472985e-02,-1.585248452237528194e-01,-1.014420869035904393e-01,-1.270763396550404212e-01,-1.296441455039584467e-01,-1.166195969932426330e-01,-9.469994431391393075e-02,-1.170236778887542434e-01,-1.024484768550950053e-01,-1.033652601021757267e-01,-1.748647412965197712e-01,-1.313772777234115119e-01,-1.855079609069457958e-01,-1.083483314293894606e-01
1.585989275167169407e-02,4.681764566935819882e-02,1.734548397779183126e-01,8.032590652185711555e-02,1.973196278743529763e-01,1.877605173514313996e-01,1.120451725313889590e-01,1.901648010067545358e-01,1.764308675730315301e-02,5.864610112151340954e-02,1.135968873528363787e-01,7.717170578734885988e-02,1.202325887208201688e-01,1.055318244237983955e-01,8.158375565406568442e-02,1.095580449062906886e-01,1.608329062194638337e-01,1.071820450055298996e-01,2.248402719214179224e-02,2.409078702161271401e-02,8.883139375516585501e-02,1.160442732681670058e-01,1.040050222166914451e-01,1.288271604254760949e-01,1.480864454718980594e-01,1.142766325789100201e-01,1.352988578761837868e-01,7.847792903202702175e-02,9.441409425868060867e-02,1.174478891315270251e-01,1.294954822824692098e-01,1.311702623117171618e-01,1.046598313026485955e-01,8.709205269225286927e-02,1.051445081406695986e-01,1.394696927703452660e-01,1.083988225510932046e-01,9.048639960651458369e-02,1.041429264880689293e-01,7.601871541155318102e-02,7.646653132212398452e-02,7.730841156662722480e-02,1.036568083510185090e-01,9.518178058340599768e-02,9.481635671302424129e-02,1.024599381591784070e-01,4.248846732592711367e-02,6.545407081210882771e-02,3.350069679438184844e-02,7.981389414261141901e-02
2.017493033478631848e+00,2.050544465248743009e+00,1.994633973521283687e+00,2.012176903282227425e+00,2.083627469412644206e+00,2.048262822436187403e+00,2.024874121522368231e+00,1.995519539659925456e+00,2.004628461794724981e+00,1.969736077244694794e+00,2.059446044950723920e+00,2.063507740662359424e+00,2.005722410101606457e+00,2.029083449271170903e+00,2.036383982816823757e+00,2.028044552597673356e+00,2.001417988291677830e+00,2.009893164806934251e+00,1.992380557987680767e+00,2.028126088410530325e+00,2.031069065061331447e+00,2.069262512729025616e+00,2.014789980813202597e+00,2.023018988263030948e+00,2.068312270762939331e+00,2.035798900661859090e+00,2.051408920994527207e+00,2.045315384753604082e+00,2.042742869954134566e+00,2.054253292977792356e+00,2.069730686115520246e+00,2.045286158802353871e+00,2.035307010723529153e+00,2.044380563190123290e+00,2.048940574246069790e+00,2.054078161746521580e+00,2.053612626673257058e+00,2.056321717912893199e+00,2.034299150255145516e+00,2.037709973064139479e+00,2.037872099577078711e+00,2.041528554135395801e+00,2.042675516248851686e+00,2.039736257982909251e+00,2.038495915539368042e+00,2.021324679334228325e+00,2.033748611045071097e+00,2.028945125263645899e+00,2.022141467899227774e+00,2.023827247804708573e+00
6.433706426244419942e-03,6.395139320493571991e-03,6.480042657681755504e-03,6.402146950139415114e-03,6.380993019203205600e-03,6.420735528235960513e-03,6.422114866539567132e-03,6.387222685000594133e-03,6.399960427289155124e-03,6.420746067584715347e-03,6.443403889024905233e-03,6.449719108957849278e-03,6.506810639476110110e-03,6.489314743409245120e-03,6.495270543591082774e-03,6.506266757332103412e-03,6.560314647972796329e-03,6.560665831479635390e-03,6.613565481579237494e-03,6.557443797191386294e-03,6.617207611919626031e-03,6.568990811427508764e-03,6.552362785155090193e-03,6.650241231588570681e-03,6.544683821032932537e-03,6.504778048092707023e-03,6.627605547875801972e-03,6.559531946378178470e-03,6.600681200352728935e-03,6.587844568585689634e-03,6.605084894523850607e-03,6.574357522625144841e-03,6.577879165202982388e-03,6.551578863865906502e-03,6.535989671956629089e-03,6.567867661776710490e-03,6.586309072722130661e-03,6.570268239711783177e-03,6.576806495966400906e-03,6.579925853515711590e-03,6.568922960108946815e-03,6.583822667982634075e-03,6.585971295749107855e-03,6.579218473747834757e-03,6.589663482367016933e-03,6.571888976835092537e-03,6.594414590304262767e-03,6.589156929280269581e-03,6.583596609999663347e-03,6.583418619559678470e-03
-8.844881256991723225e-04,-4.473831444418386802e-04,-5.523248891086886703e-04,-5.034334777753684924e-04,-5.001579673783483138e-04,-4.527235334900519756e-04,-6.042845827789327133e-04,-5.590391155718910316e-04,-5.935822643230537297e-04,-6.943340273804787539e-04,-5.593844044199415555e-04,-6.498915048746696206e-04,-5.646430725993883959e-04,-5.694207865593129683e-04,-5.493514985839845427e-04,-4.714543427603043544e-04,-5.869331379187357712e-04,-6.067168132546934970e-04,-5.845871662423852196e-04,-5.585507307461005629e-04,-5.410074090406379824e-04,-6.161056935162329776e-04,-5.949093555632292696e-04,-5.050197318819498989e-04,-5.746477139686333082e-04,-5.914564631701816483e-04,-5.476580451384628666e-04,-5.655804957610976362e-04,-5.656392962493711138e-04,-5.397548904219186348e-04,-5.466684934517288506e-04,-5.893405152661203988e-04,-5.672095333919998901e-04,-5.764629947996619420e-04,-6.004366287947193997e-04,-5.765423060890632586e-04,-5.593641475018157946e-04,-6.003694627836514723e-04,-5.874264415266376759e-04,-6.104727228512594594e-04,-5.937881132546284817e-04,-6.056374342263871760e-04,-5.865656111261272889e-04,-5.852766219528747526e-04,-6.118338756392501226e-04,-5.883763583143138132e-04,-6.061811681236004522e-04,-5.944993581898937217e-04,-6.036004590448122882e-04,-5.743878353950761283e-04
-4.599434622117569844e-06,2.409216958270867382e-05,-4.086163450976262353e-05,1.522357609464392101e-04,1.548120384687797510e-04,3.332485516521955680e-05,5.846193504493964389e-05,5.134233916916017542e-06,-3.220038515690130997e-05,-7.232967072817108819e-05,7.436416476126651452e-06,-1.266517112194468319e-05,4.155483939774559513e-05,2.444690897937004768e-05,-4.711240788035458532e-05,7.605824418011477661e-06,-6.157116723623598875e-06,-9.985579601656803495e-06,1.991694526875014269e-05,-2.646151758461406678e-06,-3.849232132342187351e-07,-4.601016875179419693e-05,-2.989951448490414182e-05,-5.715138757646047712e-06,-1.821332184036013828e-06,-3.346904508737907587e-05,-5.259365972031719658e-05,-2.236550828838531951e-06,-4.890606760152214726e-05,-2.071542401973885657e-05,-1.193007790327485406e-05,-1.223484783501118691e-05,-1.027629343987312643e-05,-5.540304151224096591e-06,-1.135818104442809998e-05,-6.395177971303491072e-08,-2.680849537172068221e-06,4.800835182139324837e-06,-1.551511647417116858e-05,-3.065144295576516828e-06,2.504609700875525349e-05,4.696505354318087547e-06,2.078477288665698050e-05,1.825207700004512115e-05,4.390630651425435276e-06,2.523940667646192877e-05,2.391243722123462069e-05,1.780512015198089712e-05,5.424896164591361551e-06,1.225937152620088587e-05
