-2685953096.5635442734	  inf
-2645398769.2869668007	1.50987e-02
-2645398487.3340787888	1.06582e-07
-2645398073.5845608711	1.56403e-07
-2645397451.7807974815	2.35051e-07
-2645396506.6483192444	3.57274e-07
-2645395058.3816981316	5.47467e-07
-2645392826.4286284447	8.43713e-07
-2645389373.0955319405	1.30541e-06
-2645384016.1646537781	2.02501e-06
-2645375693.9800071716	3.14593e-06
-2645362759.6230483055	4.88942e-06
-2645342670.8048481941	7.59397e-06
-2645311536.4491195679	1.17695e-05
-2645263480.9927649498	1.81663e-05
-2645189818.6781959534	2.78469e-05
-2645078127.5723929405	4.22242e-05
-2644911533.7150835991	6.29826e-05
-2644668885.6048402786	9.17415e-05
-2644326888.5259847641	1.29316e-04
-2643865229.5626406670	1.74585e-04
-2643274530.3989462852	2.23423e-04
-2642564621.7707228661	2.68572e-04
-2641768606.6809439659	3.01228e-04
-2640938834.6663546562	3.14097e-04
-2640134960.9435377121	3.04389e-04
-2639409367.5480012894	2.74832e-04
-2638796139.0062723160	2.32336e-04
-2638307420.2996826172	1.85205e-04
-2637936366.6069197655	1.40641e-04
-2637664804.3055577278	1.02945e-04
-2637471647.8156428337	7.32301e-05
-2637337144.8429832458	5.09969e-05
-2637244250.7935776711	3.52227e-05
-2637180166.8862156868	2.42996e-05
-2637135766.1433591843	1.68364e-05
-2637104724.0047755241	1.17712e-05
-2637082721.2499198914	8.34353e-06
-2637066854.2048478127	6.01689e-06
-2637055187.8630676270	4.42398e-06
-2637046431.4775919914	3.32052e-06
-2637039718.7551789284	2.54555e-06
-2637034462.7760272026	1.99314e-06
-2637030261.6040678024	1.59314e-06
-2637026836.4712648392	1.29886e-06
-2637024000.7728300095	1.07534e-06
-2637021619.5690765381	9.02989e-07
-2637019590.3003263474	7.69531e-07
-2637017839.1292171478	6.64072e-07
-2637016312.0039525032	5.79111e-07
-2637014968.6736235619	5.09413e-07
-2637013778.6195621490	4.51288e-07
-2637012718.2500848770	4.02110e-07
-2637011768.9790697098	3.59980e-07
-2637010915.8763461113	3.23511e-07
-2637010146.6980633736	2.91686e-07
-2637009451.2834463120	2.63713e-07
-2637008821.0721755028	2.38987e-07
-2637008248.7666692734	2.17028e-07
-2637007728.1037817001	1.97445e-07
-2637007253.6446876526	1.79923e-07
-2637006820.6368999481	1.64204e-07
-2637006424.9117045403	1.50066e-07
-2637006062.7952661514	1.37321e-07
-2637005731.0259995461	1.25813e-07
-2637005426.7208647728	1.15398e-07
-2637005147.3111925125	1.05957e-07
-2637004890.5037102699	9.73860e-08
-2637004654.2584939003	8.95885e-08
-2637004436.7432136536	8.24857e-08
-2637004236.3124122620	7.60070e-08
-2637004051.4887986183	7.00885e-08
-2637003880.9272904396	6.46800e-08
-2637003723.4104695320	5.97333e-08
-2637003577.8382344246	5.52037e-08
-2637003443.2212786674	5.10492e-08
-2637003318.6755738258	4.72300e-08
-2637003203.3980889320	4.37153e-08
-2637003096.6456995010	4.04825e-08
-2637002997.7326860428	3.75096e-08
-2637002906.0227317810	3.47781e-08
-2637002820.9328641891	3.22676e-08
-2637002741.9315772057	2.99587e-08
-2637002668.5305056572	2.78350e-08
-2637002600.2885165215	2.58786e-08
-2637002536.7966027260	2.40773e-08
-2637002477.6875576973	2.24152e-08
-2637002422.6229557991	2.08815e-08
-2637002371.2916221619	1.94658e-08
-2637002323.4104890823	1.81574e-08
-2637002278.7193107605	1.69477e-08
-2637002236.9798889160	1.58284e-08
-2637002197.9734559059	1.47920e-08
-2637002161.4981770515	1.38321e-08
-2637002127.3696165085	1.29422e-08
-2637002095.4178867340	1.21167e-08
-2637002065.4871597290	1.13503e-08
-2637002037.4325299263	1.06388e-08
-2637002011.1220822334	9.97741e-09
-2637001986.4312157631	9.36323e-09
-2637001963.2486886978	8.79124e-09
