1.3341
1.1427
1.2929
1.5207
1.192
1.3044
1.3049
1.2157
1.5243
1.4636
1.2272
1.4756
1.1951
1.2325
1.2944
1.4382
1.2679
1.2099
1.2823
1.5594
1.4346
1.3078
1.4471
1.3294
1.1489
1.231
1.2281
1.3619
1.3119
1.2821
1.1734
1.0152
1.6411
1.2277
1.3672
1.1444
1.2918
1.5041
1.1717
1.3151
1.3165
1.2198
1.5345
1.4612
1.2431
1.4958
1.1926
1.2257
1.2824
1.4291
1.2587
1.2066
1.2701
1.5715
1.4326
1.3106
1.4493
1.3453
1.1436
1.2263
1.2203
1.3569
1.2961
1.2983
1.2092
1.0852
1.6615
1.2485
